Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,50,50,5,5,0,0
4,45,0,45,6,6,0,0
5,39,0,39,5,5,0,0
6,34,0,34,9,9,0,0
7,25,24,49,6,6,0,0
8,43,5,48,7,7,0,0
9,41,3,44,25,25,0,0
10,19,23,42,32,32,0,0
11,10,0,10,134,10,124,0
12,0,5,5,377,5,372,0
13,0,90,90,581,90,491,0
14,0,40,40,534,40,494,0
15,0,348,348,465,348,117,0
16,0,841,841,519,519,0,0
17,322,582,904,461,461,0,0
18,443,0,443,332,332,0,0
19,111,0,111,274,111,163,0
20,0,649,649,214,214,0,0
21,435,237,672,230,230,0,0
22,442,0,442,158,158,0,0
23,284,0,284,122,122,0,0
24,162,0,162,70,70,0,0
25,92,313,405,55,55,0,0
26,350,0,350,47,47,0,0
27,303,0,303,46,46,0,0
28,257,0,257,47,47,0,0
29,210,0,210,40,40,0,0
30,170,0,170,49,49,0,0
31,121,0,121,32,32,0,0
32,89,5,94,20,20,0,0
33,74,10,84,39,39,0,0
34,45,80,125,48,48,0,0
35,77,0,77,41,41,0,0
36,36,0,36,47,36,11,0
37,0,50,50,71,50,21,0
38,0,67,67,129,67,62,0
39,0,19,19,156,19,137,0
40,0,60,60,196,60,136,0
41,0,134,134,207,134,73,0
42,0,265,265,218,218,0,0
43,47,62,109,253,109,144,0
44,0,195,195,293,195,98,0
45,0,143,143,405,143,262,0
46,0,247,247,399,247,152,0
47,0,223,223,464,223,241,0
48,0,318,318,514,318,196,0
49,0,513,513,572,513,59,0
50,0,173,173,625,173,452,0
51,0,426,426,733,426,307,0
52,0,468,468,818,468,350,0
53,0,690,690,940,690,250,0
54,0,328,328,806,328,478,0
55,0,762,762,757,757,0,0
56,5,707,712,565,565,0,0
57,147,1071,1218,518,518,0,0
58,700,0,700,434,434,0,0
59,266,451,717,383,383,0,0
60,334,0,334,391,334,57,0
61,0,376,376,386,376,10,0
62,0,209,209,459,209,250,0
63,0,247,247,553,247,306,0
64,0,395,395,669,395,274,0
65,0,374,374,899,374,525,0
66,0,465,465,1229,465,764,0
67,0,537,537,1511,537,974,0
68,0,755,755,1380,755,625,0
69,0,1103,1103,1197,1103,94,0
70,0,1448,1448,998,998,0,0
71,450,1240,1690,739,739,0,0
72,951,122,1073,625,625,0,0
73,448,646,1094,408,408,0,0
74,686,337,1023,320,320,0,0
75,703,39,742,255,255,0,0
76,487,453,940,190,190,0,0
77,750,0,750,160,160,0,0
78,590,0,590,117,117,0,0
79,473,0,473,103,103,0,0
80,370,0,370,80,80,0,0
81,290,53,343,63,63,0,0
82,280,0,280,55,55,0,0
83,225,9,234,93,93,0,0
84,141,0,141,112,112,0,0
85,29,0,29,179,29,150,0
86,0,2,2,224,2,222,0
87,0,226,226,261,226,35,0
88,0,148,148,226,148,78,0
89,0,255,255,213,213,0,0
90,42,123,165,212,165,47,0
91,0,326,326,180,180,0,0
92,146,0,146,178,146,32,0
93,0,172,172,164,164,0,0
94,8,162,170,164,164,0,0
95,6,65,71,125,71,54,0
96,0,167,167,170,167,3,0
97,0,117,117,205,117,88,0
98,0,183,183,199,183,16,0
99,0,0,0,206,0,206,0
100,0,265,265,238,238,0,0
101,27,228,255,280,255,25,0
102,0,144,144,317,144,173,0
103,0,30,30,405,30,375,0
104,0,341,341,953,341,612,0
105,0,386,386,1542,386,1156,0
106,0,252,252,1890,252,1638,0
107,0,317,317,1769,317,1452,0
108,0,2207,2207,1240,1240,0,0
109,967,1927,2894,910,910,0,0
110,1984,1120,3104,633,633,0,0
111,2471,0,2471,467,467,0,0
112,2004,0,2004,387,387,0,0
113,1617,0,1617,355,355,0,0
114,1262,0,1262,340,340,0,0
115,922,0,922,352,352,0,0
116,570,0,570,432,432,0,0
117,138,34,172,526,172,354,0
118,0,256,256,685,256,429,0
119,0,398,398,810,398,412,0
120,0,675,675,783,675,108,0
121,0,394,394,658,394,264,0
122,0,755,755,566,566,0,0
123,189,687,876,445,445,0,0
124,431,479,910,409,409,0,0
125,501,0,501,283,283,0,0
126,218,276,494,247,247,0,0
127,247,69,316,209,209,0,0
128,107,394,501,221,221,0,0
129,280,0,280,279,279,0,0
130,1,91,92,374,92,282,0
131,0,80,80,458,80,378,0
132,0,295,295,639,295,344,0
133,0,489,489,618,489,129,0
134,0,394,394,550,394,156,0
135,0,309,309,553,309,244,0
136,0,868,868,459,459,0,0
137,409,304,713,548,548,0,0
138,165,146,311,469,311,158,0
139,0,334,334,478,334,144,0
140,0,139,139,459,139,320,0
141,0,873,873,428,428,0,0
142,445,87,532,521,521,0,0
143,11,369,380,574,380,194,0
144,0,89,89,612,89,523,0
145,0,325,325,757,325,432,0
146,0,811,811,697,697,0,0
147,114,541,655,690,655,35,0
148,0,211,211,660,211,449,0
149,0,785,785,535,535,0,0
150,250,448,698,403,403,0,0
151,295,628,923,415,415,0,0
152,508,102,610,387,387,0,0
153,223,127,350,385,350,35,0
154,0,15,15,444,15,429,0
155,0,532,532,481,481,0,0
156,51,290,341,569,341,228,0
157,0,372,372,553,372,181,0
158,0,222,222,380,222,158,0
159,0,586,586,354,354,0,0
160,232,627,859,332,332,0,0
161,527,259,786,337,337,0,0
162,449,0,449,339,339,0,0
163,110,0,110,318,110,208,0
164,0,203,203,318,203,115,0
165,0,393,393,336,336,0,0
166,57,343,400,286,286,0,0
167,114,60,174,265,174,91,0
168,0,215,215,288,215,73,0
169,0,395,395,261,261,0,0
170,134,121,255,237,237,0,0
171,18,101,119,266,119,147,0
172,0,297,297,205,205,0,0
173,92,162,254,170,170,0,0
174,84,167,251,167,167,0,0
175,84,228,312,134,134,0,0
176,178,24,202,128,128,0,0
177,74,46,120,119,119,0,0
178,1,165,166,129,129,0,0
179,37,24,61,85,61,24,0
180,0,121,121,90,90,0,0
181,31,90,121,63,63,0,0
182,58,175,233,59,59,0,0
183,174,0,174,59,59,0,0
184,115,30,145,55,55,0,0
185,90,0,90,65,65,0,0
186,25,23,48,62,48,14,0
187,0,62,62,68,62,6,0
188,0,41,41,78,41,37,0
189,0,102,102,86,86,0,0
190,16,32,48,126,48,78,0
191,0,84,84,164,84,80,0
192,0,72,72,177,72,105,0
193,0,108,108,187,108,79,0
194,0,184,184,284,184,100,0
195,0,198,198,300,198,102,0
196,0,88,88,275,88,187,0
197,0,138,138,246,138,108,0
198,0,492,492,293,293,0,0
199,199,224,423,317,317,0,0
200,106,0,106,271,106,165,0
201,0,29,29,320,29,291,0
202,0,460,460,377,377,0,0
203,83,385,468,423,423,0,0
204,45,0,45,441,45,396,0
205,0,147,147,365,147,218,0
206,0,567,567,387,387,0,0
207,180,573,753,368,368,0,0
208,385,69,454,378,378,0,0
