Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,500,500,5,5,0,0
4,495,0,495,6,6,0,0
5,489,0,489,5,5,0,0
6,484,0,484,9,9,0,0
7,475,630,1105,6,6,0,0
8,1099,0,1099,7,7,0,0
9,1092,0,1092,25,25,0,0
10,1067,165,1232,32,32,0,0
11,1200,0,1200,134,134,0,0
12,1066,203,1269,377,377,0,0
13,892,966,1858,581,581,0,0
14,1277,0,1277,534,534,0,0
15,743,11210,11953,465,465,0,0
16,11488,3736,15224,519,519,0,0
17,14705,0,14705,461,461,0,0
18,14244,0,14244,332,332,0,0
19,13912,1826,15738,274,274,0,0
20,15464,5496,20960,214,214,0,0
21,20746,0,20746,230,230,0,0
22,20516,0,20516,158,158,0,0
23,20358,0,20358,122,122,0,0
24,20236,0,20236,70,70,0,0
25,20166,0,20166,55,55,0,0
26,20111,0,20111,47,47,0,0
27,20064,0,20064,46,46,0,0
28,20018,0,20018,47,47,0,0
29,19971,0,19971,40,40,0,0
30,19931,0,19931,49,49,0,0
31,19882,0,19882,32,32,0,0
32,19850,0,19850,20,20,0,0
33,19830,0,19830,39,39,0,0
34,19791,0,19791,48,48,0,0
35,19743,0,19743,41,41,0,0
36,19702,0,19702,47,47,0,0
37,19655,0,19655,71,71,0,0
38,19584,0,19584,129,129,0,0
39,19455,0,19455,156,156,0,0
40,19299,0,19299,196,196,0,0
41,19103,0,19103,207,207,0,0
42,18896,0,18896,218,218,0,0
43,18678,0,18678,253,253,0,0
44,18425,0,18425,293,293,0,0
45,18132,0,18132,405,405,0,0
46,17727,0,17727,399,399,0,0
47,17328,0,17328,464,464,0,0
48,16864,0,16864,514,514,0,0
49,16350,0,16350,572,572,0,0
50,15778,0,15778,625,625,0,0
51,15153,2646,17799,733,733,0,0
52,17066,0,17066,818,818,0,0
53,16248,0,16248,940,940,0,0
54,15308,0,15308,806,806,0,0
55,14502,0,14502,757,757,0,0
56,13745,0,13745,565,565,0,0
57,13180,0,13180,518,518,0,0
58,12662,0,12662,434,434,0,0
59,12228,16650,28878,383,383,0,0
60,28495,0,28495,391,391,0,0
61,28104,0,28104,386,386,0,0
62,27718,0,27718,459,459,0,0
63,27259,0,27259,553,553,0,0
64,26706,0,26706,669,669,0,0
65,26037,0,26037,899,899,0,0
66,25138,0,25138,1229,1229,0,0
67,23909,0,23909,1511,1511,0,0
68,22398,0,22398,1380,1380,0,0
69,21018,0,21018,1197,1197,0,0
70,19821,0,19821,998,998,0,0
71,18823,0,18823,739,739,0,0
72,18084,0,18084,625,625,0,0
73,17459,7369,24828,408,408,0,0
74,24420,0,24420,320,320,0,0
75,24100,0,24100,255,255,0,0
76,23845,0,23845,190,190,0,0
77,23655,0,23655,160,160,0,0
78,23495,0,23495,117,117,0,0
79,23378,0,23378,103,103,0,0
80,23275,0,23275,80,80,0,0
81,23195,0,23195,63,63,0,0
82,23132,0,23132,55,55,0,0
83,23077,0,23077,93,93,0,0
84,22984,0,22984,112,112,0,0
85,22872,0,22872,179,179,0,0
86,22693,0,22693,224,224,0,0
87,22469,0,22469,261,261,0,0
88,22208,0,22208,226,226,0,0
89,21982,0,21982,213,213,0,0
90,21769,0,21769,212,212,0,0
91,21557,0,21557,180,180,0,0
92,21377,0,21377,178,178,0,0
93,21199,0,21199,164,164,0,0
94,21035,0,21035,164,164,0,0
95,20871,0,20871,125,125,0,0
96,20746,0,20746,170,170,0,0
97,20576,0,20576,205,205,0,0
98,20371,0,20371,199,199,0,0
99,20172,0,20172,206,206,0,0
100,19966,0,19966,238,238,0,0
101,19728,0,19728,280,280,0,0
102,19448,0,19448,317,317,0,0
103,19131,0,19131,405,405,0,0
104,18726,0,18726,953,953,0,0
105,17773,0,17773,1542,1542,0,0
106,16231,0,16231,1890,1890,0,0
107,14341,0,14341,1769,1769,0,0
108,12572,40442,53014,1240,1240,0,0
109,51774,0,51774,910,910,0,0
110,50864,0,50864,633,633,0,0
111,50231,0,50231,467,467,0,0
112,49764,0,49764,387,387,0,0
113,49377,0,49377,355,355,0,0
114,49022,0,49022,340,340,0,0
115,48682,0,48682,352,352,0,0
116,48330,0,48330,432,432,0,0
117,47898,0,47898,526,526,0,0
118,47372,0,47372,685,685,0,0
119,46687,0,46687,810,810,0,0
120,45877,0,45877,783,783,0,0
121,45094,0,45094,658,658,0,0
122,44436,0,44436,566,566,0,0
123,43870,0,43870,445,445,0,0
124,43425,0,43425,409,409,0,0
125,43016,0,43016,283,283,0,0
126,42733,0,42733,247,247,0,0
127,42486,0,42486,209,209,0,0
128,42277,0,42277,221,221,0,0
129,42056,0,42056,279,279,0,0
130,41777,0,41777,374,374,0,0
131,41403,0,41403,458,458,0,0
132,40945,0,40945,639,639,0,0
133,40306,0,40306,618,618,0,0
134,39688,0,39688,550,550,0,0
135,39138,0,39138,553,553,0,0
136,38585,0,38585,459,459,0,0
137,38126,0,38126,548,548,0,0
138,37578,0,37578,469,469,0,0
139,37109,0,37109,478,478,0,0
140,36631,0,36631,459,459,0,0
141,36172,0,36172,428,428,0,0
142,35744,0,35744,521,521,0,0
143,35223,0,35223,574,574,0,0
144,34649,0,34649,612,612,0,0
145,34037,0,34037,757,757,0,0
146,33280,0,33280,697,697,0,0
147,32583,0,32583,690,690,0,0
148,31893,0,31893,660,660,0,0
149,31233,0,31233,535,535,0,0
150,30698,0,30698,403,403,0,0
151,30295,0,30295,415,415,0,0
152,29880,0,29880,387,387,0,0
153,29493,0,29493,385,385,0,0
154,29108,0,29108,444,444,0,0
155,28664,0,28664,481,481,0,0
156,28183,0,28183,569,569,0,0
157,27614,0,27614,553,553,0,0
158,27061,0,27061,380,380,0,0
159,26681,0,26681,354,354,0,0
160,26327,0,26327,332,332,0,0
161,25995,0,25995,337,337,0,0
162,25658,0,25658,339,339,0,0
163,25319,1978,27297,318,318,0,0
164,26979,0,26979,318,318,0,0
165,26661,0,26661,336,336,0,0
166,26325,0,26325,286,286,0,0
167,26039,0,26039,265,265,0,0
168,25774,0,25774,288,288,0,0
169,25486,0,25486,261,261,0,0
170,25225,0,25225,237,237,0,0
171,24988,0,24988,266,266,0,0
172,24722,0,24722,205,205,0,0
173,24517,0,24517,170,170,0,0
174,24347,0,24347,167,167,0,0
175,24180,0,24180,134,134,0,0
176,24046,0,24046,128,128,0,0
177,23918,0,23918,119,119,0,0
178,23799,0,23799,129,129,0,0
179,23670,0,23670,85,85,0,0
180,23585,0,23585,90,90,0,0
181,23495,0,23495,63,63,0,0
182,23432,0,23432,59,59,0,0
183,23373,0,23373,59,59,0,0
184,23314,0,23314,55,55,0,0
185,23259,0,23259,65,65,0,0
186,23194,0,23194,62,62,0,0
187,23132,0,23132,68,68,0,0
188,23064,0,23064,78,78,0,0
189,22986,0,22986,86,86,0,0
190,22900,0,22900,126,126,0,0
191,22774,0,22774,164,164,0,0
192,22610,0,22610,177,177,0,0
193,22433,0,22433,187,187,0,0
194,22246,0,22246,284,284,0,0
195,21962,0,21962,300,300,0,0
196,21662,0,21662,275,275,0,0
197,21387,0,21387,246,246,0,0
198,21141,0,21141,293,293,0,0
199,20848,0,20848,317,317,0,0
200,20531,0,20531,271,271,0,0
201,20260,0,20260,320,320,0,0
202,19940,0,19940,377,377,0,0
203,19563,0,19563,423,423,0,0
204,19140,0,19140,441,441,0,0
205,18699,0,18699,365,365,0,0
206,18334,0,18334,387,387,0,0
207,17947,0,17947,368,368,0,0
208,17579,0,17579,378,378,0,0
