Start,Memory,Lead,Forecast,Buffer,Capacity,Top,Power,ARIMA,SVR,MODEL,Succeeded,Failed,Lost,Arrived,Remaining,Time
1,10,2,1,100,None,1,5,None,None,True-1,75633,983,0,77214,1581,4:11
1,10,2,1,100,None,1,5,None,None,True-5,75583,1033,0,77214,1631,4:04
1,10,2,1,100,None,1,5,None,None,True-2,75558,1058,0,77247,1689,4:12
1,10,2,1,100,None,1,5,None,None,True-4,75558,1058,0,77540,1982,4:12
1,10,2,1,100,None,1,5,None,None,True-3,75553,1063,0,76733,1180,4:13
