Start,Memory,Lead,Forecast,Buffer,Capacity,Top,Power,ARIMA,SVR,MODEL,Succeeded,Failed,Lost,Arrived,Remaining,Time
1,8,1,0,100,None,5,5,None,None,False,60967,15649,0,61414,447,0:06
1,8,1,0,100,None,5,4,None,None,False,58994,17622,0,59111,117,0:06
1,8,1,0,100,None,5,3,None,None,False,57286,19330,0,57286,0,0:05
1,8,1,0,100,None,5,2,None,None,False,55969,20647,0,55969,0,0:04
1,8,1,0,100,None,5,1,None,None,False,53539,23077,0,53539,0,0:03
