Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,100,100,5,5,0,0
4,95,0,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,0,84,9,9,0,0
7,75,115,190,6,6,0,0
8,184,0,184,7,7,0,0
9,177,0,177,25,25,0,0
10,152,25,177,32,32,0,0
11,145,0,145,134,134,0,0
12,11,0,11,377,11,366,0
13,0,334,334,581,334,247,0
14,0,0,0,534,0,534,0
15,0,1000,1000,465,465,0,0
16,535,1000,1535,519,519,0,0
17,1016,1000,2016,461,461,0,0
18,1555,0,1555,332,332,0,0
19,1223,283,1506,274,274,0,0
20,1232,1000,2232,214,214,0,0
21,2018,0,2018,230,230,0,0
22,1788,0,1788,158,158,0,0
23,1630,0,1630,122,122,0,0
24,1508,0,1508,70,70,0,0
25,1438,281,1719,55,55,0,0
26,1664,0,1664,47,47,0,0
27,1617,0,1617,46,46,0,0
28,1571,0,1571,47,47,0,0
29,1524,0,1524,40,40,0,0
30,1484,0,1484,49,49,0,0
31,1435,0,1435,32,32,0,0
32,1403,0,1403,20,20,0,0
33,1383,0,1383,39,39,0,0
34,1344,0,1344,48,48,0,0
35,1296,0,1296,41,41,0,0
36,1255,0,1255,47,47,0,0
37,1208,0,1208,71,71,0,0
38,1137,0,1137,129,129,0,0
39,1008,0,1008,156,156,0,0
40,852,0,852,196,196,0,0
41,656,0,656,207,207,0,0
42,449,326,775,218,218,0,0
43,557,0,557,253,253,0,0
44,304,225,529,293,293,0,0
45,236,0,236,405,236,169,0
46,0,244,244,399,244,155,0
47,0,652,652,464,464,0,0
48,188,372,560,514,514,0,0
49,46,1000,1046,572,572,0,0
50,474,0,474,625,474,151,0
51,0,1000,1000,733,733,0,0
52,267,308,575,818,575,243,0
53,0,718,718,940,718,222,0
54,0,458,458,806,458,348,0
55,0,1000,1000,757,757,0,0
56,243,1000,1243,565,565,0,0
57,678,1000,1678,518,518,0,0
58,1160,137,1297,434,434,0,0
59,863,1000,1863,383,383,0,0
60,1480,0,1480,391,391,0,0
61,1089,1000,2089,386,386,0,0
62,1703,0,1703,459,459,0,0
63,1244,0,1244,553,553,0,0
64,691,98,789,669,669,0,0
65,120,0,120,899,120,779,0
66,0,1000,1000,1229,1000,229,0
67,0,1000,1000,1511,1000,511,0
68,0,1000,1000,1380,1000,380,0
69,0,1000,1000,1197,1000,197,0
70,0,1000,1000,998,998,0,0
71,2,1000,1002,739,739,0,0
72,263,1000,1263,625,625,0,0
73,638,1000,1638,408,408,0,0
74,1230,1000,2230,320,320,0,0
75,1910,247,2157,255,255,0,0
76,1902,1000,2902,190,190,0,0
77,2712,0,2712,160,160,0,0
78,2552,0,2552,117,117,0,0
79,2435,0,2435,103,103,0,0
80,2332,0,2332,80,80,0,0
81,2252,0,2252,63,63,0,0
82,2189,0,2189,55,55,0,0
83,2134,0,2134,93,93,0,0
84,2041,0,2041,112,112,0,0
85,1929,0,1929,179,179,0,0
86,1750,0,1750,224,224,0,0
87,1526,0,1526,261,261,0,0
88,1265,0,1265,226,226,0,0
89,1039,0,1039,213,213,0,0
90,826,0,826,212,212,0,0
91,614,22,636,180,180,0,0
92,456,17,473,178,178,0,0
93,295,379,674,164,164,0,0
94,510,118,628,164,164,0,0
95,464,0,464,125,125,0,0
96,339,269,608,170,170,0,0
97,438,0,438,205,205,0,0
98,233,82,315,199,199,0,0
99,116,0,116,206,116,90,0
100,0,1000,1000,238,238,0,0
101,762,169,931,280,280,0,0
102,651,0,651,317,317,0,0
103,334,0,334,405,334,71,0
104,0,513,513,953,513,440,0
105,0,370,370,1542,370,1172,0
106,0,318,318,1890,318,1572,0
107,0,1000,1000,1769,1000,769,0
108,0,1000,1000,1240,1000,240,0
109,0,1000,1000,910,910,0,0
110,90,1000,1090,633,633,0,0
111,457,1000,1457,467,467,0,0
112,990,1000,1990,387,387,0,0
113,1603,1000,2603,355,355,0,0
114,2248,1000,3248,340,340,0,0
115,2908,824,3732,352,352,0,0
116,3380,0,3380,432,432,0,0
117,2948,0,2948,526,526,0,0
118,2422,0,2422,685,685,0,0
119,1737,0,1737,810,810,0,0
120,927,0,927,783,783,0,0
121,144,338,482,658,482,176,0
122,0,1000,1000,566,566,0,0
123,434,1000,1434,445,445,0,0
124,989,792,1781,409,409,0,0
125,1372,0,1372,283,283,0,0
126,1089,481,1570,247,247,0,0
127,1323,0,1323,209,209,0,0
128,1114,667,1781,221,221,0,0
129,1560,0,1560,279,279,0,0
130,1281,87,1368,374,374,0,0
131,994,0,994,458,458,0,0
132,536,0,536,639,536,103,0
133,0,603,603,618,603,15,0
134,0,769,769,550,550,0,0
135,219,549,768,553,553,0,0
136,215,1000,1215,459,459,0,0
137,756,440,1196,548,548,0,0
138,648,363,1011,469,469,0,0
139,542,1000,1542,478,478,0,0
140,1064,0,1064,459,459,0,0
141,605,1000,1605,428,428,0,0
142,1177,0,1177,521,521,0,0
143,656,696,1352,574,574,0,0
144,778,0,778,612,612,0,0
145,166,0,166,757,166,591,0
146,0,1000,1000,697,697,0,0
147,303,1000,1303,690,690,0,0
148,613,398,1011,660,660,0,0
149,351,1000,1351,535,535,0,0
150,816,8,824,403,403,0,0
151,421,1000,1421,415,415,0,0
152,1006,323,1329,387,387,0,0
153,942,0,942,385,385,0,0
154,557,175,732,444,444,0,0
155,288,1000,1288,481,481,0,0
156,807,109,916,569,569,0,0
157,347,288,635,553,553,0,0
158,82,956,1038,380,380,0,0
159,658,88,746,354,354,0,0
160,392,1000,1392,332,332,0,0
161,1060,57,1117,337,337,0,0
162,780,0,780,339,339,0,0
163,441,1000,1441,318,318,0,0
164,1123,267,1390,318,318,0,0
165,1072,241,1313,336,336,0,0
166,977,0,977,286,286,0,0
167,691,0,691,265,265,0,0
168,426,108,534,288,288,0,0
169,246,440,686,261,261,0,0
170,425,0,425,237,237,0,0
171,188,366,554,266,266,0,0
172,288,766,1054,205,205,0,0
173,849,0,849,170,170,0,0
174,679,0,679,167,167,0,0
175,512,735,1247,134,134,0,0
176,1113,0,1113,128,128,0,0
177,985,0,985,119,119,0,0
178,866,0,866,129,129,0,0
179,737,0,737,85,85,0,0
180,652,0,652,90,90,0,0
181,562,0,562,63,63,0,0
182,499,64,563,59,59,0,0
183,504,0,504,59,59,0,0
184,445,360,805,55,55,0,0
185,750,0,750,65,65,0,0
186,685,0,685,62,62,0,0
187,623,0,623,68,68,0,0
188,555,0,555,78,78,0,0
189,477,0,477,86,86,0,0
190,391,0,391,126,126,0,0
191,265,0,265,164,164,0,0
192,101,0,101,177,101,76,0
193,0,68,68,187,68,119,0
194,0,782,782,284,284,0,0
195,498,92,590,300,300,0,0
196,290,0,290,275,275,0,0
197,15,13,28,246,28,218,0
198,0,1000,1000,293,293,0,0
199,707,168,875,317,317,0,0
200,558,0,558,271,271,0,0
201,287,0,287,320,287,33,0
202,0,1000,1000,377,377,0,0
203,623,293,916,423,423,0,0
204,493,0,493,441,441,0,0
205,52,1000,1052,365,365,0,0
206,687,397,1084,387,387,0,0
207,697,223,920,368,368,0,0
208,552,174,726,378,378,0,0
