Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,100,100,5,5,0,0
4,95,0,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,25000,25084,9,9,0,0
7,25075,0,25075,6,6,0,0
8,25069,0,25069,7,7,0,0
9,25062,0,25062,25,25,0,0
10,25037,0,25037,32,32,0,0
11,25005,0,25005,134,134,0,0
12,24871,0,24871,377,377,0,0
13,24494,0,24494,581,581,0,0
14,23913,0,23913,534,534,0,0
15,23379,0,23379,465,465,0,0
16,22914,0,22914,519,519,0,0
17,22395,0,22395,461,461,0,0
18,21934,0,21934,332,332,0,0
19,21602,0,21602,274,274,0,0
20,21328,0,21328,214,214,0,0
21,21114,0,21114,230,230,0,0
22,20884,0,20884,158,158,0,0
23,20726,0,20726,122,122,0,0
24,20604,0,20604,70,70,0,0
25,20534,0,20534,55,55,0,0
26,20479,0,20479,47,47,0,0
27,20432,0,20432,46,46,0,0
28,20386,0,20386,47,47,0,0
29,20339,0,20339,40,40,0,0
30,20299,0,20299,49,49,0,0
31,20250,0,20250,32,32,0,0
32,20218,0,20218,20,20,0,0
33,20198,0,20198,39,39,0,0
34,20159,0,20159,48,48,0,0
35,20111,0,20111,41,41,0,0
36,20070,0,20070,47,47,0,0
37,20023,0,20023,71,71,0,0
38,19952,0,19952,129,129,0,0
39,19823,0,19823,156,156,0,0
40,19667,0,19667,196,196,0,0
41,19471,0,19471,207,207,0,0
42,19264,0,19264,218,218,0,0
43,19046,0,19046,253,253,0,0
44,18793,0,18793,293,293,0,0
45,18500,0,18500,405,405,0,0
46,18095,0,18095,399,399,0,0
47,17696,0,17696,464,464,0,0
48,17232,0,17232,514,514,0,0
49,16718,0,16718,572,572,0,0
50,16146,0,16146,625,625,0,0
51,15521,0,15521,733,733,0,0
52,14788,0,14788,818,818,0,0
53,13970,0,13970,940,940,0,0
54,13030,0,13030,806,806,0,0
55,12224,0,12224,757,757,0,0
56,11467,0,11467,565,565,0,0
57,10902,0,10902,518,518,0,0
58,10384,0,10384,434,434,0,0
59,9950,2759,12709,383,383,0,0
60,12326,0,12326,391,391,0,0
61,11935,1664,13599,386,386,0,0
62,13213,0,13213,459,459,0,0
63,12754,0,12754,553,553,0,0
64,12201,0,12201,669,669,0,0
65,11532,0,11532,899,899,0,0
66,10633,0,10633,1229,1229,0,0
67,9404,0,9404,1511,1511,0,0
68,7893,0,7893,1380,1380,0,0
69,6513,0,6513,1197,1197,0,0
70,5316,0,5316,998,998,0,0
71,4318,0,4318,739,739,0,0
72,3579,0,3579,625,625,0,0
73,2954,10984,13938,408,408,0,0
74,13530,0,13530,320,320,0,0
75,13210,0,13210,255,255,0,0
76,12955,0,12955,190,190,0,0
77,12765,0,12765,160,160,0,0
78,12605,0,12605,117,117,0,0
79,12488,0,12488,103,103,0,0
80,12385,0,12385,80,80,0,0
81,12305,0,12305,63,63,0,0
82,12242,0,12242,55,55,0,0
83,12187,0,12187,93,93,0,0
84,12094,0,12094,112,112,0,0
85,11982,0,11982,179,179,0,0
86,11803,0,11803,224,224,0,0
87,11579,0,11579,261,261,0,0
88,11318,0,11318,226,226,0,0
89,11092,0,11092,213,213,0,0
90,10879,0,10879,212,212,0,0
91,10667,0,10667,180,180,0,0
92,10487,0,10487,178,178,0,0
93,10309,0,10309,164,164,0,0
94,10145,0,10145,164,164,0,0
95,9981,0,9981,125,125,0,0
96,9856,0,9856,170,170,0,0
97,9686,0,9686,205,205,0,0
98,9481,0,9481,199,199,0,0
99,9282,0,9282,206,206,0,0
100,9076,0,9076,238,238,0,0
101,8838,0,8838,280,280,0,0
102,8558,0,8558,317,317,0,0
103,8241,0,8241,405,405,0,0
104,7836,0,7836,953,953,0,0
105,6883,0,6883,1542,1542,0,0
106,5341,0,5341,1890,1890,0,0
107,3451,0,3451,1769,1769,0,0
108,1682,4680,6362,1240,1240,0,0
109,5122,0,5122,910,910,0,0
110,4212,2197,6409,633,633,0,0
111,5776,0,5776,467,467,0,0
112,5309,0,5309,387,387,0,0
113,4922,3691,8613,355,355,0,0
114,8258,0,8258,340,340,0,0
115,7918,0,7918,352,352,0,0
116,7566,0,7566,432,432,0,0
117,7134,0,7134,526,526,0,0
118,6608,0,6608,685,685,0,0
119,5923,0,5923,810,810,0,0
120,5113,0,5113,783,783,0,0
121,4330,0,4330,658,658,0,0
122,3672,0,3672,566,566,0,0
123,3106,0,3106,445,445,0,0
124,2661,0,2661,409,409,0,0
125,2252,0,2252,283,283,0,0
126,1969,759,2728,247,247,0,0
127,2481,0,2481,209,209,0,0
128,2272,2364,4636,221,221,0,0
129,4415,0,4415,279,279,0,0
130,4136,2455,6591,374,374,0,0
131,6217,0,6217,458,458,0,0
132,5759,0,5759,639,639,0,0
133,5120,0,5120,618,618,0,0
134,4502,0,4502,550,550,0,0
135,3952,0,3952,553,553,0,0
136,3399,31,3430,459,459,0,0
137,2971,0,2971,548,548,0,0
138,2423,6352,8775,469,469,0,0
139,8306,0,8306,478,478,0,0
140,7828,0,7828,459,459,0,0
141,7369,2647,10016,428,428,0,0
142,9588,0,9588,521,521,0,0
143,9067,4625,13692,574,574,0,0
144,13118,0,13118,612,612,0,0
145,12506,0,12506,757,757,0,0
146,11749,0,11749,697,697,0,0
147,11052,0,11052,690,690,0,0
148,10362,0,10362,660,660,0,0
149,9702,0,9702,535,535,0,0
150,9167,0,9167,403,403,0,0
151,8764,3338,12102,415,415,0,0
152,11687,0,11687,387,387,0,0
153,11300,0,11300,385,385,0,0
154,10915,0,10915,444,444,0,0
155,10471,0,10471,481,481,0,0
156,9990,0,9990,569,569,0,0
157,9421,0,9421,553,553,0,0
158,8868,0,8868,380,380,0,0
159,8488,0,8488,354,354,0,0
160,8134,0,8134,332,332,0,0
161,7802,0,7802,337,337,0,0
162,7465,0,7465,339,339,0,0
163,7126,0,7126,318,318,0,0
164,6808,0,6808,318,318,0,0
165,6490,0,6490,336,336,0,0
166,6154,0,6154,286,286,0,0
167,5868,0,5868,265,265,0,0
168,5603,0,5603,288,288,0,0
169,5315,0,5315,261,261,0,0
170,5054,0,5054,237,237,0,0
171,4817,0,4817,266,266,0,0
172,4551,0,4551,205,205,0,0
173,4346,0,4346,170,170,0,0
174,4176,0,4176,167,167,0,0
175,4009,0,4009,134,134,0,0
176,3875,0,3875,128,128,0,0
177,3747,0,3747,119,119,0,0
178,3628,0,3628,129,129,0,0
179,3499,0,3499,85,85,0,0
180,3414,0,3414,90,90,0,0
181,3324,0,3324,63,63,0,0
182,3261,0,3261,59,59,0,0
183,3202,0,3202,59,59,0,0
184,3143,636,3779,55,55,0,0
185,3724,0,3724,65,65,0,0
186,3659,0,3659,62,62,0,0
187,3597,0,3597,68,68,0,0
188,3529,0,3529,78,78,0,0
189,3451,0,3451,86,86,0,0
190,3365,0,3365,126,126,0,0
191,3239,0,3239,164,164,0,0
192,3075,0,3075,177,177,0,0
193,2898,0,2898,187,187,0,0
194,2711,0,2711,284,284,0,0
195,2427,0,2427,300,300,0,0
196,2127,0,2127,275,275,0,0
197,1852,0,1852,246,246,0,0
198,1606,0,1606,293,293,0,0
199,1313,0,1313,317,317,0,0
200,996,3270,4266,271,271,0,0
201,3995,0,3995,320,320,0,0
202,3675,0,3675,377,377,0,0
203,3298,0,3298,423,423,0,0
204,2875,0,2875,441,441,0,0
205,2434,175,2609,365,365,0,0
206,2244,0,2244,387,387,0,0
207,1857,695,2552,368,368,0,0
208,2184,0,2184,378,378,0,0
