Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,500,500,5,5,0,0
4,495,0,495,6,6,0,0
5,489,0,489,5,5,0,0
6,484,0,484,9,9,0,0
7,475,351,826,6,6,0,0
8,820,0,820,7,7,0,0
9,813,0,813,25,25,0,0
10,788,95,883,32,32,0,0
11,851,0,851,134,134,0,0
12,717,95,812,377,377,0,0
13,435,598,1033,581,581,0,0
14,452,0,452,534,452,82,0
15,0,6256,6256,465,465,0,0
16,5791,2933,8724,519,519,0,0
17,8205,0,8205,461,461,0,0
18,7744,0,7744,332,332,0,0
19,7412,521,7933,274,274,0,0
20,7659,3820,11479,214,214,0,0
21,11265,0,11265,230,230,0,0
22,11035,0,11035,158,158,0,0
23,10877,0,10877,122,122,0,0
24,10755,0,10755,70,70,0,0
25,10685,0,10685,55,55,0,0
26,10630,0,10630,47,47,0,0
27,10583,0,10583,46,46,0,0
28,10537,0,10537,47,47,0,0
29,10490,0,10490,40,40,0,0
30,10450,0,10450,49,49,0,0
31,10401,0,10401,32,32,0,0
32,10369,0,10369,20,20,0,0
33,10349,0,10349,39,39,0,0
34,10310,0,10310,48,48,0,0
35,10262,0,10262,41,41,0,0
36,10221,0,10221,47,47,0,0
37,10174,0,10174,71,71,0,0
38,10103,0,10103,129,129,0,0
39,9974,0,9974,156,156,0,0
40,9818,0,9818,196,196,0,0
41,9622,0,9622,207,207,0,0
42,9415,0,9415,218,218,0,0
43,9197,0,9197,253,253,0,0
44,8944,0,8944,293,293,0,0
45,8651,0,8651,405,405,0,0
46,8246,0,8246,399,399,0,0
47,7847,0,7847,464,464,0,0
48,7383,0,7383,514,514,0,0
49,6869,0,6869,572,572,0,0
50,6297,0,6297,625,625,0,0
51,5672,3658,9330,733,733,0,0
52,8597,0,8597,818,818,0,0
53,7779,0,7779,940,940,0,0
54,6839,0,6839,806,806,0,0
55,6033,0,6033,757,757,0,0
56,5276,0,5276,565,565,0,0
57,4711,1481,6192,518,518,0,0
58,5674,0,5674,434,434,0,0
59,5240,9916,15156,383,383,0,0
60,14773,0,14773,391,391,0,0
61,14382,0,14382,386,386,0,0
62,13996,0,13996,459,459,0,0
63,13537,0,13537,553,553,0,0
64,12984,0,12984,669,669,0,0
65,12315,0,12315,899,899,0,0
66,11416,0,11416,1229,1229,0,0
67,10187,0,10187,1511,1511,0,0
68,8676,0,8676,1380,1380,0,0
69,7296,481,7777,1197,1197,0,0
70,6580,1950,8530,998,998,0,0
71,7532,276,7808,739,739,0,0
72,7069,0,7069,625,625,0,0
73,6444,6247,12691,408,408,0,0
74,12283,0,12283,320,320,0,0
75,11963,0,11963,255,255,0,0
76,11708,0,11708,190,190,0,0
77,11518,0,11518,160,160,0,0
78,11358,0,11358,117,117,0,0
79,11241,0,11241,103,103,0,0
80,11138,0,11138,80,80,0,0
81,11058,0,11058,63,63,0,0
82,10995,0,10995,55,55,0,0
83,10940,0,10940,93,93,0,0
84,10847,0,10847,112,112,0,0
85,10735,0,10735,179,179,0,0
86,10556,0,10556,224,224,0,0
87,10332,0,10332,261,261,0,0
88,10071,0,10071,226,226,0,0
89,9845,0,9845,213,213,0,0
90,9632,0,9632,212,212,0,0
91,9420,0,9420,180,180,0,0
92,9240,0,9240,178,178,0,0
93,9062,0,9062,164,164,0,0
94,8898,0,8898,164,164,0,0
95,8734,0,8734,125,125,0,0
96,8609,0,8609,170,170,0,0
97,8439,0,8439,205,205,0,0
98,8234,0,8234,199,199,0,0
99,8035,0,8035,206,206,0,0
100,7829,0,7829,238,238,0,0
101,7591,0,7591,280,280,0,0
102,7311,0,7311,317,317,0,0
103,6994,0,6994,405,405,0,0
104,6589,0,6589,953,953,0,0
105,5636,0,5636,1542,1542,0,0
106,4094,0,4094,1890,1890,0,0
107,2204,0,2204,1769,1769,0,0
108,435,27672,28107,1240,1240,0,0
109,26867,0,26867,910,910,0,0
110,25957,0,25957,633,633,0,0
111,25324,0,25324,467,467,0,0
112,24857,0,24857,387,387,0,0
113,24470,108,24578,355,355,0,0
114,24223,0,24223,340,340,0,0
115,23883,0,23883,352,352,0,0
116,23531,0,23531,432,432,0,0
117,23099,0,23099,526,526,0,0
118,22573,0,22573,685,685,0,0
119,21888,0,21888,810,810,0,0
120,21078,0,21078,783,783,0,0
121,20295,0,20295,658,658,0,0
122,19637,0,19637,566,566,0,0
123,19071,0,19071,445,445,0,0
124,18626,0,18626,409,409,0,0
125,18217,0,18217,283,283,0,0
126,17934,0,17934,247,247,0,0
127,17687,0,17687,209,209,0,0
128,17478,0,17478,221,221,0,0
129,17257,0,17257,279,279,0,0
130,16978,0,16978,374,374,0,0
131,16604,0,16604,458,458,0,0
132,16146,0,16146,639,639,0,0
133,15507,0,15507,618,618,0,0
134,14889,0,14889,550,550,0,0
135,14339,0,14339,553,553,0,0
136,13786,0,13786,459,459,0,0
137,13327,0,13327,548,548,0,0
138,12779,0,12779,469,469,0,0
139,12310,0,12310,478,478,0,0
140,11832,0,11832,459,459,0,0
141,11373,4263,15636,428,428,0,0
142,15208,0,15208,521,521,0,0
143,14687,0,14687,574,574,0,0
144,14113,0,14113,612,612,0,0
145,13501,0,13501,757,757,0,0
146,12744,0,12744,697,697,0,0
147,12047,0,12047,690,690,0,0
148,11357,0,11357,660,660,0,0
149,10697,0,10697,535,535,0,0
150,10162,0,10162,403,403,0,0
151,9759,1923,11682,415,415,0,0
152,11267,0,11267,387,387,0,0
153,10880,0,10880,385,385,0,0
154,10495,0,10495,444,444,0,0
155,10051,0,10051,481,481,0,0
156,9570,0,9570,569,569,0,0
157,9001,0,9001,553,553,0,0
158,8448,0,8448,380,380,0,0
159,8068,0,8068,354,354,0,0
160,7714,0,7714,332,332,0,0
161,7382,0,7382,337,337,0,0
162,7045,0,7045,339,339,0,0
163,6706,7522,14228,318,318,0,0
164,13910,0,13910,318,318,0,0
165,13592,0,13592,336,336,0,0
166,13256,0,13256,286,286,0,0
167,12970,0,12970,265,265,0,0
168,12705,0,12705,288,288,0,0
169,12417,0,12417,261,261,0,0
170,12156,0,12156,237,237,0,0
171,11919,0,11919,266,266,0,0
172,11653,0,11653,205,205,0,0
173,11448,0,11448,170,170,0,0
174,11278,0,11278,167,167,0,0
175,11111,0,11111,134,134,0,0
176,10977,0,10977,128,128,0,0
177,10849,0,10849,119,119,0,0
178,10730,0,10730,129,129,0,0
179,10601,0,10601,85,85,0,0
180,10516,0,10516,90,90,0,0
181,10426,0,10426,63,63,0,0
182,10363,0,10363,59,59,0,0
183,10304,0,10304,59,59,0,0
184,10245,0,10245,55,55,0,0
185,10190,0,10190,65,65,0,0
186,10125,0,10125,62,62,0,0
187,10063,0,10063,68,68,0,0
188,9995,0,9995,78,78,0,0
189,9917,0,9917,86,86,0,0
190,9831,0,9831,126,126,0,0
191,9705,0,9705,164,164,0,0
192,9541,0,9541,177,177,0,0
193,9364,0,9364,187,187,0,0
194,9177,0,9177,284,284,0,0
195,8893,0,8893,300,300,0,0
196,8593,0,8593,275,275,0,0
197,8318,0,8318,246,246,0,0
198,8072,0,8072,293,293,0,0
199,7779,0,7779,317,317,0,0
200,7462,0,7462,271,271,0,0
201,7191,0,7191,320,320,0,0
202,6871,0,6871,377,377,0,0
203,6494,0,6494,423,423,0,0
204,6071,0,6071,441,441,0,0
205,5630,3074,8704,365,365,0,0
206,8339,0,8339,387,387,0,0
207,7952,0,7952,368,368,0,0
208,7584,0,7584,378,378,0,0
