Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,50,50,5,5,0,0
4,45,0,45,6,6,0,0
5,39,0,39,5,5,0,0
6,34,0,34,9,9,0,0
7,25,63,88,6,6,0,0
8,82,0,82,7,7,0,0
9,75,0,75,25,25,0,0
10,50,22,72,32,32,0,0
11,40,0,40,134,40,94,0
12,0,0,0,377,0,377,0
13,0,205,205,581,205,376,0
14,0,11,11,534,11,523,0
15,0,1083,1083,465,465,0,0
16,618,1955,2573,519,519,0,0
17,2054,775,2829,461,461,0,0
18,2368,0,2368,332,332,0,0
19,2036,0,2036,274,274,0,0
20,1762,0,1762,214,214,0,0
21,1548,0,1548,230,230,0,0
22,1318,0,1318,158,158,0,0
23,1160,0,1160,122,122,0,0
24,1038,0,1038,70,70,0,0
25,968,0,968,55,55,0,0
26,913,0,913,47,47,0,0
27,866,0,866,46,46,0,0
28,820,0,820,47,47,0,0
29,773,0,773,40,40,0,0
30,733,0,733,49,49,0,0
31,684,0,684,32,32,0,0
32,652,0,652,20,20,0,0
33,632,0,632,39,39,0,0
34,593,0,593,48,48,0,0
35,545,0,545,41,41,0,0
36,504,0,504,47,47,0,0
37,457,0,457,71,71,0,0
38,386,0,386,129,129,0,0
39,257,0,257,156,156,0,0
40,101,0,101,196,101,95,0
41,0,82,82,207,82,125,0
42,0,597,597,218,218,0,0
43,379,111,490,253,253,0,0
44,237,229,466,293,293,0,0
45,173,47,220,405,220,185,0
46,0,192,192,399,192,207,0
47,0,378,378,464,378,86,0
48,0,446,446,514,446,68,0
49,0,1158,1158,572,572,0,0
50,586,0,586,625,586,39,0
51,0,410,410,733,410,323,0
52,0,494,494,818,494,324,0
53,0,717,717,940,717,223,0
54,0,691,691,806,691,115,0
55,0,1140,1140,757,757,0,0
56,383,678,1061,565,565,0,0
57,496,1250,1746,518,518,0,0
58,1228,87,1315,434,434,0,0
59,881,569,1450,383,383,0,0
60,1067,74,1141,391,391,0,0
61,750,384,1134,386,386,0,0
62,748,197,945,459,459,0,0
63,486,237,723,553,553,0,0
64,170,290,460,669,460,209,0
65,0,239,239,899,239,660,0
66,0,940,940,1229,940,289,0
67,0,1015,1015,1511,1015,496,0
68,0,963,963,1380,963,417,0
69,0,1667,1667,1197,1197,0,0
70,470,2759,3229,998,998,0,0
71,2231,1816,4047,739,739,0,0
72,3308,0,3308,625,625,0,0
73,2683,259,2942,408,408,0,0
74,2534,230,2764,320,320,0,0
75,2444,0,2444,255,255,0,0
76,2189,83,2272,190,190,0,0
77,2082,153,2235,160,160,0,0
78,2075,42,2117,117,117,0,0
79,2000,0,2000,103,103,0,0
80,1897,0,1897,80,80,0,0
81,1817,0,1817,63,63,0,0
82,1754,0,1754,55,55,0,0
83,1699,0,1699,93,93,0,0
84,1606,0,1606,112,112,0,0
85,1494,0,1494,179,179,0,0
86,1315,0,1315,224,224,0,0
87,1091,0,1091,261,261,0,0
88,830,0,830,226,226,0,0
89,604,0,604,213,213,0,0
90,391,159,550,212,212,0,0
91,338,336,674,180,180,0,0
92,494,0,494,178,178,0,0
93,316,84,400,164,164,0,0
94,236,157,393,164,164,0,0
95,229,46,275,125,125,0,0
96,150,143,293,170,170,0,0
97,123,75,198,205,198,7,0
98,0,160,160,199,160,39,0
99,0,73,73,206,73,133,0
100,0,514,514,238,238,0,0
101,276,315,591,280,280,0,0
102,311,18,329,317,317,0,0
103,12,31,43,405,43,362,0
104,0,409,409,953,409,544,0
105,0,469,469,1542,469,1073,0
106,0,414,414,1890,414,1476,0
107,0,654,654,1769,654,1115,0
108,0,5930,5930,1240,1240,0,0
109,4690,2907,7597,910,910,0,0
110,6687,944,7631,633,633,0,0
111,6998,0,6998,467,467,0,0
112,6531,0,6531,387,387,0,0
113,6144,0,6144,355,355,0,0
114,5789,0,5789,340,340,0,0
115,5449,0,5449,352,352,0,0
116,5097,0,5097,432,432,0,0
117,4665,0,4665,526,526,0,0
118,4139,0,4139,685,685,0,0
119,3454,0,3454,810,810,0,0
120,2644,0,2644,783,783,0,0
121,1861,0,1861,658,658,0,0
122,1203,58,1261,566,566,0,0
123,695,1176,1871,445,445,0,0
124,1426,359,1785,409,409,0,0
125,1376,53,1429,283,283,0,0
126,1146,175,1321,247,247,0,0
127,1074,72,1146,209,209,0,0
128,937,210,1147,221,221,0,0
129,926,129,1055,279,279,0,0
130,776,107,883,374,374,0,0
131,509,8,517,458,458,0,0
132,59,117,176,639,176,463,0
133,0,565,565,618,565,53,0
134,0,944,944,550,550,0,0
135,394,745,1139,553,553,0,0
136,586,1163,1749,459,459,0,0
137,1290,109,1399,548,548,0,0
138,851,39,890,469,469,0,0
139,421,433,854,478,478,0,0
140,376,96,472,459,459,0,0
141,13,1132,1145,428,428,0,0
142,717,0,717,521,521,0,0
143,196,192,388,574,388,186,0
144,0,304,304,612,304,308,0
145,0,329,329,757,329,428,0
146,0,1423,1423,697,697,0,0
147,726,437,1163,690,690,0,0
148,473,310,783,660,660,0,0
149,123,1297,1420,535,535,0,0
150,885,36,921,403,403,0,0
151,518,473,991,415,415,0,0
152,576,487,1063,387,387,0,0
153,676,249,925,385,385,0,0
154,540,168,708,444,444,0,0
155,264,552,816,481,481,0,0
156,335,127,462,569,462,107,0
157,0,293,293,553,293,260,0
158,0,832,832,380,380,0,0
159,452,556,1008,354,354,0,0
160,654,920,1574,332,332,0,0
161,1242,31,1273,337,337,0,0
162,936,0,936,339,339,0,0
163,597,38,635,318,318,0,0
164,317,161,478,318,318,0,0
165,160,296,456,336,336,0,0
166,120,314,434,286,286,0,0
167,148,239,387,265,265,0,0
168,122,271,393,288,288,0,0
169,105,401,506,261,261,0,0
170,245,41,286,237,237,0,0
171,49,174,223,266,223,43,0
172,0,470,470,205,205,0,0
173,265,40,305,170,170,0,0
174,135,185,320,167,167,0,0
175,153,441,594,134,134,0,0
176,460,0,460,128,128,0,0
177,332,38,370,119,119,0,0
178,251,164,415,129,129,0,0
179,286,29,315,85,85,0,0
180,230,92,322,90,90,0,0
181,232,47,279,63,63,0,0
182,216,150,366,59,59,0,0
183,307,0,307,59,59,0,0
184,248,101,349,55,55,0,0
185,294,0,294,65,65,0,0
186,229,0,229,62,62,0,0
187,167,0,167,68,68,0,0
188,99,15,114,78,78,0,0
189,36,115,151,86,86,0,0
190,65,18,83,126,83,43,0
191,0,97,97,164,97,67,0
192,0,114,114,177,114,63,0
193,0,102,102,187,102,85,0
194,0,442,442,284,284,0,0
195,158,226,384,300,300,0,0
196,84,95,179,275,179,96,0
197,0,71,71,246,71,175,0
198,0,1094,1094,293,293,0,0
199,801,10,811,317,317,0,0
200,494,0,494,271,271,0,0
201,223,0,223,320,223,97,0
202,0,565,565,377,377,0,0
203,188,282,470,423,423,0,0
204,47,0,47,441,47,394,0
205,0,564,564,365,365,0,0
206,199,663,862,387,387,0,0
207,475,521,996,368,368,0,0
208,628,47,675,378,378,0,0
