Start,Memory,Lead,Forecast,Buffer,Capacity,Top,Power,ARIMA,SVR,MODEL,Succeeded,Failed,Lost,Arrived,Remaining,Time
1,10,2,1,100,None,1,5,None,None,True,76616,0,0,78422,1806,4:08
1,15,3,2,100,None,10,5,None,None,True,76336,280,0,78740,2409,4:49
1,15,4,3,100,None,10,4,None,None,True,73004,3612,0,76894,3901,4:42
1,15,1,0,100,None,1,5,None,None,True,67443,9173,0,68246,803,5:07
