Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,500,500,5,5,0,0
4,495,0,495,6,6,0,0
5,489,0,489,5,5,0,0
6,484,0,484,9,9,0,0
7,475,134,609,6,6,0,0
8,603,0,603,7,7,0,0
9,596,0,596,25,25,0,0
10,571,46,617,32,32,0,0
11,585,0,585,134,134,0,0
12,451,0,451,377,377,0,0
13,74,360,434,581,434,147,0
14,0,0,0,534,0,534,0
15,0,2262,2262,465,465,0,0
16,1797,2688,4485,519,519,0,0
17,3966,0,3966,461,461,0,0
18,3505,0,3505,332,332,0,0
19,3173,0,3173,274,274,0,0
20,2899,1470,4369,214,214,0,0
21,4155,0,4155,230,230,0,0
22,3925,0,3925,158,158,0,0
23,3767,0,3767,122,122,0,0
24,3645,0,3645,70,70,0,0
25,3575,0,3575,55,55,0,0
26,3520,0,3520,47,47,0,0
27,3473,0,3473,46,46,0,0
28,3427,0,3427,47,47,0,0
29,3380,0,3380,40,40,0,0
30,3340,0,3340,49,49,0,0
31,3291,0,3291,32,32,0,0
32,3259,0,3259,20,20,0,0
33,3239,0,3239,39,39,0,0
34,3200,0,3200,48,48,0,0
35,3152,0,3152,41,41,0,0
36,3111,0,3111,47,47,0,0
37,3064,0,3064,71,71,0,0
38,2993,0,2993,129,129,0,0
39,2864,0,2864,156,156,0,0
40,2708,0,2708,196,196,0,0
41,2512,0,2512,207,207,0,0
42,2305,0,2305,218,218,0,0
43,2087,0,2087,253,253,0,0
44,1834,0,1834,293,293,0,0
45,1541,0,1541,405,405,0,0
46,1136,0,1136,399,399,0,0
47,737,132,869,464,464,0,0
48,405,296,701,514,514,0,0
49,187,1924,2111,572,572,0,0
50,1539,0,1539,625,625,0,0
51,914,1107,2021,733,733,0,0
52,1288,0,1288,818,818,0,0
53,470,376,846,940,846,94,0
54,0,563,563,806,563,243,0
55,0,2025,2025,757,757,0,0
56,1268,357,1625,565,565,0,0
57,1060,1759,2819,518,518,0,0
58,2301,0,2301,434,434,0,0
59,1867,1691,3558,383,383,0,0
60,3175,0,3175,391,391,0,0
61,2784,754,3538,386,386,0,0
62,3152,0,3152,459,459,0,0
63,2693,0,2693,553,553,0,0
64,2140,0,2140,669,669,0,0
65,1471,0,1471,899,899,0,0
66,572,808,1380,1229,1229,0,0
67,151,481,632,1511,632,879,0
68,0,868,868,1380,868,512,0
69,0,3602,3602,1197,1197,0,0
70,2405,2693,5098,998,998,0,0
71,4100,617,4717,739,739,0,0
72,3978,0,3978,625,625,0,0
73,3353,802,4155,408,408,0,0
74,3747,0,3747,320,320,0,0
75,3427,0,3427,255,255,0,0
76,3172,621,3793,190,190,0,0
77,3603,0,3603,160,160,0,0
78,3443,0,3443,117,117,0,0
79,3326,0,3326,103,103,0,0
80,3223,0,3223,80,80,0,0
81,3143,0,3143,63,63,0,0
82,3080,0,3080,55,55,0,0
83,3025,0,3025,93,93,0,0
84,2932,0,2932,112,112,0,0
85,2820,0,2820,179,179,0,0
86,2641,0,2641,224,224,0,0
87,2417,0,2417,261,261,0,0
88,2156,0,2156,226,226,0,0
89,1930,0,1930,213,213,0,0
90,1717,0,1717,212,212,0,0
91,1505,0,1505,180,180,0,0
92,1325,0,1325,178,178,0,0
93,1147,139,1286,164,164,0,0
94,1122,64,1186,164,164,0,0
95,1022,0,1022,125,125,0,0
96,897,269,1166,170,170,0,0
97,996,0,996,205,205,0,0
98,791,0,791,199,199,0,0
99,592,0,592,206,206,0,0
100,386,1761,2147,238,238,0,0
101,1909,0,1909,280,280,0,0
102,1629,0,1629,317,317,0,0
103,1312,0,1312,405,405,0,0
104,907,85,992,953,953,0,0
105,39,334,373,1542,373,1169,0
106,0,295,295,1890,295,1595,0
107,0,1453,1453,1769,1453,316,0
108,0,12027,12027,1240,1240,0,0
109,10787,0,10787,910,910,0,0
110,9877,0,9877,633,633,0,0
111,9244,0,9244,467,467,0,0
112,8777,0,8777,387,387,0,0
113,8390,0,8390,355,355,0,0
114,8035,0,8035,340,340,0,0
115,7695,0,7695,352,352,0,0
116,7343,0,7343,432,432,0,0
117,6911,0,6911,526,526,0,0
118,6385,0,6385,685,685,0,0
119,5700,0,5700,810,810,0,0
120,4890,0,4890,783,783,0,0
121,4107,0,4107,658,658,0,0
122,3449,0,3449,566,566,0,0
123,2883,0,2883,445,445,0,0
124,2438,0,2438,409,409,0,0
125,2029,0,2029,283,283,0,0
126,1746,484,2230,247,247,0,0
127,1983,0,1983,209,209,0,0
128,1774,747,2521,221,221,0,0
129,2300,0,2300,279,279,0,0
130,2021,155,2176,374,374,0,0
131,1802,0,1802,458,458,0,0
132,1344,0,1344,639,639,0,0
133,705,337,1042,618,618,0,0
134,424,735,1159,550,550,0,0
135,609,517,1126,553,553,0,0
136,573,2734,3307,459,459,0,0
137,2848,0,2848,548,548,0,0
138,2300,0,2300,469,469,0,0
139,1831,886,2717,478,478,0,0
140,2239,0,2239,459,459,0,0
141,1780,2660,4440,428,428,0,0
142,4012,0,4012,521,521,0,0
143,3491,0,3491,574,574,0,0
144,2917,0,2917,612,612,0,0
145,2305,0,2305,757,757,0,0
146,1548,1326,2874,697,697,0,0
147,2177,0,2177,690,690,0,0
148,1487,0,1487,660,660,0,0
149,827,2731,3558,535,535,0,0
150,3023,0,3023,403,403,0,0
151,2620,125,2745,415,415,0,0
152,2330,0,2330,387,387,0,0
153,1943,0,1943,385,385,0,0
154,1558,0,1558,444,444,0,0
155,1114,2252,3366,481,481,0,0
156,2885,0,2885,569,569,0,0
157,2316,0,2316,553,553,0,0
158,1763,0,1763,380,380,0,0
159,1383,0,1383,354,354,0,0
160,1029,1276,2305,332,332,0,0
161,1973,0,1973,337,337,0,0
162,1636,0,1636,339,339,0,0
163,1297,2408,3705,318,318,0,0
164,3387,0,3387,318,318,0,0
165,3069,0,3069,336,336,0,0
166,2733,0,2733,286,286,0,0
167,2447,0,2447,265,265,0,0
168,2182,0,2182,288,288,0,0
169,1894,0,1894,261,261,0,0
170,1633,0,1633,237,237,0,0
171,1396,0,1396,266,266,0,0
172,1130,539,1669,205,205,0,0
173,1464,0,1464,170,170,0,0
174,1294,0,1294,167,167,0,0
175,1127,844,1971,134,134,0,0
176,1837,0,1837,128,128,0,0
177,1709,0,1709,119,119,0,0
178,1590,0,1590,129,129,0,0
179,1461,0,1461,85,85,0,0
180,1376,0,1376,90,90,0,0
181,1286,0,1286,63,63,0,0
182,1223,0,1223,59,59,0,0
183,1164,0,1164,59,59,0,0
184,1105,441,1546,55,55,0,0
185,1491,0,1491,65,65,0,0
186,1426,0,1426,62,62,0,0
187,1364,0,1364,68,68,0,0
188,1296,0,1296,78,78,0,0
189,1218,0,1218,86,86,0,0
190,1132,0,1132,126,126,0,0
191,1006,0,1006,164,164,0,0
192,842,0,842,177,177,0,0
193,665,0,665,187,187,0,0
194,478,638,1116,284,284,0,0
195,832,0,832,300,300,0,0
196,532,20,552,275,275,0,0
197,277,183,460,246,246,0,0
198,214,2441,2655,293,293,0,0
199,2362,0,2362,317,317,0,0
200,2045,0,2045,271,271,0,0
201,1774,0,1774,320,320,0,0
202,1454,893,2347,377,377,0,0
203,1970,0,1970,423,423,0,0
204,1547,0,1547,441,441,0,0
205,1106,1293,2399,365,365,0,0
206,2034,0,2034,387,387,0,0
207,1647,0,1647,368,368,0,0
208,1279,0,1279,378,378,0,0
