Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,5,0,5,0,0,0,0
2,5,0,5,0,0,0,0
3,5,0,5,5,5,0,0
4,0,95,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,0,84,9,9,0,0
7,75,0,75,6,6,0,0
8,69,94,163,7,7,0,0
9,156,0,156,25,25,0,0
10,131,0,131,32,32,0,0
11,99,32,131,134,131,3,0
12,0,0,0,377,0,377,0
13,0,30,30,581,30,551,0
14,0,202,202,534,202,332,0
15,0,0,0,465,0,465,0
16,0,1783,1783,519,519,0,0
17,1264,1274,2538,461,461,0,0
18,2077,0,2077,332,332,0,0
19,1745,0,1745,274,274,0,0
20,1471,0,1471,214,214,0,0
21,1257,402,1659,230,230,0,0
22,1429,0,1429,158,158,0,0
23,1271,0,1271,122,122,0,0
24,1149,0,1149,70,70,0,0
25,1079,0,1079,55,55,0,0
26,1024,342,1366,47,47,0,0
27,1319,0,1319,46,46,0,0
28,1273,0,1273,47,47,0,0
29,1226,0,1226,40,40,0,0
30,1186,0,1186,49,49,0,0
31,1137,0,1137,32,32,0,0
32,1105,0,1105,20,20,0,0
33,1085,0,1085,39,39,0,0
34,1046,0,1046,48,48,0,0
35,998,0,998,41,41,0,0
36,957,0,957,47,47,0,0
37,910,0,910,71,71,0,0
38,839,0,839,129,129,0,0
39,710,0,710,156,156,0,0
40,554,0,554,196,196,0,0
41,358,0,358,207,207,0,0
42,151,0,151,218,151,67,0
43,0,322,322,253,253,0,0
44,69,0,69,293,69,224,0
45,0,599,599,405,405,0,0
46,194,0,194,399,194,205,0
47,0,125,125,464,125,339,0
48,0,442,442,514,442,72,0
49,0,32,32,572,32,540,0
50,0,1810,1810,625,625,0,0
51,1185,0,1185,733,733,0,0
52,452,1031,1483,818,818,0,0
53,665,0,665,940,665,275,0
54,0,0,0,806,0,806,0
55,0,26,26,757,26,731,0
56,0,1949,1949,565,565,0,0
57,1384,309,1693,518,518,0,0
58,1175,1901,3076,434,434,0,0
59,2642,0,2642,383,383,0,0
60,2259,782,3041,391,391,0,0
61,2650,0,2650,386,386,0,0
62,2264,171,2435,459,459,0,0
