Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,100,100,0,0,0,0
3,100,0,100,5,5,0,0
4,95,0,95,6,6,0,0
5,89,8,97,5,5,0,0
6,92,9,101,9,9,0,0
7,92,5,97,6,6,0,0
8,91,12,103,7,7,0,0
9,96,5,101,25,25,0,0
10,76,7,83,32,32,0,0
11,51,36,87,134,87,47,0
12,0,39,39,377,39,338,0
13,0,167,167,581,167,414,0
14,0,387,387,534,387,147,0
15,0,320,320,465,320,145,0
16,0,309,309,519,309,210,0
17,0,311,311,461,311,150,0
18,0,314,314,332,314,18,0
19,0,308,308,274,274,0,0
20,34,261,295,214,214,0,0
21,81,232,313,230,230,0,0
22,83,164,247,158,158,0,0
23,89,187,276,122,122,0,0
24,154,112,266,70,70,0,0
25,196,67,263,55,55,0,0
26,208,20,228,47,47,0,0
27,181,15,196,46,46,0,0
28,150,15,165,47,47,0,0
29,118,25,143,40,40,0,0
30,103,30,133,49,49,0,0
31,84,25,109,32,32,0,0
32,77,46,123,20,20,0,0
33,103,32,135,39,39,0,0
34,96,7,103,48,48,0,0
35,55,42,97,41,41,0,0
36,56,47,103,47,47,0,0
37,56,42,98,71,71,0,0
38,27,47,74,129,74,55,0
39,0,95,95,156,95,61,0
40,0,145,145,196,145,51,0
41,0,109,109,207,109,98,0
42,0,184,184,218,184,34,0
43,0,130,130,253,130,123,0
44,0,184,184,293,184,109,0
45,0,179,179,405,179,226,0
46,0,228,228,399,228,171,0
47,0,309,309,464,309,155,0
48,0,197,197,514,197,317,0
49,0,336,336,572,336,236,0
50,0,269,269,625,269,356,0
51,0,403,403,733,403,330,0
52,0,322,322,818,322,496,0
53,0,551,551,940,551,389,0
54,0,377,377,806,377,429,0
55,0,700,700,757,700,57,0
56,0,289,289,565,289,276,0
57,0,658,658,518,518,0,0
58,140,207,347,434,347,87,0
59,0,467,467,383,383,0,0
60,84,282,366,391,366,25,0
61,0,308,308,386,308,78,0
62,0,302,302,459,302,157,0
63,0,262,262,553,262,291,0
64,0,323,323,669,323,346,0
65,0,309,309,899,309,590,0
66,0,488,488,1229,488,741,0
67,0,649,649,1511,649,862,0
68,0,848,848,1380,848,532,0
69,0,853,853,1197,853,344,0
70,0,666,666,998,666,332,0
71,0,798,798,739,739,0,0
72,59,528,587,625,587,38,0
73,0,640,640,408,408,0,0
74,232,485,717,320,320,0,0
75,397,257,654,255,255,0,0
76,399,159,558,190,190,0,0
77,368,106,474,160,160,0,0
78,314,61,375,117,117,0,0
79,258,60,318,103,103,0,0
80,215,39,254,80,80,0,0
81,174,47,221,63,63,0,0
82,158,35,193,55,55,0,0
83,138,30,168,93,93,0,0
84,75,31,106,112,106,6,0
85,0,106,106,179,106,73,0
86,0,99,99,224,99,125,0
87,0,179,179,261,179,82,0
