Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,100,100,5,5,0,0
4,95,0,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,0,84,9,9,0,0
7,75,17,92,6,6,0,0
8,86,8,94,7,7,0,0
9,87,7,94,25,25,0,0
10,69,16,85,32,32,0,0
11,53,5,58,134,58,76,0
12,0,7,7,377,7,370,0
13,0,45,45,581,45,536,0
14,0,64,64,534,64,470,0
15,0,179,179,465,179,286,0
16,0,394,394,519,394,125,0
17,0,652,652,461,461,0,0
18,191,435,626,332,332,0,0
19,294,153,447,274,274,0,0
20,173,423,596,214,214,0,0
21,382,406,788,230,230,0,0
22,558,243,801,158,158,0,0
23,643,217,860,122,122,0,0
24,738,113,851,70,70,0,0
25,781,38,819,55,55,0,0
26,764,0,764,47,47,0,0
27,717,0,717,46,46,0,0
28,671,0,671,47,47,0,0
29,624,0,624,40,40,0,0
30,584,0,584,49,49,0,0
31,535,0,535,32,32,0,0
32,503,0,503,20,20,0,0
33,483,0,483,39,39,0,0
34,444,0,444,48,48,0,0
35,396,0,396,41,41,0,0
36,355,0,355,47,47,0,0
37,308,0,308,71,71,0,0
38,237,0,237,129,129,0,0
39,108,0,108,156,108,48,0
40,0,0,0,196,0,196,0
41,0,28,28,207,28,179,0
42,0,220,220,218,218,0,0
43,2,234,236,253,236,17,0
44,0,107,107,293,107,186,0
45,0,118,118,405,118,287,0
46,0,266,266,399,266,133,0
47,0,290,290,464,290,174,0
48,0,205,205,514,205,309,0
49,0,300,300,572,300,272,0
50,0,453,453,625,453,172,0
51,0,401,401,733,401,332,0
52,0,355,355,818,355,463,0
53,0,457,457,940,457,483,0
54,0,619,619,806,619,187,0
55,0,613,613,757,613,144,0
56,0,630,630,565,565,0,0
57,65,750,815,518,518,0,0
58,297,652,949,434,434,0,0
59,515,522,1037,383,383,0,0
60,654,454,1108,391,391,0,0
61,717,426,1143,386,386,0,0
62,757,307,1064,459,459,0,0
63,605,102,707,553,553,0,0
64,154,170,324,669,324,345,0
65,0,182,182,899,182,717,0
66,0,395,395,1229,395,834,0
67,0,639,639,1511,639,872,0
68,0,597,597,1380,597,783,0
69,0,624,624,1197,624,573,0
70,0,1000,1000,998,998,0,0
71,2,1000,1002,739,739,0,0
72,263,1000,1263,625,625,0,0
73,638,1000,1638,408,408,0,0
74,1230,847,2077,320,320,0,0
75,1757,548,2305,255,255,0,0
76,2050,394,2444,190,190,0,0
77,2254,60,2314,160,160,0,0
78,2154,0,2154,117,117,0,0
79,2037,0,2037,103,103,0,0
80,1934,0,1934,80,80,0,0
81,1854,0,1854,63,63,0,0
82,1791,0,1791,55,55,0,0
83,1736,0,1736,93,93,0,0
84,1643,0,1643,112,112,0,0
85,1531,0,1531,179,179,0,0
86,1352,0,1352,224,224,0,0
87,1128,0,1128,261,261,0,0
88,867,0,867,226,226,0,0
89,641,0,641,213,213,0,0
90,428,0,428,212,212,0,0
91,216,0,216,180,180,0,0
92,36,164,200,178,178,0,0
93,22,187,209,164,164,0,0
94,45,202,247,164,164,0,0
95,83,162,245,125,125,0,0
96,120,158,278,170,170,0,0
97,108,132,240,205,205,0,0
98,35,136,171,199,171,28,0
99,0,83,83,206,83,123,0
100,0,164,164,238,164,74,0
101,0,227,227,280,227,53,0
102,0,212,212,317,212,105,0
103,0,106,106,405,106,299,0
104,0,204,204,953,204,749,0
105,0,316,316,1542,316,1226,0
106,0,325,325,1890,325,1565,0
107,0,266,266,1769,266,1503,0
108,0,900,900,1240,900,340,0
109,0,1000,1000,910,910,0,0
110,90,1000,1090,633,633,0,0
111,457,1000,1457,467,467,0,0
112,990,1000,1990,387,387,0,0
113,1603,1000,2603,355,355,0,0
114,2248,553,2801,340,340,0,0
115,2461,68,2529,352,352,0,0
116,2177,0,2177,432,432,0,0
117,1745,0,1745,526,526,0,0
118,1219,0,1219,685,685,0,0
119,534,0,534,810,534,276,0
120,0,0,0,783,0,783,0
121,0,240,240,658,240,418,0
122,0,997,997,566,566,0,0
123,431,944,1375,445,445,0,0
124,930,240,1170,409,409,0,0
125,761,150,911,283,283,0,0
126,628,418,1046,247,247,0,0
127,799,330,1129,209,209,0,0
128,920,304,1224,221,221,0,0
129,1003,120,1123,279,279,0,0
130,844,0,844,374,374,0,0
131,470,0,470,458,458,0,0
132,12,0,12,639,12,627,0
133,0,144,144,618,144,474,0
134,0,412,412,550,412,138,0
135,0,679,679,553,553,0,0
136,126,356,482,459,459,0,0
137,23,443,466,548,466,82,0
138,0,403,403,469,403,66,0
139,0,495,495,478,478,0,0
140,17,398,415,459,415,44,0
141,0,468,468,428,428,0,0
142,40,381,421,521,421,100,0
143,0,424,424,574,424,150,0
144,0,333,333,612,333,279,0
145,0,363,363,757,363,394,0
146,0,427,427,697,427,270,0
147,0,551,551,690,551,139,0
148,0,487,487,660,487,173,0
149,0,583,583,535,535,0,0
150,48,578,626,403,403,0,0
151,223,547,770,415,415,0,0
152,355,462,817,387,387,0,0
153,430,477,907,385,385,0,0
154,522,329,851,444,444,0,0
155,407,312,719,481,481,0,0
156,238,198,436,569,436,133,0
157,0,169,169,553,169,384,0
158,0,368,368,380,368,12,0
159,0,495,495,354,354,0,0
160,141,569,710,332,332,0,0
161,378,303,681,337,337,0,0
162,344,262,606,339,339,0,0
163,267,224,491,318,318,0,0
164,173,248,421,318,318,0,0
165,103,264,367,336,336,0,0
166,31,251,282,286,282,4,0
167,0,252,252,265,252,13,0
168,0,256,256,288,256,32,0
169,0,324,324,261,261,0,0
170,63,241,304,237,237,0,0
171,67,220,287,266,266,0,0
172,21,228,249,205,205,0,0
173,44,240,284,170,170,0,0
174,114,193,307,167,167,0,0
175,140,245,385,134,134,0,0
176,251,165,416,128,128,0,0
177,288,116,404,119,119,0,0
178,285,109,394,129,129,0,0
179,265,73,338,85,85,0,0
180,253,68,321,90,90,0,0
181,231,53,284,63,63,0,0
182,221,86,307,59,59,0,0
183,248,45,293,59,59,0,0
184,234,45,279,55,55,0,0
185,224,22,246,65,65,0,0
186,181,29,210,62,62,0,0
187,148,17,165,68,68,0,0
188,97,28,125,78,78,0,0
189,47,55,102,86,86,0,0
190,16,47,63,126,63,63,0
191,0,72,72,164,72,92,0
192,0,94,94,177,94,83,0
193,0,108,108,187,108,79,0
194,0,118,118,284,118,166,0
195,0,174,174,300,174,126,0
196,0,186,186,275,186,89,0
197,0,157,157,246,157,89,0
198,0,230,230,293,230,63,0
199,0,346,346,317,317,0,0
200,29,219,248,271,248,23,0
201,0,128,128,320,128,192,0
202,0,254,254,377,254,123,0
203,0,367,367,423,367,56,0
204,0,225,225,441,225,216,0
205,0,172,172,365,172,193,0
206,0,335,335,387,335,52,0
207,0,510,510,368,368,0,0
208,142,346,488,378,378,0,0
