Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,500,500,5,5,0,0
4,495,0,495,6,6,0,0
5,489,0,489,5,5,0,0
6,484,0,484,9,9,0,0
7,475,16,491,6,6,0,0
8,485,11,496,7,7,0,0
9,489,5,494,25,25,0,0
10,469,16,485,32,32,0,0
11,453,5,458,134,134,0,0
12,324,6,330,377,330,47,0
13,0,75,75,581,75,506,0
14,0,41,41,534,41,493,0
15,0,410,410,465,410,55,0
16,0,1307,1307,519,519,0,0
17,788,400,1188,461,461,0,0
18,727,0,727,332,332,0,0
19,395,230,625,274,274,0,0
20,351,647,998,214,214,0,0
21,784,375,1159,230,230,0,0
22,929,109,1038,158,158,0,0
23,880,104,984,122,122,0,0
24,862,0,862,70,70,0,0
25,792,224,1016,55,55,0,0
26,961,0,961,47,47,0,0
27,914,0,914,46,46,0,0
28,868,0,868,47,47,0,0
29,821,0,821,40,40,0,0
30,781,0,781,49,49,0,0
31,732,0,732,32,32,0,0
32,700,0,700,20,20,0,0
33,680,0,680,39,39,0,0
34,641,0,641,48,48,0,0
35,593,0,593,41,41,0,0
36,552,0,552,47,47,0,0
37,505,0,505,71,71,0,0
38,434,36,470,129,129,0,0
39,341,36,377,156,156,0,0
40,221,61,282,196,196,0,0
41,86,149,235,207,207,0,0
42,28,331,359,218,218,0,0
43,141,159,300,253,253,0,0
44,47,368,415,293,293,0,0
45,122,218,340,405,340,65,0
46,0,262,262,399,262,137,0
47,0,374,374,464,374,90,0
48,0,411,411,514,411,103,0
49,0,727,727,572,572,0,0
50,155,158,313,625,313,312,0
51,0,551,551,733,551,182,0
52,0,584,584,818,584,234,0
53,0,777,777,940,777,163,0
54,0,473,473,806,473,333,0
55,0,897,897,757,757,0,0
56,140,808,948,565,565,0,0
57,383,1173,1556,518,518,0,0
58,1038,117,1155,434,434,0,0
59,721,634,1355,383,383,0,0
60,972,266,1238,391,391,0,0
61,847,342,1189,386,386,0,0
62,803,215,1018,459,459,0,0
63,559,146,705,553,553,0,0
64,152,319,471,669,471,198,0
65,0,285,285,899,285,614,0
66,0,560,560,1229,560,669,0
67,0,823,823,1511,823,688,0
68,0,884,884,1380,884,496,0
69,0,1112,1112,1197,1112,85,0
70,0,1584,1584,998,998,0,0
71,586,1412,1998,739,739,0,0
72,1259,149,1408,625,625,0,0
73,783,1071,1854,408,408,0,0
74,1446,530,1976,320,320,0,0
75,1656,272,1928,255,255,0,0
76,1673,380,2053,190,190,0,0
77,1863,0,1863,160,160,0,0
78,1703,0,1703,117,117,0,0
79,1586,0,1586,103,103,0,0
80,1483,0,1483,80,80,0,0
81,1403,0,1403,63,63,0,0
82,1340,0,1340,55,55,0,0
83,1285,0,1285,93,93,0,0
84,1192,0,1192,112,112,0,0
85,1080,0,1080,179,179,0,0
86,901,0,901,224,224,0,0
87,677,0,677,261,261,0,0
88,416,0,416,226,226,0,0
89,190,123,313,213,213,0,0
90,100,353,453,212,212,0,0
91,241,390,631,180,180,0,0
92,451,104,555,178,178,0,0
93,377,211,588,164,164,0,0
94,424,207,631,164,164,0,0
95,467,126,593,125,125,0,0
96,468,164,632,170,170,0,0
97,462,122,584,205,205,0,0
98,379,146,525,199,199,0,0
99,326,63,389,206,206,0,0
100,183,187,370,238,238,0,0
101,132,296,428,280,280,0,0
102,148,191,339,317,317,0,0
103,22,244,266,405,266,139,0
104,0,339,339,953,339,614,0
105,0,417,417,1542,417,1125,0
106,0,426,426,1890,426,1464,0
107,0,572,572,1769,572,1197,0
108,0,2296,2296,1240,1240,0,0
109,1056,1718,2774,910,910,0,0
110,1864,1308,3172,633,633,0,0
111,2539,0,2539,467,467,0,0
112,2072,149,2221,387,387,0,0
113,1834,720,2554,355,355,0,0
114,2199,0,2199,340,340,0,0
115,1859,0,1859,352,352,0,0
116,1507,0,1507,432,432,0,0
117,1075,0,1075,526,526,0,0
118,549,0,549,685,549,136,0
119,0,230,230,810,230,580,0
120,0,618,618,783,618,165,0
121,0,685,685,658,658,0,0
122,27,1134,1161,566,566,0,0
123,595,482,1077,445,445,0,0
124,632,377,1009,409,409,0,0
125,600,428,1028,283,283,0,0
126,745,490,1235,247,247,0,0
127,988,162,1150,209,209,0,0
128,941,372,1313,221,221,0,0
129,1092,0,1092,279,279,0,0
130,813,19,832,374,374,0,0
131,458,3,461,458,458,0,0
132,3,186,189,639,189,450,0
133,0,389,389,618,389,229,0
134,0,630,630,550,550,0,0
135,80,654,734,553,553,0,0
136,181,848,1029,459,459,0,0
137,570,181,751,548,548,0,0
138,203,379,582,469,469,0,0
139,113,601,714,478,478,0,0
140,236,320,556,459,459,0,0
141,97,614,711,428,428,0,0
142,283,451,734,521,521,0,0
143,213,388,601,574,574,0,0
144,27,421,448,612,448,164,0
145,0,343,343,757,343,414,0
146,0,592,592,697,592,105,0
147,0,743,743,690,690,0,0
148,53,624,677,660,660,0,0
149,17,822,839,535,535,0,0
150,304,387,691,403,403,0,0
151,288,687,975,415,415,0,0
152,560,614,1174,387,387,0,0
153,787,338,1125,385,385,0,0
154,740,110,850,444,444,0,0
155,406,418,824,481,481,0,0
156,343,211,554,569,554,15,0
157,0,300,300,553,300,253,0
158,0,487,487,380,380,0,0
159,107,577,684,354,354,0,0
160,330,857,1187,332,332,0,0
161,855,209,1064,337,337,0,0
162,727,34,761,339,339,0,0
163,422,355,777,318,318,0,0
164,459,199,658,318,318,0,0
165,340,316,656,336,336,0,0
166,320,287,607,286,286,0,0
167,321,267,588,265,265,0,0
168,323,283,606,288,288,0,0
169,318,348,666,261,261,0,0
170,405,261,666,237,237,0,0
171,429,165,594,266,266,0,0
172,328,302,630,205,205,0,0
173,425,221,646,170,170,0,0
174,476,170,646,167,167,0,0
175,479,287,766,134,134,0,0
176,632,158,790,128,128,0,0
177,662,40,702,119,119,0,0
178,583,122,705,129,129,0,0
179,576,50,626,85,85,0,0
180,541,86,627,90,90,0,0
181,537,72,609,63,63,0,0
182,546,127,673,59,59,0,0
183,614,29,643,59,59,0,0
184,584,52,636,55,55,0,0
185,581,20,601,65,65,0,0
186,536,13,549,62,62,0,0
187,487,43,530,68,68,0,0
188,462,34,496,78,78,0,0
189,418,67,485,86,86,0,0
190,399,57,456,126,126,0,0
191,330,74,404,164,164,0,0
192,240,113,353,177,177,0,0
193,176,113,289,187,187,0,0
194,102,241,343,284,284,0,0
195,59,281,340,300,300,0,0
196,40,189,229,275,229,46,0
197,0,240,240,246,240,6,0
198,0,565,565,293,293,0,0
199,272,332,604,317,317,0,0
200,287,200,487,271,271,0,0
201,216,151,367,320,320,0,0
202,47,386,433,377,377,0,0
203,56,384,440,423,423,0,0
204,17,224,241,441,241,200,0
205,0,335,335,365,335,30,0
206,0,583,583,387,387,0,0
207,196,588,784,368,368,0,0
208,416,266,682,378,378,0,0
