Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,100,100,5,5,0,0
4,95,0,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,0,84,9,9,0,0
7,75,89,164,6,6,0,0
8,158,0,158,7,7,0,0
9,151,0,151,25,25,0,0
10,126,51,177,32,32,0,0
11,145,0,145,134,134,0,0
12,11,16,27,377,27,350,0
13,0,191,191,581,191,390,0
14,0,0,0,534,0,534,0
15,0,1639,1639,465,465,0,0
16,1174,967,2141,519,519,0,0
17,1622,0,1622,461,461,0,0
18,1161,0,1161,332,332,0,0
19,829,790,1619,274,274,0,0
20,1345,1412,2757,214,214,0,0
21,2543,0,2543,230,230,0,0
22,2313,0,2313,158,158,0,0
23,2155,0,2155,122,122,0,0
24,2033,0,2033,70,70,0,0
25,1963,0,1963,55,55,0,0
26,1908,0,1908,47,47,0,0
27,1861,0,1861,46,46,0,0
28,1815,0,1815,47,47,0,0
29,1768,0,1768,40,40,0,0
30,1728,0,1728,49,49,0,0
31,1679,0,1679,32,32,0,0
32,1647,0,1647,20,20,0,0
33,1627,0,1627,39,39,0,0
34,1588,0,1588,48,48,0,0
35,1540,0,1540,41,41,0,0
36,1499,0,1499,47,47,0,0
37,1452,0,1452,71,71,0,0
38,1381,0,1381,129,129,0,0
39,1252,0,1252,156,156,0,0
40,1096,0,1096,196,196,0,0
41,900,0,900,207,207,0,0
42,693,0,693,218,218,0,0
43,475,0,475,253,253,0,0
44,222,147,369,293,293,0,0
45,76,0,76,405,76,329,0
46,0,230,230,399,230,169,0
47,0,457,457,464,457,7,0
48,0,301,301,514,301,213,0
49,0,1031,1031,572,572,0,0
50,459,0,459,625,459,166,0
51,0,1678,1678,733,733,0,0
52,945,0,945,818,818,0,0
53,127,0,127,940,127,813,0
54,0,74,74,806,74,732,0
55,0,1584,1584,757,757,0,0
56,827,435,1262,565,565,0,0
57,697,897,1594,518,518,0,0
58,1076,0,1076,434,434,0,0
59,642,2401,3043,383,383,0,0
60,2660,0,2660,391,391,0,0
61,2269,322,2591,386,386,0,0
62,2205,0,2205,459,459,0,0
63,1746,0,1746,553,553,0,0
64,1193,0,1193,669,669,0,0
65,524,0,524,899,524,375,0
66,0,518,518,1229,518,711,0
67,0,144,144,1511,144,1367,0
68,0,937,937,1380,937,443,0
69,0,2220,2220,1197,1197,0,0
70,1023,1079,2102,998,998,0,0
71,1104,264,1368,739,739,0,0
72,629,443,1072,625,625,0,0
73,447,2216,2663,408,408,0,0
74,2255,0,2255,320,320,0,0
75,1935,0,1935,255,255,0,0
76,1680,837,2517,190,190,0,0
77,2327,0,2327,160,160,0,0
78,2167,280,2447,117,117,0,0
79,2330,0,2330,103,103,0,0
80,2227,0,2227,80,80,0,0
81,2147,0,2147,63,63,0,0
82,2084,0,2084,55,55,0,0
83,2029,0,2029,93,93,0,0
84,1936,0,1936,112,112,0,0
85,1824,0,1824,179,179,0,0
86,1645,0,1645,224,224,0,0
87,1421,0,1421,261,261,0,0
88,1160,0,1160,226,226,0,0
89,934,0,934,213,213,0,0
90,721,0,721,212,212,0,0
91,509,0,509,180,180,0,0
92,329,0,329,178,178,0,0
93,151,601,752,164,164,0,0
94,588,0,588,164,164,0,0
95,424,0,424,125,125,0,0
96,299,333,632,170,170,0,0
97,462,0,462,205,205,0,0
98,257,0,257,199,199,0,0
99,58,0,58,206,58,148,0
100,0,1384,1384,238,238,0,0
101,1146,0,1146,280,280,0,0
102,866,0,866,317,317,0,0
103,549,0,549,405,405,0,0
104,144,52,196,953,196,757,0
105,0,230,230,1542,230,1312,0
106,0,265,265,1890,265,1625,0
107,0,1145,1145,1769,1145,624,0
108,0,6883,6883,1240,1240,0,0
109,5643,0,5643,910,910,0,0
110,4733,0,4733,633,633,0,0
111,4100,0,4100,467,467,0,0
112,3633,0,3633,387,387,0,0
113,3246,1995,5241,355,355,0,0
114,4886,0,4886,340,340,0,0
115,4546,0,4546,352,352,0,0
116,4194,0,4194,432,432,0,0
117,3762,0,3762,526,526,0,0
118,3236,0,3236,685,685,0,0
119,2551,0,2551,810,810,0,0
120,1741,0,1741,783,783,0,0
121,958,0,958,658,658,0,0
122,300,98,398,566,398,168,0
123,0,568,568,445,445,0,0
124,123,681,804,409,409,0,0
125,395,286,681,283,283,0,0
126,398,824,1222,247,247,0,0
127,975,0,975,209,209,0,0
128,766,751,1517,221,221,0,0
129,1296,0,1296,279,279,0,0
130,1017,544,1561,374,374,0,0
131,1187,0,1187,458,458,0,0
132,729,0,729,639,639,0,0
133,90,0,90,618,90,528,0
134,0,290,290,550,290,260,0
135,0,559,559,553,553,0,0
136,6,2241,2247,459,459,0,0
137,1788,0,1788,548,548,0,0
138,1240,0,1240,469,469,0,0
139,771,682,1453,478,478,0,0
140,975,0,975,459,459,0,0
141,516,2359,2875,428,428,0,0
142,2447,0,2447,521,521,0,0
143,1926,170,2096,574,574,0,0
144,1522,0,1522,612,612,0,0
145,910,0,910,757,757,0,0
146,153,1000,1153,697,697,0,0
147,456,0,456,690,456,234,0
148,0,145,145,660,145,515,0
149,0,2317,2317,535,535,0,0
150,1782,0,1782,403,403,0,0
151,1379,1266,2645,415,415,0,0
152,2230,0,2230,387,387,0,0
153,1843,0,1843,385,385,0,0
154,1458,0,1458,444,444,0,0
155,1014,649,1663,481,481,0,0
156,1182,0,1182,569,569,0,0
157,613,0,613,553,553,0,0
158,60,321,381,380,380,0,0
159,1,68,69,354,69,285,0
160,0,1316,1316,332,332,0,0
161,984,0,984,337,337,0,0
162,647,0,647,339,339,0,0
163,308,2566,2874,318,318,0,0
164,2556,0,2556,318,318,0,0
165,2238,0,2238,336,336,0,0
166,1902,0,1902,286,286,0,0
167,1616,0,1616,265,265,0,0
168,1351,0,1351,288,288,0,0
169,1063,0,1063,261,261,0,0
170,802,0,802,237,237,0,0
171,565,149,714,266,266,0,0
172,448,301,749,205,205,0,0
173,544,0,544,170,170,0,0
174,374,31,405,167,167,0,0
175,238,690,928,134,134,0,0
176,794,0,794,128,128,0,0
177,666,312,978,119,119,0,0
178,859,0,859,129,129,0,0
179,730,0,730,85,85,0,0
180,645,0,645,90,90,0,0
181,555,0,555,63,63,0,0
182,492,0,492,59,59,0,0
183,433,0,433,59,59,0,0
184,374,747,1121,55,55,0,0
185,1066,0,1066,65,65,0,0
186,1001,0,1001,62,62,0,0
187,939,0,939,68,68,0,0
188,871,0,871,78,78,0,0
189,793,0,793,86,86,0,0
190,707,0,707,126,126,0,0
191,581,0,581,164,164,0,0
192,417,0,417,177,177,0,0
193,240,0,240,187,187,0,0
194,53,288,341,284,284,0,0
195,57,0,57,300,57,243,0
196,0,76,76,275,76,199,0
197,0,317,317,246,246,0,0
198,71,1583,1654,293,293,0,0
199,1361,0,1361,317,317,0,0
200,1044,0,1044,271,271,0,0
201,773,0,773,320,320,0,0
202,453,509,962,377,377,0,0
203,585,0,585,423,423,0,0
204,162,0,162,441,162,279,0
205,0,1738,1738,365,365,0,0
206,1373,0,1373,387,387,0,0
207,986,0,986,368,368,0,0
208,618,0,618,378,378,0,0
