Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,5,0,5,0,0,0,0
2,5,0,5,0,0,0,0
3,5,0,5,5,5,0,0
4,0,95,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,0,84,9,9,0,0
7,75,0,75,6,6,0,0
8,69,215,284,7,7,0,0
9,277,0,277,25,25,0,0
10,252,0,252,32,32,0,0
11,220,170,390,134,134,0,0
12,256,0,256,377,256,121,0
13,0,103,103,581,103,478,0
14,0,300,300,534,300,234,0
15,0,0,0,465,0,465,0
16,0,4376,4376,519,519,0,0
17,3857,1821,5678,461,461,0,0
18,5217,0,5217,332,332,0,0
19,4885,0,4885,274,274,0,0
20,4611,3323,7934,214,214,0,0
21,7720,99,7819,230,230,0,0
22,7589,0,7589,158,158,0,0
23,7431,0,7431,122,122,0,0
24,7309,0,7309,70,70,0,0
25,7239,0,7239,55,55,0,0
26,7184,0,7184,47,47,0,0
27,7137,0,7137,46,46,0,0
28,7091,0,7091,47,47,0,0
29,7044,0,7044,40,40,0,0
30,7004,0,7004,49,49,0,0
31,6955,0,6955,32,32,0,0
32,6923,0,6923,20,20,0,0
33,6903,0,6903,39,39,0,0
34,6864,0,6864,48,48,0,0
35,6816,0,6816,41,41,0,0
36,6775,0,6775,47,47,0,0
37,6728,0,6728,71,71,0,0
38,6657,0,6657,129,129,0,0
39,6528,0,6528,156,156,0,0
40,6372,0,6372,196,196,0,0
41,6176,0,6176,207,207,0,0
42,5969,0,5969,218,218,0,0
43,5751,0,5751,253,253,0,0
44,5498,0,5498,293,293,0,0
45,5205,0,5205,405,405,0,0
46,4800,0,4800,399,399,0,0
47,4401,0,4401,464,464,0,0
48,3937,0,3937,514,514,0,0
49,3423,0,3423,572,572,0,0
50,2851,0,2851,625,625,0,0
51,2226,0,2226,733,733,0,0
52,1493,3163,4656,818,818,0,0
53,3838,0,3838,940,940,0,0
54,2898,0,2898,806,806,0,0
55,2092,0,2092,757,757,0,0
56,1335,659,1994,565,565,0,0
57,1429,0,1429,518,518,0,0
58,911,1943,2854,434,434,0,0
59,2420,0,2420,383,383,0,0
60,2037,9006,11043,391,391,0,0
