Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,11,0,11,0,0,0,0
2,11,0,11,0,0,0,0
3,11,0,11,5,5,0,0
4,6,0,6,6,6,0,0
5,0,2589,2589,5,5,0,0
6,2584,0,2584,9,9,0,0
7,2575,0,2575,6,6,0,0
8,2569,0,2569,7,7,0,0
9,2562,0,2562,25,25,0,0
10,2537,0,2537,32,32,0,0
11,2505,0,2505,134,134,0,0
12,2371,0,2371,377,377,0,0
13,1994,0,1994,581,581,0,0
14,1413,0,1413,534,534,0,0
15,879,0,879,465,465,0,0
16,414,0,414,519,414,105,0
17,0,2729,2729,461,461,0,0
18,2268,3377,5645,332,332,0,0
19,5313,235,5548,274,274,0,0
20,5274,0,5274,214,214,0,0
21,5060,345,5405,230,230,0,0
22,5175,4472,9647,158,158,0,0
23,9489,0,9489,122,122,0,0
24,9367,0,9367,70,70,0,0
25,9297,0,9297,55,55,0,0
26,9242,0,9242,47,47,0,0
27,9195,0,9195,46,46,0,0
28,9149,0,9149,47,47,0,0
29,9102,0,9102,40,40,0,0
30,9062,0,9062,49,49,0,0
31,9013,0,9013,32,32,0,0
32,8981,0,8981,20,20,0,0
33,8961,0,8961,39,39,0,0
34,8922,0,8922,48,48,0,0
35,8874,0,8874,41,41,0,0
36,8833,0,8833,47,47,0,0
37,8786,0,8786,71,71,0,0
38,8715,0,8715,129,129,0,0
39,8586,0,8586,156,156,0,0
40,8430,0,8430,196,196,0,0
41,8234,0,8234,207,207,0,0
42,8027,0,8027,218,218,0,0
43,7809,0,7809,253,253,0,0
44,7556,0,7556,293,293,0,0
45,7263,0,7263,405,405,0,0
46,6858,0,6858,399,399,0,0
47,6459,0,6459,464,464,0,0
48,5995,0,5995,514,514,0,0
49,5481,0,5481,572,572,0,0
50,4909,0,4909,625,625,0,0
51,4284,0,4284,733,733,0,0
52,3551,0,3551,818,818,0,0
53,2733,1316,4049,940,940,0,0
54,3109,0,3109,806,806,0,0
55,2303,0,2303,757,757,0,0
56,1546,0,1546,565,565,0,0
57,981,330,1311,518,518,0,0
58,793,844,1637,434,434,0,0
59,1203,2967,4170,383,383,0,0
60,3787,0,3787,391,391,0,0
61,3396,5678,9074,386,386,0,0
62,8688,0,8688,459,459,0,0
63,8229,543,8772,553,553,0,0
64,8219,0,8219,669,669,0,0
65,7550,0,7550,899,899,0,0
66,6651,0,6651,1229,1229,0,0
67,5422,0,5422,1511,1511,0,0
68,3911,0,3911,1380,1380,0,0
69,2531,0,2531,1197,1197,0,0
70,1334,0,1334,998,998,0,0
71,336,6149,6485,739,739,0,0
72,5746,29,5775,625,625,0,0
73,5150,0,5150,408,408,0,0
74,4742,141,4883,320,320,0,0
75,4563,7016,11579,255,255,0,0
76,11324,0,11324,190,190,0,0
77,11134,0,11134,160,160,0,0
78,10974,0,10974,117,117,0,0
79,10857,0,10857,103,103,0,0
80,10754,0,10754,80,80,0,0
81,10674,0,10674,63,63,0,0
82,10611,0,10611,55,55,0,0
83,10556,0,10556,93,93,0,0
84,10463,0,10463,112,112,0,0
85,10351,0,10351,179,179,0,0
86,10172,0,10172,224,224,0,0
87,9948,0,9948,261,261,0,0
88,9687,0,9687,226,226,0,0
89,9461,0,9461,213,213,0,0
90,9248,0,9248,212,212,0,0
91,9036,0,9036,180,180,0,0
92,8856,0,8856,178,178,0,0
93,8678,0,8678,164,164,0,0
94,8514,0,8514,164,164,0,0
95,8350,0,8350,125,125,0,0
96,8225,0,8225,170,170,0,0
97,8055,0,8055,205,205,0,0
98,7850,0,7850,199,199,0,0
99,7651,0,7651,206,206,0,0
100,7445,0,7445,238,238,0,0
101,7207,0,7207,280,280,0,0
102,6927,0,6927,317,317,0,0
103,6610,0,6610,405,405,0,0
104,6205,0,6205,953,953,0,0
105,5252,0,5252,1542,1542,0,0
106,3710,0,3710,1890,1890,0,0
107,1820,0,1820,1769,1769,0,0
108,51,0,51,1240,51,1189,0
109,0,0,0,910,0,910,0
110,0,24848,24848,633,633,0,0
111,24215,0,24215,467,467,0,0
112,23748,0,23748,387,387,0,0
113,23361,0,23361,355,355,0,0
114,23006,0,23006,340,340,0,0
115,22666,0,22666,352,352,0,0
116,22314,0,22314,432,432,0,0
117,21882,0,21882,526,526,0,0
118,21356,0,21356,685,685,0,0
119,20671,0,20671,810,810,0,0
120,19861,0,19861,783,783,0,0
121,19078,0,19078,658,658,0,0
122,18420,0,18420,566,566,0,0
123,17854,0,17854,445,445,0,0
124,17409,0,17409,409,409,0,0
125,17000,0,17000,283,283,0,0
126,16717,0,16717,247,247,0,0
127,16470,0,16470,209,209,0,0
128,16261,0,16261,221,221,0,0
129,16040,0,16040,279,279,0,0
130,15761,0,15761,374,374,0,0
131,15387,0,15387,458,458,0,0
132,14929,0,14929,639,639,0,0
133,14290,0,14290,618,618,0,0
134,13672,0,13672,550,550,0,0
135,13122,0,13122,553,553,0,0
136,12569,0,12569,459,459,0,0
137,12110,0,12110,548,548,0,0
138,11562,0,11562,469,469,0,0
139,11093,0,11093,478,478,0,0
140,10615,0,10615,459,459,0,0
141,10156,0,10156,428,428,0,0
142,9728,0,9728,521,521,0,0
143,9207,1548,10755,574,574,0,0
144,10181,0,10181,612,612,0,0
145,9569,0,9569,757,757,0,0
146,8812,0,8812,697,697,0,0
147,8115,0,8115,690,690,0,0
148,7425,0,7425,660,660,0,0
149,6765,0,6765,535,535,0,0
150,6230,0,6230,403,403,0,0
151,5827,788,6615,415,415,0,0
152,6200,0,6200,387,387,0,0
153,5813,2121,7934,385,385,0,0
154,7549,0,7549,444,444,0,0
155,7105,0,7105,481,481,0,0
156,6624,0,6624,569,569,0,0
157,6055,906,6961,553,553,0,0
158,6408,0,6408,380,380,0,0
159,6028,0,6028,354,354,0,0
160,5674,0,5674,332,332,0,0
161,5342,0,5342,337,337,0,0
162,5005,0,5005,339,339,0,0
163,4666,0,4666,318,318,0,0
164,4348,0,4348,318,318,0,0
165,4030,5901,9931,336,336,0,0
166,9595,0,9595,286,286,0,0
167,9309,0,9309,265,265,0,0
168,9044,0,9044,288,288,0,0
169,8756,0,8756,261,261,0,0
170,8495,0,8495,237,237,0,0
171,8258,0,8258,266,266,0,0
172,7992,0,7992,205,205,0,0
173,7787,0,7787,170,170,0,0
174,7617,0,7617,167,167,0,0
175,7450,0,7450,134,134,0,0
176,7316,0,7316,128,128,0,0
177,7188,0,7188,119,119,0,0
178,7069,0,7069,129,129,0,0
179,6940,0,6940,85,85,0,0
180,6855,0,6855,90,90,0,0
181,6765,0,6765,63,63,0,0
182,6702,0,6702,59,59,0,0
183,6643,0,6643,59,59,0,0
184,6584,0,6584,55,55,0,0
185,6529,0,6529,65,65,0,0
186,6464,0,6464,62,62,0,0
187,6402,0,6402,68,68,0,0
188,6334,0,6334,78,78,0,0
189,6256,0,6256,86,86,0,0
190,6170,0,6170,126,126,0,0
191,6044,0,6044,164,164,0,0
192,5880,0,5880,177,177,0,0
193,5703,0,5703,187,187,0,0
194,5516,0,5516,284,284,0,0
195,5232,0,5232,300,300,0,0
196,4932,0,4932,275,275,0,0
197,4657,0,4657,246,246,0,0
198,4411,0,4411,293,293,0,0
199,4118,0,4118,317,317,0,0
200,3801,0,3801,271,271,0,0
201,3530,0,3530,320,320,0,0
202,3210,0,3210,377,377,0,0
203,2833,0,2833,423,423,0,0
204,2410,1775,4185,441,441,0,0
205,3744,0,3744,365,365,0,0
206,3379,0,3379,387,387,0,0
207,2992,793,3785,368,368,0,0
208,3417,0,3417,378,378,0,0
