Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,50,50,5,5,0,0
4,45,0,45,6,6,0,0
5,39,0,39,5,5,0,0
6,34,0,34,9,9,0,0
7,25,74,99,6,6,0,0
8,93,0,93,7,7,0,0
9,86,0,86,25,25,0,0
10,61,21,82,32,32,0,0
11,50,0,50,134,50,84,0
12,0,0,0,377,0,377,0
13,0,238,238,581,238,343,0
14,0,0,0,534,0,534,0
15,0,1251,1251,465,465,0,0
16,786,2156,2942,519,519,0,0
17,2423,570,2993,461,461,0,0
18,2532,0,2532,332,332,0,0
19,2200,0,2200,274,274,0,0
20,1926,0,1926,214,214,0,0
21,1712,0,1712,230,230,0,0
22,1482,0,1482,158,158,0,0
23,1324,0,1324,122,122,0,0
24,1202,0,1202,70,70,0,0
25,1132,0,1132,55,55,0,0
26,1077,0,1077,47,47,0,0
27,1030,0,1030,46,46,0,0
28,984,0,984,47,47,0,0
29,937,0,937,40,40,0,0
30,897,0,897,49,49,0,0
31,848,0,848,32,32,0,0
32,816,0,816,20,20,0,0
33,796,0,796,39,39,0,0
34,757,0,757,48,48,0,0
35,709,0,709,41,41,0,0
36,668,0,668,47,47,0,0
37,621,0,621,71,71,0,0
38,550,0,550,129,129,0,0
39,421,0,421,156,156,0,0
40,265,0,265,196,196,0,0
41,69,0,69,207,69,138,0
42,0,612,612,218,218,0,0
43,394,66,460,253,253,0,0
44,207,293,500,293,293,0,0
45,207,57,264,405,264,141,0
46,0,167,167,399,167,232,0
47,0,405,405,464,405,59,0
48,0,449,449,514,449,65,0
49,0,1307,1307,572,572,0,0
50,735,0,735,625,625,0,0
51,110,363,473,733,473,260,0
52,0,457,457,818,457,361,0
53,0,701,701,940,701,239,0
54,0,712,712,806,712,94,0
55,0,1276,1276,757,757,0,0
56,519,573,1092,565,565,0,0
57,527,1254,1781,518,518,0,0
58,1263,56,1319,434,434,0,0
59,885,616,1501,383,383,0,0
60,1118,92,1210,391,391,0,0
61,819,399,1218,386,386,0,0
62,832,135,967,459,459,0,0
63,508,279,787,553,553,0,0
64,234,281,515,669,515,154,0
65,0,234,234,899,234,665,0
66,0,976,976,1229,976,253,0
67,0,974,974,1511,974,537,0
68,0,994,994,1380,994,386,0
69,0,1830,1830,1197,1197,0,0
70,633,2857,3490,998,998,0,0
71,2492,1603,4095,739,739,0,0
72,3356,59,3415,625,625,0,0
73,2790,221,3011,408,408,0,0
74,2603,444,3047,320,320,0,0
75,2727,0,2727,255,255,0,0
76,2472,0,2472,190,190,0,0
77,2282,0,2282,160,160,0,0
78,2122,86,2208,117,117,0,0
79,2091,0,2091,103,103,0,0
80,1988,0,1988,80,80,0,0
81,1908,0,1908,63,63,0,0
82,1845,0,1845,55,55,0,0
83,1790,0,1790,93,93,0,0
84,1697,0,1697,112,112,0,0
85,1585,0,1585,179,179,0,0
86,1406,0,1406,224,224,0,0
87,1182,0,1182,261,261,0,0
88,921,0,921,226,226,0,0
89,695,0,695,213,213,0,0
90,482,86,568,212,212,0,0
91,356,376,732,180,180,0,0
92,552,0,552,178,178,0,0
93,374,46,420,164,164,0,0
94,256,173,429,164,164,0,0
95,265,59,324,125,125,0,0
96,199,131,330,170,170,0,0
97,160,48,208,205,205,0,0
98,3,161,164,199,164,35,0
99,0,81,81,206,81,125,0
100,0,680,680,238,238,0,0
101,442,247,689,280,280,0,0
102,409,0,409,317,317,0,0
103,92,0,92,405,92,313,0
104,0,417,417,953,417,536,0
105,0,479,479,1542,479,1063,0
106,0,391,391,1890,391,1499,0
107,0,739,739,1769,739,1030,0
108,0,6915,6915,1240,1240,0,0
109,5675,2619,8294,910,910,0,0
110,7384,457,7841,633,633,0,0
111,7208,0,7208,467,467,0,0
112,6741,0,6741,387,387,0,0
113,6354,0,6354,355,355,0,0
114,5999,0,5999,340,340,0,0
115,5659,0,5659,352,352,0,0
116,5307,0,5307,432,432,0,0
117,4875,0,4875,526,526,0,0
118,4349,0,4349,685,685,0,0
119,3664,0,3664,810,810,0,0
120,2854,0,2854,783,783,0,0
121,2071,0,2071,658,658,0,0
122,1413,0,1413,566,566,0,0
123,847,1052,1899,445,445,0,0
124,1454,510,1964,409,409,0,0
125,1555,0,1555,283,283,0,0
126,1272,176,1448,247,247,0,0
127,1201,2,1203,209,209,0,0
128,994,172,1166,221,221,0,0
129,945,147,1092,279,279,0,0
130,813,138,951,374,374,0,0
131,577,49,626,458,458,0,0
132,168,71,239,639,239,400,0
133,0,605,605,618,605,13,0
134,0,874,874,550,550,0,0
135,324,765,1089,553,553,0,0
136,536,1298,1834,459,459,0,0
137,1375,203,1578,548,548,0,0
138,1030,0,1030,469,469,0,0
139,561,336,897,478,478,0,0
140,419,181,600,459,459,0,0
141,141,1309,1450,428,428,0,0
142,1022,0,1022,521,521,0,0
143,501,1,502,574,502,72,0
144,0,226,226,612,226,386,0
145,0,322,322,757,322,435,0
146,0,1660,1660,697,697,0,0
147,963,404,1367,690,690,0,0
148,677,187,864,660,660,0,0
149,204,1406,1610,535,535,0,0
150,1075,0,1075,403,403,0,0
151,672,347,1019,415,415,0,0
152,604,517,1121,387,387,0,0
153,734,251,985,385,385,0,0
154,600,125,725,444,444,0,0
155,281,668,949,481,481,0,0
156,468,6,474,569,474,95,0
157,0,317,317,553,317,236,0
158,0,909,909,380,380,0,0
159,529,500,1029,354,354,0,0
160,675,935,1610,332,332,0,0
161,1278,112,1390,337,337,0,0
162,1053,0,1053,339,339,0,0
163,714,54,768,318,318,0,0
164,450,101,551,318,318,0,0
165,233,287,520,336,336,0,0
166,184,317,501,286,286,0,0
167,215,217,432,265,265,0,0
168,167,269,436,288,288,0,0
169,148,405,553,261,261,0,0
170,292,25,317,237,237,0,0
171,80,152,232,266,232,34,0
172,0,584,584,205,205,0,0
173,379,0,379,170,170,0,0
174,209,116,325,167,167,0,0
175,158,570,728,134,134,0,0
176,594,0,594,128,128,0,0
177,466,0,466,119,119,0,0
178,347,94,441,129,129,0,0
179,312,28,340,85,85,0,0
180,255,87,342,90,90,0,0
181,252,58,310,63,63,0,0
182,247,145,392,59,59,0,0
183,333,0,333,59,59,0,0
184,274,144,418,55,55,0,0
185,363,0,363,65,65,0,0
186,298,0,298,62,62,0,0
187,236,0,236,68,68,0,0
188,168,0,168,78,78,0,0
189,90,87,177,86,86,0,0
190,91,6,97,126,97,29,0
191,0,104,104,164,104,60,0
192,0,108,108,177,108,69,0
193,0,97,97,187,97,90,0
194,0,507,507,284,284,0,0
195,223,213,436,300,300,0,0
196,136,57,193,275,193,82,0
197,0,84,84,246,84,162,0
198,0,1297,1297,293,293,0,0
199,1004,0,1004,317,317,0,0
200,687,0,687,271,271,0,0
201,416,0,416,320,320,0,0
202,96,545,641,377,377,0,0
203,264,212,476,423,423,0,0
204,53,0,53,441,53,388,0
205,0,736,736,365,365,0,0
206,371,611,982,387,387,0,0
207,595,482,1077,368,368,0,0
208,709,4,713,378,378,0,0
