Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,100,100,0,0,0,0
3,100,0,100,5,5,0,0
4,95,0,95,6,6,0,0
5,89,40,129,5,5,0,0
6,124,0,124,9,9,0,0
7,115,11,126,6,6,0,0
8,120,21,141,7,7,0,0
9,134,0,134,25,25,0,0
10,109,55,164,32,32,0,0
11,132,6,138,134,134,0,0
12,4,17,21,377,21,356,0
13,0,879,879,581,581,0,0
14,298,0,298,534,298,236,0
15,0,1049,1049,465,465,0,0
16,584,0,584,519,519,0,0
17,65,721,786,461,461,0,0
18,325,834,1159,332,332,0,0
19,827,0,827,274,274,0,0
20,553,508,1061,214,214,0,0
21,847,107,954,230,230,0,0
22,724,0,724,158,158,0,0
23,566,316,882,122,122,0,0
24,760,0,760,70,70,0,0
25,690,405,1095,55,55,0,0
26,1040,0,1040,47,47,0,0
27,993,0,993,46,46,0,0
28,947,0,947,47,47,0,0
29,900,0,900,40,40,0,0
30,860,0,860,49,49,0,0
31,811,0,811,32,32,0,0
32,779,0,779,20,20,0,0
33,759,0,759,39,39,0,0
34,720,0,720,48,48,0,0
35,672,0,672,41,41,0,0
36,631,0,631,47,47,0,0
37,584,0,584,71,71,0,0
38,513,0,513,129,129,0,0
39,384,0,384,156,156,0,0
40,228,26,254,196,196,0,0
41,58,81,139,207,139,68,0
42,0,486,486,218,218,0,0
43,268,0,268,253,253,0,0
44,15,332,347,293,293,0,0
45,54,178,232,405,232,173,0
46,0,318,318,399,318,81,0
47,0,782,782,464,464,0,0
48,318,0,318,514,318,196,0
49,0,1557,1557,572,572,0,0
50,985,0,985,625,625,0,0
51,360,133,493,733,493,240,0
52,0,782,782,818,782,36,0
53,0,488,488,940,488,452,0
54,0,790,790,806,790,16,0
55,0,1810,1810,757,757,0,0
56,1053,0,1053,565,565,0,0
57,488,1803,2291,518,518,0,0
58,1773,0,1773,434,434,0,0
59,1339,0,1339,383,383,0,0
60,956,0,956,391,391,0,0
61,565,444,1009,386,386,0,0
62,623,141,764,459,459,0,0
63,305,21,326,553,326,227,0
64,0,900,900,669,669,0,0
65,231,20,251,899,251,648,0
66,0,898,898,1229,898,331,0
67,0,702,702,1511,702,809,0
68,0,1598,1598,1380,1380,0,0
69,218,852,1070,1197,1070,127,0
70,0,925,925,998,925,73,0
71,0,2175,2175,739,739,0,0
72,1436,0,1436,625,625,0,0
73,811,164,975,408,408,0,0
74,567,355,922,320,320,0,0
75,602,189,791,255,255,0,0
76,536,809,1345,190,190,0,0
77,1155,0,1155,160,160,0,0
78,995,0,995,117,117,0,0
79,878,0,878,103,103,0,0
80,775,0,775,80,80,0,0
81,695,52,747,63,63,0,0
82,684,0,684,55,55,0,0
83,629,0,629,93,93,0,0
84,536,0,536,112,112,0,0
85,424,0,424,179,179,0,0
