Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,100,100,5,5,0,0
4,95,0,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,0,84,9,9,0,0
7,75,13,88,6,6,0,0
8,82,12,94,7,7,0,0
9,87,7,94,25,25,0,0
10,69,15,84,32,32,0,0
11,52,5,57,134,57,77,0
12,0,8,8,377,8,369,0
13,0,46,46,581,46,535,0
14,0,63,63,534,63,471,0
15,0,179,179,465,179,286,0
16,0,395,395,519,395,124,0
17,0,653,653,461,461,0,0
18,192,432,624,332,332,0,0
19,292,153,445,274,274,0,0
20,171,425,596,214,214,0,0
21,382,406,788,230,230,0,0
22,558,245,803,158,158,0,0
23,645,226,871,122,122,0,0
24,749,119,868,70,70,0,0
25,798,31,829,55,55,0,0
26,774,0,774,47,47,0,0
27,727,0,727,46,46,0,0
28,681,0,681,47,47,0,0
29,634,0,634,40,40,0,0
30,594,0,594,49,49,0,0
31,545,0,545,32,32,0,0
32,513,0,513,20,20,0,0
33,493,0,493,39,39,0,0
34,454,0,454,48,48,0,0
35,406,0,406,41,41,0,0
36,365,0,365,47,47,0,0
37,318,0,318,71,71,0,0
38,247,0,247,129,129,0,0
39,118,0,118,156,118,38,0
40,0,0,0,196,0,196,0
41,0,19,19,207,19,188,0
42,0,220,220,218,218,0,0
43,2,244,246,253,246,7,0
44,0,106,106,293,106,187,0
45,0,110,110,405,110,295,0
46,0,265,265,399,265,134,0
47,0,301,301,464,301,163,0
48,0,204,204,514,204,310,0
49,0,292,292,572,292,280,0
50,0,450,450,625,450,175,0
51,0,415,415,733,415,318,0
52,0,353,353,818,353,465,0
53,0,448,448,940,448,492,0
54,0,617,617,806,617,189,0
55,0,626,626,757,626,131,0
56,0,629,629,565,565,0,0
57,64,741,805,518,518,0,0
58,287,647,934,434,434,0,0
59,500,537,1037,383,383,0,0
60,654,459,1113,391,391,0,0
61,722,432,1154,386,386,0,0
62,768,306,1074,459,459,0,0
63,615,99,714,553,553,0,0
64,161,170,331,669,331,338,0
65,0,182,182,899,182,717,0
66,0,383,383,1229,383,846,0
67,0,645,645,1511,645,866,0
68,0,603,603,1380,603,777,0
69,0,624,624,1197,624,573,0
70,0,1000,1000,998,998,0,0
71,2,1000,1002,739,739,0,0
72,263,1000,1263,625,625,0,0
73,638,1000,1638,408,408,0,0
74,1230,853,2083,320,320,0,0
75,1763,550,2313,255,255,0,0
76,2058,396,2454,190,190,0,0
77,2264,57,2321,160,160,0,0
78,2161,0,2161,117,117,0,0
79,2044,0,2044,103,103,0,0
80,1941,0,1941,80,80,0,0
81,1861,0,1861,63,63,0,0
82,1798,0,1798,55,55,0,0
83,1743,0,1743,93,93,0,0
84,1650,0,1650,112,112,0,0
85,1538,0,1538,179,179,0,0
86,1359,0,1359,224,224,0,0
87,1135,0,1135,261,261,0,0
88,874,0,874,226,226,0,0
89,648,0,648,213,213,0,0
90,435,0,435,212,212,0,0
91,223,0,223,180,180,0,0
92,43,156,199,178,178,0,0
93,21,189,210,164,164,0,0
94,46,202,248,164,164,0,0
95,84,163,247,125,125,0,0
96,122,163,285,170,170,0,0
97,115,140,255,205,205,0,0
98,50,124,174,199,174,25,0
99,0,82,82,206,82,124,0
100,0,159,159,238,159,79,0
101,0,226,226,280,226,54,0
102,0,218,218,317,218,99,0
103,0,107,107,405,107,298,0
104,0,198,198,953,198,755,0
105,0,316,316,1542,316,1226,0
106,0,331,331,1890,331,1559,0
107,0,267,267,1769,267,1502,0
108,0,894,894,1240,894,346,0
109,0,1000,1000,910,910,0,0
110,90,1000,1090,633,633,0,0
111,457,1000,1457,467,467,0,0
112,990,1000,1990,387,387,0,0
113,1603,1000,2603,355,355,0,0
114,2248,557,2805,340,340,0,0
115,2465,73,2538,352,352,0,0
116,2186,0,2186,432,432,0,0
117,1754,0,1754,526,526,0,0
118,1228,0,1228,685,685,0,0
119,543,0,543,810,543,267,0
120,0,0,0,783,0,783,0
121,0,232,232,658,232,426,0
122,0,997,997,566,566,0,0
123,431,953,1384,445,445,0,0
124,939,237,1176,409,409,0,0
125,767,144,911,283,283,0,0
126,628,421,1049,247,247,0,0
127,802,335,1137,209,209,0,0
128,928,301,1229,221,221,0,0
129,1008,122,1130,279,279,0,0
130,851,0,851,374,374,0,0
131,477,0,477,458,458,0,0
132,19,0,19,639,19,620,0
133,0,130,130,618,130,488,0
134,0,420,420,550,420,130,0
135,0,679,679,553,553,0,0
136,126,363,489,459,459,0,0
137,30,426,456,548,456,92,0
138,0,413,413,469,413,56,0
139,0,494,494,478,478,0,0
140,16,399,415,459,415,44,0
141,0,456,456,428,428,0,0
142,28,395,423,521,423,98,0
143,0,434,434,574,434,140,0
144,0,324,324,612,324,288,0
145,0,360,360,757,360,397,0
146,0,425,425,697,425,272,0
147,0,566,566,690,566,124,0
148,0,478,478,660,478,182,0
149,0,580,580,535,535,0,0
150,45,574,619,403,403,0,0
151,216,563,779,415,415,0,0
152,364,453,817,387,387,0,0
153,430,481,911,385,385,0,0
154,526,337,863,444,444,0,0
155,419,312,731,481,481,0,0
156,250,193,443,569,443,126,0
157,0,163,163,553,163,390,0
158,0,357,357,380,357,23,0
159,0,501,501,354,354,0,0
160,147,580,727,332,332,0,0
161,395,295,690,337,337,0,0
162,353,253,606,339,339,0,0
163,267,227,494,318,318,0,0
164,176,253,429,318,318,0,0
165,111,264,375,336,336,0,0
166,39,247,286,286,286,0,0
167,0,246,246,265,246,19,0
168,0,261,261,288,261,27,0
169,0,314,314,261,261,0,0
170,53,259,312,237,237,0,0
171,75,218,293,266,266,0,0
172,27,233,260,205,205,0,0
173,55,229,284,170,170,0,0
174,114,201,315,167,167,0,0
175,148,235,383,134,134,0,0
176,249,171,420,128,128,0,0
177,292,127,419,119,119,0,0
178,300,110,410,129,129,0,0
179,281,66,347,85,85,0,0
180,262,60,322,90,90,0,0
181,232,62,294,63,63,0,0
182,231,77,308,59,59,0,0
183,249,43,292,59,59,0,0
184,233,58,291,55,55,0,0
185,236,23,259,65,65,0,0
186,194,20,214,62,62,0,0
187,152,19,171,68,68,0,0
188,103,24,127,78,78,0,0
189,49,51,100,86,86,0,0
190,14,49,63,126,63,63,0
191,0,70,70,164,70,94,0
192,0,96,96,177,96,81,0
193,0,108,108,187,108,79,0
194,0,119,119,284,119,165,0
195,0,172,172,300,172,128,0
196,0,188,188,275,188,87,0
197,0,156,156,246,156,90,0
198,0,232,232,293,232,61,0
199,0,343,343,317,317,0,0
200,26,220,246,271,246,25,0
201,0,130,130,320,130,190,0
202,0,254,254,377,254,123,0
203,0,364,364,423,364,59,0
204,0,224,224,441,224,217,0
205,0,174,174,365,174,191,0
206,0,337,337,387,337,50,0
207,0,507,507,368,368,0,0
208,139,345,484,378,378,0,0
