Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,5,0,5,0,0,0,0
2,5,0,5,0,0,0,0
3,5,0,5,5,5,0,0
4,0,95,95,6,6,0,0
5,89,0,89,5,5,0,0
6,84,2500,2584,9,9,0,0
7,2575,0,2575,6,6,0,0
8,2569,0,2569,7,7,0,0
9,2562,0,2562,25,25,0,0
10,2537,0,2537,32,32,0,0
11,2505,0,2505,134,134,0,0
12,2371,0,2371,377,377,0,0
13,1994,0,1994,581,581,0,0
14,1413,0,1413,534,534,0,0
15,879,0,879,465,465,0,0
16,414,1729,2143,519,519,0,0
17,1624,2485,4109,461,461,0,0
18,3648,0,3648,332,332,0,0
19,3316,0,3316,274,274,0,0
20,3042,4892,7934,214,214,0,0
21,7720,1424,9144,230,230,0,0
22,8914,0,8914,158,158,0,0
23,8756,0,8756,122,122,0,0
24,8634,659,9293,70,70,0,0
25,9223,0,9223,55,55,0,0
26,9168,0,9168,47,47,0,0
27,9121,0,9121,46,46,0,0
28,9075,0,9075,47,47,0,0
29,9028,0,9028,40,40,0,0
30,8988,0,8988,49,49,0,0
31,8939,0,8939,32,32,0,0
32,8907,0,8907,20,20,0,0
33,8887,0,8887,39,39,0,0
34,8848,0,8848,48,48,0,0
35,8800,0,8800,41,41,0,0
36,8759,0,8759,47,47,0,0
37,8712,0,8712,71,71,0,0
38,8641,0,8641,129,129,0,0
39,8512,0,8512,156,156,0,0
40,8356,0,8356,196,196,0,0
41,8160,0,8160,207,207,0,0
42,7953,0,7953,218,218,0,0
43,7735,0,7735,253,253,0,0
44,7482,0,7482,293,293,0,0
45,7189,0,7189,405,405,0,0
46,6784,0,6784,399,399,0,0
47,6385,0,6385,464,464,0,0
48,5921,0,5921,514,514,0,0
49,5407,0,5407,572,572,0,0
50,4835,0,4835,625,625,0,0
51,4210,0,4210,733,733,0,0
52,3477,1179,4656,818,818,0,0
53,3838,0,3838,940,940,0,0
54,2898,0,2898,806,806,0,0
55,2092,0,2092,757,757,0,0
56,1335,659,1994,565,565,0,0
57,1429,0,1429,518,518,0,0
58,911,1843,2754,434,434,0,0
59,2320,0,2320,383,383,0,0
