Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
2020-10-31,293,698,1097,1561,2075,2647,3272,4005,4823,5763,6569,7326,7891,8409,8843,9226,9617,10003,10462,11015,11684,12583,13812,15323,16703,17900,18898,19637,20262,20670,20990,21245,21435,21595,21712,21815,21895,21958,22013,22106,22218,22397,22621,22882,23108,23321,23533,23713,23891,24055,24219,24344,24514,24719,24918,25124,25362,25642,25959,26364,27317,28859,30749,32518,33758,34668,35301,35768,36155,36510,36850,37202,37634,38160,38845,39655,40438,41096,41662,42107,42516,42799,43046,43255,43476,43755,44129,44587,45226,45844,46394,46947,47406,47954,48423,48901,49360,49788,50309,50883,51495,52252,52949,53639,54299,54834,55237,55652,56039,56424,56868,57349,57918,58471,58851,59205,59537,59874,60213,60531,60849,61185,61471,61736,62024,62285,62522,62788,62993,63163,63330,63464,63592,63711,63840,63925,64015,64078,64137,64196,64251,64316,64378,64446,64524,64610,64736,64900,65077,65264,65548,65848,66123,66369,66662,66979,67250,67570,67947,68370,68811,69176,69563,69931,70309,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-11-07,405,804,1268,1782,2354,2979,3712,4530,5470,6276,7033,7598,8116,8550,8933,9324,9710,10169,10722,11391,12290,13519,15030,16410,17607,18605,19344,19969,20377,20697,20952,21142,21302,21419,21522,21602,21665,21720,21813,21925,22104,22328,22589,22815,23028,23240,23420,23598,23762,23926,24051,24221,24426,24625,24831,25069,25349,25666,26071,27024,28566,30456,32225,33465,34375,35008,35475,35862,36217,36557,36909,37341,37867,38552,39362,40145,40803,41369,41814,42223,42506,42753,42962,43183,43462,43836,44294,44933,45551,46101,46654,47113,47661,48130,48608,49067,49495,50016,50590,51202,51959,52656,53346,54006,54541,54944,55359,55746,56131,56575,57056,57625,58178,58558,58912,59244,59581,59920,60238,60556,60892,61178,61443,61731,61992,62229,62495,62700,62870,63037,63171,63299,63418,63547,63632,63722,63785,63844,63903,63958,64023,64085,64153,64231,64317,64443,64607,64784,64971,65255,65555,65830,66076,66369,66686,66957,67277,67654,68077,68518,68883,69270,69638,70016,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-11-14,399,863,1377,1949,2574,3307,4125,5065,5871,6628,7193,7711,8145,8528,8919,9305,9764,10317,10986,11885,13114,14625,16005,17202,18200,18939,19564,19972,20292,20547,20737,20897,21014,21117,21197,21260,21315,21408,21520,21699,21923,22184,22410,22623,22835,23015,23193,23357,23521,23646,23816,24021,24220,24426,24664,24944,25261,25666,26619,28161,30051,31820,33060,33970,34603,35070,35457,35812,36152,36504,36936,37462,38147,38957,39740,40398,40964,41409,41818,42101,42348,42557,42778,43057,43431,43889,44528,45146,45696,46249,46708,47256,47725,48203,48662,49090,49611,50185,50797,51554,52251,52941,53601,54136,54539,54954,55341,55726,56170,56651,57220,57773,58153,58507,58839,59176,59515,59833,60151,60487,60773,61038,61326,61587,61824,62090,62295,62465,62632,62766,62894,63013,63142,63227,63317,63380,63439,63498,63553,63618,63680,63748,63826,63912,64038,64202,64379,64566,64850,65150,65425,65671,65964,66281,66552,66872,67249,67672,68113,68478,68865,69233,69611,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-11-21,464,978,1550,2175,2908,3726,4666,5472,6229,6794,7312,7746,8129,8520,8906,9365,9918,10587,11486,12715,14226,15606,16803,17801,18540,19165,19573,19893,20148,20338,20498,20615,20718,20798,20861,20916,21009,21121,21300,21524,21785,22011,22224,22436,22616,22794,22958,23122,23247,23417,23622,23821,24027,24265,24545,24862,25267,26220,27762,29652,31421,32661,33571,34204,34671,35058,35413,35753,36105,36537,37063,37748,38558,39341,39999,40565,41010,41419,41702,41949,42158,42379,42658,43032,43490,44129,44747,45297,45850,46309,46857,47326,47804,48263,48691,49212,49786,50398,51155,51852,52542,53202,53737,54140,54555,54942,55327,55771,56252,56821,57374,57754,58108,58440,58777,59116,59434,59752,60088,60374,60639,60927,61188,61425,61691,61896,62066,62233,62367,62495,62614,62743,62828,62918,62981,63040,63099,63154,63219,63281,63349,63427,63513,63639,63803,63980,64167,64451,64751,65026,65272,65565,65882,66153,66473,66850,67273,67714,68079,68466,68834,69212,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-11-28,514,1086,1711,2444,3262,4202,5008,5765,6330,6848,7282,7665,8056,8442,8901,9454,10123,11022,12251,13762,15142,16339,17337,18076,18701,19109,19429,19684,19874,20034,20151,20254,20334,20397,20452,20545,20657,20836,21060,21321,21547,21760,21972,22152,22330,22494,22658,22783,22953,23158,23357,23563,23801,24081,24398,24803,25756,27298,29188,30957,32197,33107,33740,34207,34594,34949,35289,35641,36073,36599,37284,38094,38877,39535,40101,40546,40955,41238,41485,41694,41915,42194,42568,43026,43665,44283,44833,45386,45845,46393,46862,47340,47799,48227,48748,49322,49934,50691,51388,52078,52738,53273,53676,54091,54478,54863,55307,55788,56357,56910,57290,57644,57976,58313,58652,58970,59288,59624,59910,60175,60463,60724,60961,61227,61432,61602,61769,61903,62031,62150,62279,62364,62454,62517,62576,62635,62690,62755,62817,62885,62963,63049,63175,63339,63516,63703,63987,64287,64562,64808,65101,65418,65689,66009,66386,66809,67250,67615,68002,68370,68748,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-12-05,572,1197,1930,2748,3688,4494,5251,5816,6334,6768,7151,7542,7928,8387,8940,9609,10508,11737,13248,14628,15825,16823,17562,18187,18595,18915,19170,19360,19520,19637,19740,19820,19883,19938,20031,20143,20322,20546,20807,21033,21246,21458,21638,21816,21980,22144,22269,22439,22644,22843,23049,23287,23567,23884,24289,25242,26784,28674,30443,31683,32593,33226,33693,34080,34435,34775,35127,35559,36085,36770,37580,38363,39021,39587,40032,40441,40724,40971,41180,41401,41680,42054,42512,43151,43769,44319,44872,45331,45879,46348,46826,47285,47713,48234,48808,49420,50177,50874,51564,52224,52759,53162,53577,53964,54349,54793,55274,55843,56396,56776,57130,57462,57799,58138,58456,58774,59110,59396,59661,59949,60210,60447,60713,60918,61088,61255,61389,61517,61636,61765,61850,61940,62003,62062,62121,62176,62241,62303,62371,62449,62535,62661,62825,63002,63189,63473,63773,64048,64294,64587,64904,65175,65495,65872,66295,66736,67101,67488,67856,68234,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-12-12,625,1358,2176,3116,3922,4679,5244,5762,6196,6579,6970,7356,7815,8368,9037,9936,11165,12676,14056,15253,16251,16990,17615,18023,18343,18598,18788,18948,19065,19168,19248,19311,19366,19459,19571,19750,19974,20235,20461,20674,20886,21066,21244,21408,21572,21697,21867,22072,22271,22477,22715,22995,23312,23717,24670,26212,28102,29871,31111,32021,32654,33121,33508,33863,34203,34555,34987,35513,36198,37008,37791,38449,39015,39460,39869,40152,40399,40608,40829,41108,41482,41940,42579,43197,43747,44300,44759,45307,45776,46254,46713,47141,47662,48236,48848,49605,50302,50992,51652,52187,52590,53005,53392,53777,54221,54702,55271,55824,56204,56558,56890,57227,57566,57884,58202,58538,58824,59089,59377,59638,59875,60141,60346,60516,60683,60817,60945,61064,61193,61278,61368,61431,61490,61549,61604,61669,61731,61799,61877,61963,62089,62253,62430,62617,62901,63201,63476,63722,64015,64332,64603,64923,65300,65723,66164,66529,66916,67284,67662,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-12-19,733,1551,2491,3297,4054,4619,5137,5571,5954,6345,6731,7190,7743,8412,9311,10540,12051,13431,14628,15626,16365,16990,17398,17718,17973,18163,18323,18440,18543,18623,18686,18741,18834,18946,19125,19349,19610,19836,20049,20261,20441,20619,20783,20947,21072,21242,21447,21646,21852,22090,22370,22687,23092,24045,25587,27477,29246,30486,31396,32029,32496,32883,33238,33578,33930,34362,34888,35573,36383,37166,37824,38390,38835,39244,39527,39774,39983,40204,40483,40857,41315,41954,42572,43122,43675,44134,44682,45151,45629,46088,46516,47037,47611,48223,48980,49677,50367,51027,51562,51965,52380,52767,53152,53596,54077,54646,55199,55579,55933,56265,56602,56941,57259,57577,57913,58199,58464,58752,59013,59250,59516,59721,59891,60058,60192,60320,60439,60568,60653,60743,60806,60865,60924,60979,61044,61106,61174,61252,61338,61464,61628,61805,61992,62276,62576,62851,63097,63390,63707,63978,64298,64675,65098,65539,65904,66291,66659,67037,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2020-12-26,818,1758,2564,3321,3886,4404,4838,5221,5612,5998,6457,7010,7679,8578,9807,11318,12698,13895,14893,15632,16257,16665,16985,17240,17430,17590,17707,17810,17890,17953,18008,18101,18213,18392,18616,18877,19103,19316,19528,19708,19886,20050,20214,20339,20509,20714,20913,21119,21357,21637,21954,22359,23312,24854,26744,28513,29753,30663,31296,31763,32150,32505,32845,33197,33629,34155,34840,35650,36433,37091,37657,38102,38511,38794,39041,39250,39471,39750,40124,40582,41221,41839,42389,42942,43401,43949,44418,44896,45355,45783,46304,46878,47490,48247,48944,49634,50294,50829,51232,51647,52034,52419,52863,53344,53913,54466,54846,55200,55532,55869,56208,56526,56844,57180,57466,57731,58019,58280,58517,58783,58988,59158,59325,59459,59587,59706,59835,59920,60010,60073,60132,60191,60246,60311,60373,60441,60519,60605,60731,60895,61072,61259,61543,61843,62118,62364,62657,62974,63245,63565,63942,64365,64806,65171,65558,65926,66304,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-01-02,940,1746,2503,3068,3586,4020,4403,4794,5180,5639,6192,6861,7760,8989,10500,11880,13077,14075,14814,15439,15847,16167,16422,16612,16772,16889,16992,17072,17135,17190,17283,17395,17574,17798,18059,18285,18498,18710,18890,19068,19232,19396,19521,19691,19896,20095,20301,20539,20819,21136,21541,22494,24036,25926,27695,28935,29845,30478,30945,31332,31687,32027,32379,32811,33337,34022,34832,35615,36273,36839,37284,37693,37976,38223,38432,38653,38932,39306,39764,40403,41021,41571,42124,42583,43131,43600,44078,44537,44965,45486,46060,46672,47429,48126,48816,49476,50011,50414,50829,51216,51601,52045,52526,53095,53648,54028,54382,54714,55051,55390,55708,56026,56362,56648,56913,57201,57462,57699,57965,58170,58340,58507,58641,58769,58888,59017,59102,59192,59255,59314,59373,59428,59493,59555,59623,59701,59787,59913,60077,60254,60441,60725,61025,61300,61546,61839,62156,62427,62747,63124,63547,63988,64353,64740,65108,65486,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-01-09,806,1563,2128,2646,3080,3463,3854,4240,4699,5252,5921,6820,8049,9560,10940,12137,13135,13874,14499,14907,15227,15482,15672,15832,15949,16052,16132,16195,16250,16343,16455,16634,16858,17119,17345,17558,17770,17950,18128,18292,18456,18581,18751,18956,19155,19361,19599,19879,20196,20601,21554,23096,24986,26755,27995,28905,29538,30005,30392,30747,31087,31439,31871,32397,33082,33892,34675,35333,35899,36344,36753,37036,37283,37492,37713,37992,38366,38824,39463,40081,40631,41184,41643,42191,42660,43138,43597,44025,44546,45120,45732,46489,47186,47876,48536,49071,49474,49889,50276,50661,51105,51586,52155,52708,53088,53442,53774,54111,54450,54768,55086,55422,55708,55973,56261,56522,56759,57025,57230,57400,57567,57701,57829,57948,58077,58162,58252,58315,58374,58433,58488,58553,58615,58683,58761,58847,58973,59137,59314,59501,59785,60085,60360,60606,60899,61216,61487,61807,62184,62607,63048,63413,63800,64168,64546,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-01-16,757,1322,1840,2274,2657,3048,3434,3893,4446,5115,6014,7243,8754,10134,11331,12329,13068,13693,14101,14421,14676,14866,15026,15143,15246,15326,15389,15444,15537,15649,15828,16052,16313,16539,16752,16964,17144,17322,17486,17650,17775,17945,18150,18349,18555,18793,19073,19390,19795,20748,22290,24180,25949,27189,28099,28732,29199,29586,29941,30281,30633,31065,31591,32276,33086,33869,34527,35093,35538,35947,36230,36477,36686,36907,37186,37560,38018,38657,39275,39825,40378,40837,41385,41854,42332,42791,43219,43740,44314,44926,45683,46380,47070,47730,48265,48668,49083,49470,49855,50299,50780,51349,51902,52282,52636,52968,53305,53644,53962,54280,54616,54902,55167,55455,55716,55953,56219,56424,56594,56761,56895,57023,57142,57271,57356,57446,57509,57568,57627,57682,57747,57809,57877,57955,58041,58167,58331,58508,58695,58979,59279,59554,59800,60093,60410,60681,61001,61378,61801,62242,62607,62994,63362,63740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-01-23,565,1083,1517,1900,2291,2677,3136,3689,4358,5257,6486,7997,9377,10574,11572,12311,12936,13344,13664,13919,14109,14269,14386,14489,14569,14632,14687,14780,14892,15071,15295,15556,15782,15995,16207,16387,16565,16729,16893,17018,17188,17393,17592,17798,18036,18316,18633,19038,19991,21533,23423,25192,26432,27342,27975,28442,28829,29184,29524,29876,30308,30834,31519,32329,33112,33770,34336,34781,35190,35473,35720,35929,36150,36429,36803,37261,37900,38518,39068,39621,40080,40628,41097,41575,42034,42462,42983,43557,44169,44926,45623,46313,46973,47508,47911,48326,48713,49098,49542,50023,50592,51145,51525,51879,52211,52548,52887,53205,53523,53859,54145,54410,54698,54959,55196,55462,55667,55837,56004,56138,56266,56385,56514,56599,56689,56752,56811,56870,56925,56990,57052,57120,57198,57284,57410,57574,57751,57938,58222,58522,58797,59043,59336,59653,59924,60244,60621,61044,61485,61850,62237,62605,62983,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-01-30,518,952,1335,1726,2112,2571,3124,3793,4692,5921,7432,8812,10009,11007,11746,12371,12779,13099,13354,13544,13704,13821,13924,14004,14067,14122,14215,14327,14506,14730,14991,15217,15430,15642,15822,16000,16164,16328,16453,16623,16828,17027,17233,17471,17751,18068,18473,19426,20968,22858,24627,25867,26777,27410,27877,28264,28619,28959,29311,29743,30269,30954,31764,32547,33205,33771,34216,34625,34908,35155,35364,35585,35864,36238,36696,37335,37953,38503,39056,39515,40063,40532,41010,41469,41897,42418,42992,43604,44361,45058,45748,46408,46943,47346,47761,48148,48533,48977,49458,50027,50580,50960,51314,51646,51983,52322,52640,52958,53294,53580,53845,54133,54394,54631,54897,55102,55272,55439,55573,55701,55820,55949,56034,56124,56187,56246,56305,56360,56425,56487,56555,56633,56719,56845,57009,57186,57373,57657,57957,58232,58478,58771,59088,59359,59679,60056,60479,60920,61285,61672,62040,62418,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-02-06,434,817,1208,1594,2053,2606,3275,4174,5403,6914,8294,9491,10489,11228,11853,12261,12581,12836,13026,13186,13303,13406,13486,13549,13604,13697,13809,13988,14212,14473,14699,14912,15124,15304,15482,15646,15810,15935,16105,16310,16509,16715,16953,17233,17550,17955,18908,20450,22340,24109,25349,26259,26892,27359,27746,28101,28441,28793,29225,29751,30436,31246,32029,32687,33253,33698,34107,34390,34637,34846,35067,35346,35720,36178,36817,37435,37985,38538,38997,39545,40014,40492,40951,41379,41900,42474,43086,43843,44540,45230,45890,46425,46828,47243,47630,48015,48459,48940,49509,50062,50442,50796,51128,51465,51804,52122,52440,52776,53062,53327,53615,53876,54113,54379,54584,54754,54921,55055,55183,55302,55431,55516,55606,55669,55728,55787,55842,55907,55969,56037,56115,56201,56327,56491,56668,56855,57139,57439,57714,57960,58253,58570,58841,59161,59538,59961,60402,60767,61154,61522,61900,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-02-13,383,774,1160,1619,2172,2841,3740,4969,6480,7860,9057,10055,10794,11419,11827,12147,12402,12592,12752,12869,12972,13052,13115,13170,13263,13375,13554,13778,14039,14265,14478,14690,14870,15048,15212,15376,15501,15671,15876,16075,16281,16519,16799,17116,17521,18474,20016,21906,23675,24915,25825,26458,26925,27312,27667,28007,28359,28791,29317,30002,30812,31595,32253,32819,33264,33673,33956,34203,34412,34633,34912,35286,35744,36383,37001,37551,38104,38563,39111,39580,40058,40517,40945,41466,42040,42652,43409,44106,44796,45456,45991,46394,46809,47196,47581,48025,48506,49075,49628,50008,50362,50694,51031,51370,51688,52006,52342,52628,52893,53181,53442,53679,53945,54150,54320,54487,54621,54749,54868,54997,55082,55172,55235,55294,55353,55408,55473,55535,55603,55681,55767,55893,56057,56234,56421,56705,57005,57280,57526,57819,58136,58407,58727,59104,59527,59968,60333,60720,61088,61466,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-02-20,391,777,1236,1789,2458,3357,4586,6097,7477,8674,9672,10411,11036,11444,11764,12019,12209,12369,12486,12589,12669,12732,12787,12880,12992,13171,13395,13656,13882,14095,14307,14487,14665,14829,14993,15118,15288,15493,15692,15898,16136,16416,16733,17138,18091,19633,21523,23292,24532,25442,26075,26542,26929,27284,27624,27976,28408,28934,29619,30429,31212,31870,32436,32881,33290,33573,33820,34029,34250,34529,34903,35361,36000,36618,37168,37721,38180,38728,39197,39675,40134,40562,41083,41657,42269,43026,43723,44413,45073,45608,46011,46426,46813,47198,47642,48123,48692,49245,49625,49979,50311,50648,50987,51305,51623,51959,52245,52510,52798,53059,53296,53562,53767,53937,54104,54238,54366,54485,54614,54699,54789,54852,54911,54970,55025,55090,55152,55220,55298,55384,55510,55674,55851,56038,56322,56622,56897,57143,57436,57753,58024,58344,58721,59144,59585,59950,60337,60705,61083,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-02-27,386,845,1398,2067,2966,4195,5706,7086,8283,9281,10020,10645,11053,11373,11628,11818,11978,12095,12198,12278,12341,12396,12489,12601,12780,13004,13265,13491,13704,13916,14096,14274,14438,14602,14727,14897,15102,15301,15507,15745,16025,16342,16747,17700,19242,21132,22901,24141,25051,25684,26151,26538,26893,27233,27585,28017,28543,29228,30038,30821,31479,32045,32490,32899,33182,33429,33638,33859,34138,34512,34970,35609,36227,36777,37330,37789,38337,38806,39284,39743,40171,40692,41266,41878,42635,43332,44022,44682,45217,45620,46035,46422,46807,47251,47732,48301,48854,49234,49588,49920,50257,50596,50914,51232,51568,51854,52119,52407,52668,52905,53171,53376,53546,53713,53847,53975,54094,54223,54308,54398,54461,54520,54579,54634,54699,54761,54829,54907,54993,55119,55283,55460,55647,55931,56231,56506,56752,57045,57362,57633,57953,58330,58753,59194,59559,59946,60314,60692,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-03-06,459,1012,1681,2580,3809,5320,6700,7897,8895,9634,10259,10667,10987,11242,11432,11592,11709,11812,11892,11955,12010,12103,12215,12394,12618,12879,13105,13318,13530,13710,13888,14052,14216,14341,14511,14716,14915,15121,15359,15639,15956,16361,17314,18856,20746,22515,23755,24665,25298,25765,26152,26507,26847,27199,27631,28157,28842,29652,30435,31093,31659,32104,32513,32796,33043,33252,33473,33752,34126,34584,35223,35841,36391,36944,37403,37951,38420,38898,39357,39785,40306,40880,41492,42249,42946,43636,44296,44831,45234,45649,46036,46421,46865,47346,47915,48468,48848,49202,49534,49871,50210,50528,50846,51182,51468,51733,52021,52282,52519,52785,52990,53160,53327,53461,53589,53708,53837,53922,54012,54075,54134,54193,54248,54313,54375,54443,54521,54607,54733,54897,55074,55261,55545,55845,56120,56366,56659,56976,57247,57567,57944,58367,58808,59173,59560,59928,60306,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-03-13,553,1222,2121,3350,4861,6241,7438,8436,9175,9800,10208,10528,10783,10973,11133,11250,11353,11433,11496,11551,11644,11756,11935,12159,12420,12646,12859,13071,13251,13429,13593,13757,13882,14052,14257,14456,14662,14900,15180,15497,15902,16855,18397,20287,22056,23296,24206,24839,25306,25693,26048,26388,26740,27172,27698,28383,29193,29976,30634,31200,31645,32054,32337,32584,32793,33014,33293,33667,34125,34764,35382,35932,36485,36944,37492,37961,38439,38898,39326,39847,40421,41033,41790,42487,43177,43837,44372,44775,45190,45577,45962,46406,46887,47456,48009,48389,48743,49075,49412,49751,50069,50387,50723,51009,51274,51562,51823,52060,52326,52531,52701,52868,53002,53130,53249,53378,53463,53553,53616,53675,53734,53789,53854,53916,53984,54062,54148,54274,54438,54615,54802,55086,55386,55661,55907,56200,56517,56788,57108,57485,57908,58349,58714,59101,59469,59847,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2021-03-20,669,1568,2797,4308,5688,6885,7883,8622,9247,9655,9975,10230,10420,10580,10697,10800,10880,10943,10998,11091,11203,11382,11606,11867,12093,12306,12518,12698,12876,13040,13204,13329,13499,13704,13903,14109,14347,14627,14944,15349,16302,17844,19734,21503,22743,23653,24286,24753,25140,25495,25835,26187,26619,27145,27830,28640,29423,30081,30647,31092,31501,31784,32031,32240,32461,32740,33114,33572,34211,34829,35379,35932,36391,36939,37408,37886,38345,38773,39294,39868,40480,41237,41934,42624,43284,43819,44222,44637,45024,45409,45853,46334,46903,47456,47836,48190,48522,48859,49198,49516,49834,50170,50456,50721,51009,51270,51507,51773,51978,52148,52315,52449,52577,52696,52825,52910,53000,53063,53122,53181,53236,53301,53363,53431,53509,53595,53721,53885,54062,54249,54533,54833,55108,55354,55647,55964,56235,56555,56932,57355,57796,58161,58548,58916,59294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
