Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207
2020-03-21,72,-58,-140,-153,-220,-229,-109,69,307,530,824,1154,1537,1934,2339,2745,3151,3563,3966,4387,4819,5232,5636,6048,6453,6834,7157,7454,7710,7955,8190,8389,8548,8595,8649,8637,8575,8456,8283,8002,7636,7149,6795,6490,6378,6312,6330,6399,6461,6527,6520,6420,6203,5756,4979,3921,2993,2248,1702,1416,1243,1287,1420,1617,1879,2171,2507,2856,3228,3618,4015,4374,4714,4988,5216,5407,5634,5873,6113,6385,6660,6948,7236,7564,7846,8093,8346,8593,8807,8979,9114,9162,8661,7571,6134,4817,4029,3571,3391,3376,3441,3539,3651,3751,3771,3698,3465,3107,2777,2571,2457,2464,2508,2677,2882,3126,3357,3530,3608,3603,3416,3250,3152,3052,3045,2949,2933,2907,2900,2924,2856,2734,2574,2270,2025,1787,1579,1497,1546,1583,1649,1716,1724,1695,1579,1478,1550,1649,1769,1884,1997,2132,2266,2382,2548,2736,2900,3091,3307,3493,3740,4022,4308,4626,4950,5284,5607,5974,6336,6726,7119,7512,7910,8297,8687,9071,9446,9812,10138,10427,10702,10967,11135,11288,11465,11671,11830,11966,12147,12279,12355,12384,12395,12482,12548,12632,12706,0,0,0,0,0,0,0,0,0,0
2020-03-28,1069,2193,3390,4536,5742,7079,8475,9931,11372,12885,14434,16035,17652,19276,20902,22526,24158,25780,27420,29071,30704,32327,33958,35582,37183,38725,40241,41716,43181,44634,46053,47431,48698,49970,51178,52335,53435,54481,55420,56273,57005,57870,58785,59891,61045,62282,63570,64851,66136,67349,68467,69470,70242,70685,70845,71137,71611,72285,73217,74264,75527,76879,78295,79777,81288,82843,84411,86003,87611,89228,90806,92366,93858,95306,96716,98162,99620,101080,102571,104065,105572,107080,108626,110128,111594,113067,114532,115966,117357,118712,119978,120697,120826,120608,120510,120942,121703,122742,123946,125231,126547,127879,129198,130438,131583,132570,133431,134320,135333,136439,137665,138928,140316,141741,143203,144654,146046,147344,148557,149590,150643,151765,152883,154096,155219,156422,157615,158828,160071,161222,162319,163379,164293,165268,166249,167261,168397,169666,170922,172207,173493,174721,175911,177014,178132,179424,180741,182081,183415,184748,186101,187455,188790,190176,191582,192966,194376,195811,197216,198683,200184,201689,203226,204770,206322,207865,209451,211033,212641,214254,215866,217483,219089,220699,222302,223896,225481,227027,228534,230029,231513,232901,234272,235669,237094,238473,239827,241228,242579,243874,245122,246353,247659,248944,250247,251541,0,0,0,0,0,0,0,0,0,0,0
2020-04-04,47,163,225,345,594,901,1268,1619,2042,2501,3012,3538,4072,4607,5141,5682,6214,6763,7324,7866,8399,8939,9473,9983,10435,10860,11245,11619,11982,12310,12598,12774,12956,13073,13140,13149,13105,12953,12716,12357,12132,11956,11972,12035,12182,12380,12570,12765,12887,12915,12827,12509,11861,10931,10132,9516,9099,8941,8897,9070,9331,9657,10048,10469,10933,11411,11912,12430,12956,13444,13913,14315,14672,14992,15347,15715,16084,16485,16888,17305,17722,18178,18589,18965,19347,19722,20065,20366,20630,20806,20434,19473,18164,16976,16317,15988,15936,16050,16244,16470,16711,16940,17089,17144,17040,16811,16609,16532,16547,16683,16855,17153,17487,17859,18219,18521,18728,18851,18793,18756,18787,18815,18937,18970,19082,19185,19307,19460,19520,19527,19496,19320,19204,19095,19016,19062,19240,19406,19600,19796,19933,20033,20045,20073,20274,20501,20750,20994,21236,21499,21762,22007,22302,22618,22911,23231,23575,23890,24266,24677,25091,25538,25991,26453,26905,27401,27892,28410,28932,29454,29980,30496,31015,31528,32031,32526,32981,33398,33802,34196,34493,34774,35080,35415,35703,35967,36277,36538,36742,36900,37040,37256,37450,37663,37866,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-11,69,84,157,359,619,939,1243,1619,2031,2495,2974,3461,3949,4436,4930,5415,5917,6431,6926,7412,7905,8392,8855,9260,9638,9976,10303,10619,10900,11141,11270,11405,11475,11495,11457,11366,11167,10883,10477,10205,9982,9951,9967,10067,10218,10361,10509,10584,10565,10430,10065,9370,8393,7547,6884,6420,6215,6124,6250,6464,6743,7087,7461,7878,8309,8763,9234,9713,10154,10576,10931,11241,11514,11822,12143,12465,12819,13175,13545,13915,14324,14688,15017,15352,15680,15976,16230,16447,16576,16157,15149,13793,12558,11852,11476,11377,11444,11591,11770,11964,12146,12248,12256,12105,11829,11580,11456,11424,11513,11638,11889,12176,12501,12814,13069,13229,13305,13200,13116,13100,13081,13156,13142,13207,13263,13338,13444,13457,13417,13339,13116,12953,12797,12671,12670,12801,12920,13067,13216,13306,13359,13324,13305,13459,13639,13841,14038,14233,14449,14665,14863,15111,15380,15626,15899,16196,16464,16793,17157,17524,17924,18330,18745,19150,19599,20043,20514,20989,21464,21943,22412,22884,23350,23806,24254,24662,25032,25389,25736,25986,26220,26479,26767,27008,27225,27488,27702,27859,27970,28063,28232,28379,28545,28701,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-18,256,576,1039,1557,2125,2679,3313,3981,4697,5428,6171,6914,7654,8401,9141,9898,10666,11414,12155,12902,13643,14360,15019,15652,16244,16825,17395,17931,18426,18809,19198,19522,19796,20012,20176,20231,20201,20049,20031,20063,20286,20556,20910,21315,21712,22115,22444,22679,22798,22687,22246,21524,20932,20523,20313,20362,20526,20906,21374,21907,22505,23133,23805,24490,25198,25923,26656,27352,28028,28637,29201,29728,30290,30866,31442,32050,32660,33284,33908,34572,35190,35773,36362,36944,37495,38003,38474,38857,38692,37938,36837,35856,35404,35282,35437,35758,36160,36593,37041,37477,37833,38096,38199,38177,38182,38312,38534,38878,39257,39762,40303,40882,41449,41959,42373,42703,42852,43022,43261,43496,43825,44065,44384,44694,45024,45384,45651,45865,46041,46073,46164,46262,46390,46643,47028,47402,47803,48206,48550,48857,49076,49312,49720,50154,50610,51061,51511,51981,52451,52903,53405,53928,54429,54956,55507,56029,56612,57230,57852,58506,59166,59835,60494,61198,61896,62621,63350,64079,64812,65536,66262,66982,67692,68394,69056,69681,70292,70893,71397,71885,72399,72941,73436,73907,74424,74892,75304,75669,76016,76439,76840,77261,77671,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-04-25,58,245,490,795,1084,1445,1842,2291,2755,3227,3700,4172,4651,5121,5608,6107,6587,7058,7536,8008,8456,8846,9209,9532,9844,10145,10411,10637,10751,10871,10926,10931,10878,10772,10558,10259,9838,9551,9313,9267,9268,9353,9489,9617,9750,9810,9776,9626,9246,8536,7544,6683,6005,5526,5306,5200,5311,5510,5774,6103,6462,6864,7280,7719,8175,8639,9065,9472,9812,10107,10365,10658,10964,11271,11610,11951,12306,12661,13055,13404,13718,14038,14351,14632,14871,15073,15187,14753,13730,12359,11109,10388,9997,9883,9935,10067,10231,10410,10577,10664,10657,10491,10200,9936,9797,9750,9824,9934,10170,10442,10752,11050,11290,11435,11496,11376,11277,11246,11212,11272,11243,11293,11334,11394,11485,11483,11428,11335,11097,10919,10748,10607,10591,10707,10811,10943,11077,11152,11190,11140,11106,11245,11410,11597,11779,11959,12160,12361,12544,12777,13031,13262,13520,13802,14055,14369,14718,15070,15455,15846,16246,16636,17070,17499,17955,18415,18875,19339,19793,20250,20701,21142,21575,21968,22323,22665,22997,23232,23451,23695,23968,24194,24396,24644,24843,24985,25081,25159,25313,25445,25596,25737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-02,129,316,563,794,1097,1436,1827,2233,2647,3062,3476,3897,4309,4738,5179,5601,6014,6434,6848,7238,7570,7875,8140,8394,8637,8845,9013,9069,9131,9128,9075,8964,8800,8528,8171,7692,7347,7051,6947,6890,6917,6995,7065,7140,7142,7050,6842,6404,5636,4586,3667,2931,2394,2116,1952,2005,2146,2352,2623,2924,3268,3626,4007,4405,4811,5179,5528,5810,6047,6247,6482,6730,6979,7260,7543,7840,8137,8473,8764,9020,9282,9537,9760,9941,10085,10141,9649,8568,7139,5831,5052,4603,4431,4425,4499,4605,4726,4835,4864,4799,4575,4226,3904,3707,3602,3618,3670,3848,4062,4314,4554,4736,4823,4826,4648,4491,4402,4310,4312,4225,4217,4200,4202,4235,4175,4062,3911,3615,3379,3150,2951,2877,2935,2981,3055,3131,3148,3128,3020,2928,3009,3116,3245,3369,3491,3634,3777,3902,4077,4273,4446,4646,4870,5065,5321,5612,5906,6233,6566,6908,7240,7616,7987,8385,8787,9189,9595,9991,10390,10783,11166,11541,11876,12173,12457,12731,12908,13069,13255,13470,13638,13782,13972,14113,14197,14235,14255,14351,14425,14518,14601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-09,58,176,278,452,662,924,1201,1486,1772,2057,2349,2632,2932,3244,3537,3821,4112,4397,4658,4861,5037,5173,5298,5412,5491,5530,5457,5390,5258,5076,4836,4543,4142,3656,3048,2574,2149,1916,1730,1628,1577,1518,1464,1337,1116,779,212,-685,-1864,-2912,-3777,-4443,-4850,-5143,-5219,-5207,-5130,-4988,-4816,-4601,-4372,-4120,-3851,-3574,-3335,-3115,-2962,-2854,-2783,-2677,-2558,-2438,-2286,-2132,-1964,-1796,-1589,-1427,-1300,-1167,-1041,-947,-895,-880,-953,-1574,-2784,-4342,-5779,-6687,-7265,-7566,-7701,-7756,-7779,-7787,-7807,-7907,-8101,-8454,-8932,-9383,-9709,-9943,-10056,-10133,-10084,-9999,-9876,-9765,-9712,-9754,-9880,-10187,-10473,-10691,-10912,-11039,-11255,-11392,-11538,-11665,-11761,-11950,-12192,-12472,-12897,-13262,-13620,-13948,-14151,-14222,-14305,-14360,-14413,-14525,-14674,-14911,-15132,-15180,-15202,-15202,-15207,-15214,-15200,-15186,-15190,-15144,-15077,-15033,-14962,-14867,-14801,-14674,-14512,-14347,-14149,-13945,-13732,-13529,-13282,-13040,-12771,-12498,-12225,-11948,-11681,-11411,-11147,-10893,-10647,-10441,-10273,-10118,-9973,-9925,-9893,-9836,-9750,-9711,-9696,-9635,-9623,-9668,-9759,-9868,-9901,-9956,-9992,-10038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-16,74,118,234,386,590,809,1036,1264,1491,1725,1950,2192,2446,2681,2907,3140,3367,3573,3724,3842,3920,3987,4043,4064,4045,3914,3789,3599,3359,3061,2710,2251,1707,1041,509,26,-265,-509,-669,-778,-895,-1007,-1192,-1471,-1866,-2491,-3446,-4683,-5789,-6712,-7436,-7901,-8252,-8386,-8432,-8413,-8329,-8215,-8058,-7887,-7693,-7482,-7263,-7082,-6920,-6825,-6775,-6762,-6714,-6653,-6591,-6497,-6401,-6291,-6181,-6032,-5928,-5859,-5784,-5716,-5680,-5686,-5729,-5860,-6539,-7807,-9423,-10918,-11884,-12520,-12879,-13072,-13185,-13266,-13332,-13410,-13568,-13820,-14231,-14767,-15276,-15660,-15952,-16123,-16258,-16267,-16240,-16175,-16122,-16127,-16227,-16411,-16776,-17120,-17396,-17675,-17860,-18134,-18329,-18533,-18718,-18872,-19119,-19419,-19757,-20240,-20663,-21079,-21465,-21726,-21855,-21996,-22109,-22220,-22390,-22597,-22892,-23171,-23277,-23357,-23415,-23478,-23543,-23587,-23631,-23693,-23705,-23696,-23710,-23697,-23660,-23652,-23583,-23479,-23372,-23232,-23086,-22931,-22786,-22597,-22413,-22202,-21987,-21772,-21553,-21344,-21132,-20926,-20730,-20542,-20394,-20284,-20187,-20100,-20110,-20136,-20137,-20109,-20128,-20171,-20168,-20214,-20317,-20466,-20633,-20724,-20837,-20931,-21035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-23,-16,40,132,276,435,602,770,937,1111,1276,1458,1652,1829,2023,2244,2470,2674,2814,2914,2955,2962,2958,2919,2840,2649,2464,2214,1914,1556,1145,626,22,-704,-1296,-1839,-2183,-2473,-2678,-2834,-3005,-3177,-3422,-3761,-4216,-4901,-5916,-7213,-8379,-9362,-10146,-10671,-11082,-11276,-11382,-11423,-11399,-11345,-11248,-11137,-11003,-10852,-10693,-10572,-10470,-10435,-10445,-10492,-10504,-10503,-10501,-10467,-10431,-10381,-10331,-10242,-10198,-10189,-10174,-10166,-10190,-10256,-10359,-10550,-11289,-12617,-14293,-15848,-16874,-17570,-17989,-18242,-18415,-18556,-18682,-18820,-19038,-19350,-19821,-20417,-20986,-21430,-21782,-22013,-22208,-22277,-22310,-22305,-22312,-22377,-22537,-22781,-23206,-23610,-23946,-24285,-24530,-24864,-25119,-25383,-25628,-25842,-26149,-26509,-26907,-27450,-27933,-28409,-28855,-29176,-29365,-29566,-29739,-29910,-30140,-30407,-30762,-31101,-31267,-31407,-31525,-31648,-31773,-31877,-31981,-32103,-32175,-32226,-32300,-32347,-32370,-32422,-32413,-32369,-32322,-32242,-32156,-32061,-31976,-31847,-31723,-31572,-31417,-31262,-31103,-30954,-30802,-30656,-30520,-30392,-30304,-30254,-30217,-30190,-30260,-30346,-30407,-30439,-30518,-30621,-30678,-30784,-30947,-31156,-31383,-31534,-31707,-31861,-32025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-05-30,72,180,340,515,698,882,1065,1255,1436,1634,1844,2035,2217,2406,2589,2748,2849,2923,2957,2980,2992,2969,2906,2731,2562,2328,2044,1702,1307,804,216,-494,-1070,-1597,-1932,-2220,-2424,-2577,-2738,-2894,-3123,-3446,-3885,-4554,-5553,-6834,-7984,-8951,-9719,-10228,-10623,-10801,-10891,-10916,-10876,-10806,-10693,-10566,-10416,-10249,-10074,-9937,-9819,-9768,-9762,-9793,-9789,-9772,-9754,-9704,-9652,-9586,-9520,-9415,-9355,-9330,-9299,-9275,-9283,-9333,-9420,-9595,-10318,-11630,-13290,-14829,-15839,-16519,-16922,-17159,-17316,-17441,-17551,-17673,-17875,-18171,-18626,-19206,-19759,-20187,-20523,-20738,-20917,-20970,-20987,-20966,-20957,-21006,-21150,-21378,-21787,-22175,-22495,-22818,-23047,-23365,-23604,-23852,-24081,-24279,-24570,-24914,-25296,-25823,-26290,-26750,-27180,-27485,-27658,-27843,-28000,-28155,-28369,-28620,-28959,-29282,-29432,-29556,-29658,-29765,-29874,-29962,-30050,-30156,-30212,-30247,-30305,-30336,-30343,-30379,-30354,-30294,-30231,-30135,-30033,-29922,-29821,-29676,-29536,-29369,-29198,-29027,-28852,-28687,-28519,-28357,-28205,-28061,-27957,-27891,-27838,-27795,-27849,-27919,-27964,-27980,-28043,-28130,-28171,-28261,-28408,-28601,-28812,-28947,-29104,-29242,-29390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-06,36,124,227,338,450,561,679,788,914,1059,1218,1397,1607,1829,2038,2191,2313,2383,2425,2434,2385,2272,2025,1784,1478,1122,708,241,-334,-994,-1776,-2417,-2991,-3356,-3660,-3867,-4016,-4170,-4319,-4545,-4874,-5329,-6026,-7067,-8402,-9618,-10657,-11497,-12078,-12545,-12795,-12957,-13052,-13073,-13054,-12983,-12889,-12764,-12618,-12460,-12339,-12239,-12210,-12230,-12294,-12330,-12360,-12396,-12405,-12417,-12418,-12419,-12381,-12385,-12421,-12447,-12474,-12528,-12619,-12743,-12951,-13705,-15047,-16737,-18307,-19351,-20068,-20512,-20793,-20999,-21176,-21340,-21518,-21778,-22132,-22643,-23278,-23884,-24363,-24746,-25006,-25227,-25319,-25374,-25391,-25419,-25505,-25688,-25956,-26407,-26839,-27205,-27576,-27855,-28224,-28515,-28815,-29096,-29346,-29687,-30080,-30509,-31082,-31594,-32097,-32569,-32915,-33129,-33355,-33554,-33751,-34008,-34303,-34688,-35057,-35255,-35427,-35578,-35734,-35893,-36030,-36166,-36320,-36423,-36505,-36608,-36684,-36735,-36814,-36832,-36816,-36796,-36743,-36686,-36619,-36563,-36464,-36371,-36251,-36127,-36004,-35877,-35759,-35639,-35524,-35419,-35321,-35263,-35242,-35234,-35236,-35334,-35448,-35538,-35598,-35706,-35838,-35924,-36060,-36253,-36492,-36750,-36932,-37135,-37320,-37515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-13,111,221,327,425,517,615,707,822,959,1088,1220,1371,1527,1670,1762,1834,1868,1892,1903,1875,1801,1609,1415,1148,825,437,-9,-567,-1212,-1979,-2611,-3191,-3576,-3910,-4155,-4345,-4537,-4721,-4975,-5320,-5781,-6470,-7491,-8795,-9970,-10965,-11764,-12307,-12738,-12955,-13086,-13154,-13157,-13130,-13061,-12976,-12866,-12739,-12601,-12500,-12415,-12396,-12421,-12482,-12508,-12520,-12532,-12512,-12491,-12457,-12424,-12353,-12329,-12340,-12346,-12360,-12406,-12494,-12620,-12832,-13592,-14941,-16637,-18211,-19255,-19969,-20405,-20675,-20865,-21023,-21166,-21320,-21556,-21885,-22375,-22989,-23577,-24041,-24412,-24663,-24878,-24967,-25020,-25035,-25062,-25147,-25326,-25589,-26032,-26455,-26809,-27166,-27429,-27781,-28054,-28336,-28599,-28832,-29157,-29536,-29953,-30515,-31017,-31512,-31977,-32318,-32526,-32746,-32938,-33129,-33377,-33663,-34037,-34395,-34579,-34738,-34874,-35016,-35159,-35282,-35404,-35545,-35636,-35705,-35798,-35864,-35906,-35977,-35987,-35962,-35934,-35873,-35806,-35730,-35664,-35553,-35448,-35316,-35180,-35043,-34903,-34773,-34639,-34512,-34395,-34285,-34216,-34185,-34167,-34159,-34247,-34352,-34432,-34483,-34581,-34703,-34779,-34903,-35085,-35313,-35559,-35729,-35920,-36093,-36276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-20,42,87,133,187,262,345,468,624,784,955,1150,1352,1538,1668,1769,1822,1854,1861,1818,1719,1493,1259,949,581,151,-332,-921,-1589,-2371,-3009,-3586,-3961,-4278,-4502,-4668,-4838,-5000,-5235,-5567,-6020,-6709,-7736,-9052,-10245,-11262,-12086,-12656,-13114,-13356,-13510,-13596,-13613,-13596,-13530,-13445,-13331,-13196,-13049,-12937,-12843,-12815,-12834,-12891,-12916,-12931,-12950,-12940,-12932,-12913,-12896,-12843,-12835,-12861,-12881,-12907,-12962,-13057,-13186,-13400,-14160,-15507,-17200,-18771,-19813,-20525,-20961,-21232,-21425,-21587,-21737,-21900,-22145,-22486,-22986,-23612,-24211,-24685,-25066,-25325,-25547,-25641,-25698,-25716,-25745,-25831,-26011,-26276,-26721,-27145,-27502,-27863,-28130,-28488,-28767,-29057,-29328,-29568,-29902,-30289,-30714,-31284,-31793,-32295,-32766,-33111,-33324,-33548,-33744,-33938,-34190,-34479,-34856,-35218,-35406,-35570,-35711,-35859,-36008,-36137,-36266,-36414,-36511,-36588,-36688,-36760,-36808,-36885,-36900,-36880,-36857,-36800,-36738,-36666,-36604,-36498,-36398,-36270,-36139,-36008,-35873,-35748,-35621,-35499,-35388,-35285,-35222,-35197,-35184,-35182,-35277,-35387,-35472,-35528,-35631,-35758,-35839,-35968,-36155,-36388,-36638,-36813,-37010,-37188,-37377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-06-27,71,147,232,338,450,596,773,946,1125,1323,1521,1700,1819,1908,1950,1970,1968,1919,1818,1594,1366,1066,712,298,-167,-738,-1387,-2152,-2774,-3339,-3704,-4014,-4234,-4398,-4569,-4733,-4972,-5307,-5763,-6454,-7481,-8795,-9985,-10996,-11812,-12372,-12819,-13049,-13191,-13264,-13270,-13242,-13167,-13074,-12954,-12813,-12663,-12548,-12452,-12423,-12441,-12496,-12520,-12533,-12547,-12533,-12519,-12493,-12469,-12407,-12390,-12408,-12419,-12436,-12482,-12569,-12691,-12899,-13654,-14996,-16685,-18252,-19291,-19999,-20432,-20699,-20888,-21046,-21190,-21348,-21587,-21920,-22414,-23032,-23624,-24090,-24464,-24716,-24931,-25019,-25070,-25082,-25106,-25187,-25363,-25622,-26063,-26482,-26835,-27191,-27453,-27805,-28079,-28362,-28627,-28861,-29189,-29569,-29987,-30550,-31053,-31549,-32014,-32353,-32560,-32779,-32969,-33157,-33404,-33688,-34060,-34417,-34600,-34758,-34894,-35036,-35179,-35302,-35425,-35567,-35658,-35729,-35822,-35888,-35930,-36001,-36010,-35985,-35956,-35894,-35826,-35748,-35681,-35570,-35464,-35331,-35194,-35057,-34916,-34786,-34652,-34525,-34408,-34299,-34230,-34198,-34180,-34172,-34261,-34365,-34445,-34495,-34592,-34713,-34788,-34912,-35093,-35321,-35566,-35735,-35926,-36099,-36281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-04,77,170,291,425,599,805,1009,1218,1442,1664,1859,1990,2083,2121,2133,2117,2050,1927,1681,1433,1114,745,320,-151,-721,-1365,-2119,-2726,-3272,-3616,-3904,-4103,-4249,-4403,-4556,-4787,-5119,-5576,-6273,-7309,-8636,-9839,-10864,-11693,-12264,-12721,-12957,-13100,-13172,-13172,-13136,-13049,-12943,-12808,-12653,-12488,-12362,-12255,-12219,-12231,-12285,-12310,-12327,-12347,-12340,-12335,-12317,-12300,-12244,-12232,-12251,-12262,-12276,-12318,-12398,-12511,-12710,-13454,-14786,-16466,-18025,-19057,-19761,-20191,-20457,-20647,-20807,-20955,-21117,-21360,-21698,-22195,-22816,-23409,-23875,-24247,-24495,-24706,-24788,-24833,-24839,-24855,-24930,-25099,-25353,-25790,-26207,-26557,-26912,-27175,-27528,-27803,-28089,-28355,-28591,-28919,-29300,-29718,-30280,-30780,-31273,-31734,-32069,-32271,-32485,-32670,-32853,-33096,-33377,-33746,-34100,-34282,-34439,-34575,-34716,-34860,-34984,-35107,-35248,-35339,-35409,-35501,-35565,-35604,-35672,-35678,-35649,-35617,-35551,-35479,-35398,-35328,-35214,-35106,-34971,-34832,-34694,-34553,-34422,-34288,-34160,-34042,-33932,-33862,-33829,-33809,-33798,-33885,-33986,-34063,-34110,-34204,-34323,-34395,-34516,-34695,-34920,-35163,-35330,-35520,-35691,-35872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-11,121,269,428,623,845,1059,1272,1493,1706,1888,2002,2076,2095,2088,2055,1975,1845,1595,1348,1036,677,267,-188,-741,-1368,-2105,-2699,-3235,-3572,-3858,-4058,-4209,-4371,-4533,-4775,-5119,-5588,-6294,-7337,-8669,-9873,-10897,-11722,-12286,-12734,-12959,-13092,-13153,-13143,-13098,-13005,-12893,-12757,-12602,-12440,-12317,-12216,-12186,-12205,-12266,-12296,-12316,-12340,-12333,-12326,-12306,-12285,-12223,-12203,-12216,-12220,-12227,-12263,-12339,-12449,-12645,-13389,-14722,-16404,-17966,-19002,-19709,-20142,-20412,-20603,-20765,-20913,-21073,-21314,-21649,-22142,-22759,-23347,-23808,-24176,-24421,-24628,-24708,-24751,-24756,-24773,-24848,-25018,-25274,-25712,-26131,-26482,-26838,-27101,-27454,-27728,-28012,-28276,-28509,-28835,-29212,-29627,-30186,-30683,-31173,-31632,-31966,-32167,-32380,-32566,-32749,-32993,-33274,-33643,-33998,-34180,-34336,-34472,-34612,-34755,-34876,-34998,-35137,-35225,-35293,-35382,-35444,-35482,-35548,-35553,-35522,-35489,-35423,-35351,-35270,-35199,-35085,-34977,-34841,-34702,-34564,-34421,-34289,-34153,-34024,-33904,-33792,-33720,-33685,-33664,-33652,-33736,-33837,-33912,-33959,-34052,-34170,-34241,-34362,-34540,-34764,-35007,-35174,-35362,-35532,-35712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-18,170,351,566,805,1032,1253,1478,1689,1865,1968,2028,2032,2009,1961,1867,1725,1467,1215,902,546,142,-304,-845,-1459,-2183,-2764,-3288,-3616,-3894,-4090,-4239,-4403,-4569,-4818,-5170,-5647,-6363,-7415,-8754,-9965,-10993,-11820,-12384,-12829,-13050,-13176,-13230,-13212,-13158,-13057,-12939,-12797,-12638,-12474,-12351,-12251,-12224,-12247,-12312,-12347,-12374,-12402,-12400,-12396,-12377,-12356,-12293,-12272,-12281,-12280,-12283,-12313,-12384,-12489,-12682,-13422,-14753,-16434,-17996,-19032,-19742,-20177,-20449,-20644,-20809,-20959,-21122,-21364,-21700,-22192,-22808,-23394,-23852,-24217,-24458,-24662,-24739,-24779,-24781,-24796,-24870,-25040,-25296,-25735,-26154,-26507,-26865,-27130,-27484,-27759,-28044,-28308,-28541,-28866,-29242,-29655,-30212,-30707,-31195,-31651,-31983,-32182,-32394,-32578,-32761,-33004,-33285,-33655,-34010,-34193,-34350,-34486,-34627,-34770,-34892,-35013,-35152,-35239,-35305,-35394,-35454,-35490,-35554,-35558,-35526,-35491,-35424,-35351,-35270,-35199,-35085,-34976,-34841,-34702,-34564,-34422,-34289,-34154,-34024,-33904,-33791,-33718,-33682,-33660,-33646,-33730,-33829,-33903,-33949,-34041,-34158,-34229,-34349,-34527,-34751,-34994,-35160,-35349,-35519,-35699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-07-25,193,420,668,902,1127,1352,1560,1730,1824,1874,1866,1831,1771,1665,1514,1248,991,674,318,-85,-528,-1065,-1673,-2392,-2967,-3487,-3811,-4087,-4283,-4433,-4599,-4769,-5023,-5382,-5866,-6589,-7648,-8994,-10210,-11243,-12073,-12640,-13086,-13307,-13433,-13485,-13465,-13410,-13307,-13187,-13044,-12885,-12721,-12599,-12502,-12477,-12504,-12574,-12614,-12645,-12677,-12679,-12679,-12664,-12646,-12585,-12565,-12576,-12575,-12578,-12609,-12679,-12784,-12976,-13717,-15049,-16731,-18294,-19333,-20045,-20483,-20758,-20956,-21124,-21278,-21444,-21689,-22027,-22522,-23140,-23728,-24188,-24553,-24796,-25000,-25078,-25119,-25122,-25137,-25212,-25384,-25641,-26082,-26504,-26859,-27219,-27487,-27844,-28122,-28409,-28676,-28911,-29238,-29617,-30031,-30589,-31086,-31575,-32033,-32366,-32566,-32779,-32964,-33149,-33393,-33676,-34048,-34405,-34590,-34750,-34888,-35031,-35177,-35301,-35424,-35565,-35655,-35723,-35813,-35875,-35913,-35978,-35983,-35953,-35920,-35854,-35782,-35702,-35633,-35521,-35414,-35281,-35144,-35008,-34868,-34738,-34604,-34477,-34359,-34248,-34177,-34143,-34122,-34111,-34196,-34297,-34373,-34420,-34514,-34632,-34705,-34827,-35006,-35232,-35476,-35645,-35836,-36008,-36189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
