Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,500,500,5,5,0,0
4,495,0,495,6,6,0,0
5,489,0,489,5,5,0,0
6,484,0,484,9,9,0,0
7,475,39,514,6,6,0,0
8,508,0,508,7,7,0,0
9,501,0,501,25,25,0,0
10,476,27,503,32,32,0,0
11,471,0,471,134,134,0,0
12,337,0,337,377,337,40,0
13,0,141,141,581,141,440,0
14,0,4,4,534,4,530,0
15,0,789,789,465,465,0,0
16,324,1611,1935,519,519,0,0
17,1416,356,1772,461,461,0,0
18,1311,0,1311,332,332,0,0
19,979,0,979,274,274,0,0
20,705,482,1187,214,214,0,0
21,973,0,973,230,230,0,0
22,743,0,743,158,158,0,0
23,585,99,684,122,122,0,0
24,562,0,562,70,70,0,0
25,492,530,1022,55,55,0,0
26,967,0,967,47,47,0,0
27,920,0,920,46,46,0,0
28,874,0,874,47,47,0,0
29,827,0,827,40,40,0,0
30,787,0,787,49,49,0,0
31,738,0,738,32,32,0,0
32,706,0,706,20,20,0,0
33,686,0,686,39,39,0,0
34,647,0,647,48,48,0,0
35,599,0,599,41,41,0,0
36,558,0,558,47,47,0,0
37,511,53,564,71,71,0,0
38,493,30,523,129,129,0,0
39,394,0,394,156,156,0,0
40,238,69,307,196,196,0,0
41,111,204,315,207,207,0,0
42,108,433,541,218,218,0,0
43,323,75,398,253,253,0,0
44,145,362,507,293,293,0,0
45,214,113,327,405,327,78,0
46,0,273,273,399,273,126,0
47,0,470,470,464,464,0,0
48,6,420,426,514,426,88,0
49,0,946,946,572,572,0,0
50,374,0,374,625,374,251,0
51,0,681,681,733,681,52,0
52,0,489,489,818,489,329,0
53,0,802,802,940,802,138,0
54,0,504,504,806,504,302,0
55,0,1220,1220,757,757,0,0
56,463,590,1053,565,565,0,0
57,488,1319,1807,518,518,0,0
58,1289,0,1289,434,434,0,0
59,855,216,1071,383,383,0,0
60,688,0,688,391,391,0,0
61,297,588,885,386,386,0,0
62,499,41,540,459,459,0,0
63,81,272,353,553,353,200,0
64,0,580,580,669,580,89,0
65,0,253,253,899,253,646,0
66,0,942,942,1229,942,287,0
67,0,651,651,1511,651,860,0
68,0,982,982,1380,982,398,0
69,0,1380,1380,1197,1197,0,0
70,183,2211,2394,998,998,0,0
71,1396,1082,2478,739,739,0,0
72,1739,0,1739,625,625,0,0
73,1114,0,1114,408,408,0,0
74,706,390,1096,320,320,0,0
75,776,0,776,255,255,0,0
76,521,898,1419,190,190,0,0
77,1229,0,1229,160,160,0,0
78,1069,0,1069,117,117,0,0
79,952,0,952,103,103,0,0
80,849,0,849,80,80,0,0
81,769,0,769,63,63,0,0
82,706,0,706,55,55,0,0
83,651,0,651,93,93,0,0
84,558,0,558,112,112,0,0
85,446,0,446,179,179,0,0
86,267,7,274,224,224,0,0
87,50,372,422,261,261,0,0
88,161,71,232,226,226,0,0
89,6,542,548,213,213,0,0
90,335,232,567,212,212,0,0
91,355,334,689,180,180,0,0
92,509,0,509,178,178,0,0
93,331,189,520,164,164,0,0
94,356,260,616,164,164,0,0
95,452,0,452,125,125,0,0
96,327,280,607,170,170,0,0
97,437,60,497,205,205,0,0
98,292,209,501,199,199,0,0
99,302,0,302,206,206,0,0
100,96,486,582,238,238,0,0
101,344,239,583,280,280,0,0
102,303,30,333,317,317,0,0
103,16,263,279,405,279,126,0
104,0,425,425,953,425,528,0
105,0,439,439,1542,439,1103,0
106,0,394,394,1890,394,1496,0
107,0,739,739,1769,739,1030,0
108,0,3909,3909,1240,1240,0,0
109,2669,1813,4482,910,910,0,0
110,3572,196,3768,633,633,0,0
111,3135,0,3135,467,467,0,0
112,2668,0,2668,387,387,0,0
113,2281,0,2281,355,355,0,0
114,1926,0,1926,340,340,0,0
115,1586,0,1586,352,352,0,0
116,1234,0,1234,432,432,0,0
117,802,0,802,526,526,0,0
118,276,0,276,685,276,409,0
119,0,384,384,810,384,426,0
120,0,901,901,783,783,0,0
121,118,775,893,658,658,0,0
122,235,1002,1237,566,566,0,0
123,671,502,1173,445,445,0,0
124,728,108,836,409,409,0,0
125,427,121,548,283,283,0,0
126,265,535,800,247,247,0,0
127,553,17,570,209,209,0,0
128,361,703,1064,221,221,0,0
129,843,0,843,279,279,0,0
130,564,0,564,374,374,0,0
131,190,8,198,458,198,260,0
132,0,421,421,639,421,218,0
133,0,579,579,618,579,39,0
134,0,739,739,550,550,0,0
135,189,325,514,553,514,39,0
136,0,1356,1356,459,459,0,0
137,897,0,897,548,548,0,0
138,349,9,358,469,358,111,0
139,0,787,787,478,478,0,0
140,309,0,309,459,309,150,0
141,0,1410,1410,428,428,0,0
142,982,0,982,521,521,0,0
143,461,275,736,574,574,0,0
144,162,130,292,612,292,320,0
145,0,283,283,757,283,474,0
146,0,1239,1239,697,697,0,0
147,542,525,1067,690,690,0,0
148,377,320,697,660,660,0,0
149,37,1140,1177,535,535,0,0
150,642,0,642,403,403,0,0
151,239,640,879,415,415,0,0
152,464,505,969,387,387,0,0
153,582,0,582,385,385,0,0
154,197,0,197,444,197,247,0
155,0,1016,1016,481,481,0,0
156,535,83,618,569,569,0,0
157,49,410,459,553,459,94,0
158,0,521,521,380,380,0,0
159,141,440,581,354,354,0,0
160,227,1046,1273,332,332,0,0
161,941,0,941,337,337,0,0
162,604,0,604,339,339,0,0
163,265,380,645,318,318,0,0
164,327,206,533,318,318,0,0
165,215,428,643,336,336,0,0
166,307,262,569,286,286,0,0
167,283,127,410,265,265,0,0
168,145,405,550,288,288,0,0
169,262,458,720,261,261,0,0
170,459,0,459,237,237,0,0
171,222,236,458,266,266,0,0
172,192,510,702,205,205,0,0
173,497,15,512,170,170,0,0
174,342,160,502,167,167,0,0
175,335,537,872,134,134,0,0
176,738,0,738,128,128,0,0
177,610,0,610,119,119,0,0
178,491,160,651,129,129,0,0
179,522,0,522,85,85,0,0
180,437,130,567,90,90,0,0
181,477,60,537,63,63,0,0
182,474,218,692,59,59,0,0
183,633,0,633,59,59,0,0
184,574,64,638,55,55,0,0
185,583,0,583,65,65,0,0
186,518,0,518,62,62,0,0
187,456,57,513,68,68,0,0
188,445,20,465,78,78,0,0
189,387,136,523,86,86,0,0
190,437,6,443,126,126,0,0
191,317,111,428,164,164,0,0
192,264,121,385,177,177,0,0
193,208,99,307,187,187,0,0
194,120,368,488,284,284,0,0
195,204,242,446,300,300,0,0
196,146,100,246,275,246,29,0
197,0,220,220,246,220,26,0
198,0,920,920,293,293,0,0
199,627,38,665,317,317,0,0
200,348,43,391,271,271,0,0
201,120,124,244,320,244,76,0
202,0,722,722,377,377,0,0
203,345,285,630,423,423,0,0
204,207,0,207,441,207,234,0
205,0,613,613,365,365,0,0
206,248,538,786,387,387,0,0
207,399,511,910,368,368,0,0
208,542,126,668,378,378,0,0
