Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,11,0,11,0,0,0,0
2,11,0,11,0,0,0,0
3,11,0,11,5,5,0,0
4,6,0,6,6,6,0,0
5,0,89,89,5,5,0,0
6,84,0,84,9,9,0,0
7,75,0,75,6,6,0,0
8,69,1000,1069,7,7,0,0
9,1062,0,1062,25,25,0,0
10,1037,0,1037,32,32,0,0
11,1005,0,1005,134,134,0,0
12,871,0,871,377,377,0,0
13,494,0,494,581,494,87,0
14,0,0,0,534,0,534,0
15,0,92,92,465,92,373,0
16,0,0,0,519,0,519,0
17,0,4935,4935,461,461,0,0
18,4474,4060,8534,332,332,0,0
19,8202,0,8202,274,274,0,0
20,7928,0,7928,214,214,0,0
21,7714,0,7714,230,230,0,0
22,7484,2605,10089,158,158,0,0
23,9931,0,9931,122,122,0,0
24,9809,0,9809,70,70,0,0
25,9739,0,9739,55,55,0,0
26,9684,0,9684,47,47,0,0
27,9637,0,9637,46,46,0,0
28,9591,0,9591,47,47,0,0
29,9544,0,9544,40,40,0,0
30,9504,0,9504,49,49,0,0
31,9455,0,9455,32,32,0,0
32,9423,0,9423,20,20,0,0
33,9403,0,9403,39,39,0,0
34,9364,0,9364,48,48,0,0
35,9316,0,9316,41,41,0,0
36,9275,0,9275,47,47,0,0
37,9228,0,9228,71,71,0,0
38,9157,0,9157,129,129,0,0
39,9028,0,9028,156,156,0,0
40,8872,0,8872,196,196,0,0
41,8676,0,8676,207,207,0,0
42,8469,0,8469,218,218,0,0
43,8251,0,8251,253,253,0,0
44,7998,0,7998,293,293,0,0
45,7705,0,7705,405,405,0,0
46,7300,0,7300,399,399,0,0
47,6901,0,6901,464,464,0,0
48,6437,0,6437,514,514,0,0
49,5923,0,5923,572,572,0,0
50,5351,0,5351,625,625,0,0
51,4726,0,4726,733,733,0,0
52,3993,0,3993,818,818,0,0
53,3175,784,3959,940,940,0,0
54,3019,0,3019,806,806,0,0
55,2213,0,2213,757,757,0,0
56,1456,0,1456,565,565,0,0
57,891,1903,2794,518,518,0,0
58,2276,0,2276,434,434,0,0
59,1842,2230,4072,383,383,0,0
60,3689,0,3689,391,391,0,0
61,3298,5776,9074,386,386,0,0
62,8688,0,8688,459,459,0,0
63,8229,663,8892,553,553,0,0
64,8339,0,8339,669,669,0,0
65,7670,0,7670,899,899,0,0
66,6771,0,6771,1229,1229,0,0
67,5542,0,5542,1511,1511,0,0
68,4031,0,4031,1380,1380,0,0
69,2651,0,2651,1197,1197,0,0
70,1454,0,1454,998,998,0,0
71,456,1329,1785,739,739,0,0
72,1046,5229,6275,625,625,0,0
73,5650,0,5650,408,408,0,0
74,5242,91,5333,320,320,0,0
75,5013,5997,11010,255,255,0,0
76,10755,0,10755,190,190,0,0
77,10565,0,10565,160,160,0,0
78,10405,362,10767,117,117,0,0
79,10650,0,10650,103,103,0,0
80,10547,0,10547,80,80,0,0
81,10467,0,10467,63,63,0,0
82,10404,0,10404,55,55,0,0
83,10349,0,10349,93,93,0,0
84,10256,0,10256,112,112,0,0
85,10144,0,10144,179,179,0,0
86,9965,0,9965,224,224,0,0
87,9741,0,9741,261,261,0,0
88,9480,0,9480,226,226,0,0
89,9254,0,9254,213,213,0,0
90,9041,0,9041,212,212,0,0
91,8829,0,8829,180,180,0,0
92,8649,0,8649,178,178,0,0
93,8471,0,8471,164,164,0,0
94,8307,0,8307,164,164,0,0
95,8143,0,8143,125,125,0,0
96,8018,0,8018,170,170,0,0
97,7848,0,7848,205,205,0,0
98,7643,0,7643,199,199,0,0
99,7444,0,7444,206,206,0,0
100,7238,0,7238,238,238,0,0
101,7000,0,7000,280,280,0,0
102,6720,0,6720,317,317,0,0
103,6403,0,6403,405,405,0,0
104,5998,0,5998,953,953,0,0
105,5045,0,5045,1542,1542,0,0
106,3503,0,3503,1890,1890,0,0
107,1613,0,1613,1769,1613,156,0
108,0,0,0,1240,0,1240,0
109,0,0,0,910,0,910,0
110,0,24055,24055,633,633,0,0
111,23422,0,23422,467,467,0,0
112,22955,0,22955,387,387,0,0
113,22568,0,22568,355,355,0,0
114,22213,0,22213,340,340,0,0
115,21873,0,21873,352,352,0,0
116,21521,0,21521,432,432,0,0
117,21089,0,21089,526,526,0,0
118,20563,0,20563,685,685,0,0
119,19878,0,19878,810,810,0,0
120,19068,0,19068,783,783,0,0
121,18285,0,18285,658,658,0,0
122,17627,0,17627,566,566,0,0
123,17061,0,17061,445,445,0,0
124,16616,0,16616,409,409,0,0
125,16207,0,16207,283,283,0,0
126,15924,0,15924,247,247,0,0
127,15677,0,15677,209,209,0,0
128,15468,0,15468,221,221,0,0
129,15247,0,15247,279,279,0,0
130,14968,0,14968,374,374,0,0
131,14594,0,14594,458,458,0,0
132,14136,0,14136,639,639,0,0
133,13497,0,13497,618,618,0,0
134,12879,0,12879,550,550,0,0
135,12329,0,12329,553,553,0,0
136,11776,0,11776,459,459,0,0
137,11317,0,11317,548,548,0,0
138,10769,0,10769,469,469,0,0
139,10300,0,10300,478,478,0,0
140,9822,0,9822,459,459,0,0
141,9363,0,9363,428,428,0,0
142,8935,0,8935,521,521,0,0
143,8414,2081,10495,574,574,0,0
144,9921,0,9921,612,612,0,0
145,9309,0,9309,757,757,0,0
146,8552,0,8552,697,697,0,0
147,7855,0,7855,690,690,0,0
148,7165,0,7165,660,660,0,0
149,6505,0,6505,535,535,0,0
150,5970,0,5970,403,403,0,0
151,5567,793,6360,415,415,0,0
152,5945,0,5945,387,387,0,0
153,5558,1192,6750,385,385,0,0
154,6365,0,6365,444,444,0,0
155,5921,0,5921,481,481,0,0
156,5440,48,5488,569,569,0,0
157,4919,40,4959,553,553,0,0
158,4406,0,4406,380,380,0,0
159,4026,0,4026,354,354,0,0
160,3672,0,3672,332,332,0,0
161,3340,0,3340,337,337,0,0
162,3003,1396,4399,339,339,0,0
163,4060,0,4060,318,318,0,0
164,3742,0,3742,318,318,0,0
165,3424,7777,11201,336,336,0,0
166,10865,0,10865,286,286,0,0
167,10579,0,10579,265,265,0,0
168,10314,0,10314,288,288,0,0
169,10026,0,10026,261,261,0,0
170,9765,0,9765,237,237,0,0
171,9528,0,9528,266,266,0,0
172,9262,0,9262,205,205,0,0
173,9057,0,9057,170,170,0,0
174,8887,0,8887,167,167,0,0
175,8720,0,8720,134,134,0,0
176,8586,0,8586,128,128,0,0
177,8458,0,8458,119,119,0,0
178,8339,0,8339,129,129,0,0
179,8210,0,8210,85,85,0,0
180,8125,0,8125,90,90,0,0
181,8035,0,8035,63,63,0,0
182,7972,0,7972,59,59,0,0
183,7913,0,7913,59,59,0,0
184,7854,0,7854,55,55,0,0
185,7799,0,7799,65,65,0,0
186,7734,0,7734,62,62,0,0
187,7672,0,7672,68,68,0,0
188,7604,0,7604,78,78,0,0
189,7526,0,7526,86,86,0,0
190,7440,0,7440,126,126,0,0
191,7314,0,7314,164,164,0,0
192,7150,0,7150,177,177,0,0
193,6973,0,6973,187,187,0,0
194,6786,0,6786,284,284,0,0
195,6502,0,6502,300,300,0,0
196,6202,0,6202,275,275,0,0
197,5927,0,5927,246,246,0,0
198,5681,0,5681,293,293,0,0
199,5388,0,5388,317,317,0,0
200,5071,0,5071,271,271,0,0
201,4800,0,4800,320,320,0,0
202,4480,0,4480,377,377,0,0
203,4103,0,4103,423,423,0,0
204,3680,505,4185,441,441,0,0
205,3744,0,3744,365,365,0,0
206,3379,0,3379,387,387,0,0
207,2992,1991,4983,368,368,0,0
208,4615,0,4615,378,378,0,0
