Period,Inventory,Arrived,Available,Needed,Succeeded,Failed,Lost
1,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0
3,0,500,500,5,5,0,0
4,495,0,495,6,6,0,0
5,489,0,489,5,5,0,0
6,484,0,484,9,9,0,0
7,475,18,493,6,6,0,0
8,487,7,494,7,7,0,0
9,487,7,494,25,25,0,0
10,469,18,487,32,32,0,0
11,455,0,455,134,134,0,0
12,321,11,332,377,332,45,0
13,0,64,64,581,64,517,0
14,0,49,49,534,49,485,0
15,0,341,341,465,341,124,0
16,0,814,814,519,519,0,0
17,295,601,896,461,461,0,0
18,435,213,648,332,332,0,0
19,316,287,603,274,274,0,0
20,329,611,940,214,214,0,0
21,726,352,1078,230,230,0,0
22,848,59,907,158,158,0,0
23,749,55,804,122,122,0,0
24,682,32,714,70,70,0,0
25,644,191,835,55,55,0,0
26,780,6,786,47,47,0,0
27,739,0,739,46,46,0,0
28,693,0,693,47,47,0,0
29,646,0,646,40,40,0,0
30,606,0,606,49,49,0,0
31,557,0,557,32,32,0,0
32,525,0,525,20,20,0,0
33,505,14,519,39,39,0,0
34,480,69,549,48,48,0,0
35,501,0,501,41,41,0,0
36,460,0,460,47,47,0,0
37,413,60,473,71,71,0,0
38,402,64,466,129,129,0,0
39,337,35,372,156,156,0,0
40,216,64,280,196,196,0,0
41,84,125,209,207,207,0,0
42,2,255,257,218,218,0,0
43,39,246,285,253,253,0,0
44,32,307,339,293,293,0,0
45,46,263,309,405,309,96,0
46,0,266,266,399,266,133,0
47,0,337,337,464,337,127,0
48,0,397,397,514,397,117,0
49,0,538,538,572,538,34,0
50,0,346,346,625,346,279,0
51,0,490,490,733,490,243,0
52,0,552,552,818,552,266,0
53,0,697,697,940,697,243,0
54,0,506,506,806,506,300,0
55,0,735,735,757,735,22,0
56,0,801,801,565,565,0,0
57,236,1009,1245,518,518,0,0
58,727,358,1085,434,434,0,0
59,651,613,1264,383,383,0,0
60,881,176,1057,391,391,0,0
61,666,263,929,386,386,0,0
62,543,191,734,459,459,0,0
63,275,189,464,553,464,89,0
64,0,337,337,669,337,332,0
65,0,357,357,899,357,542,0
66,0,614,614,1229,614,615,0
67,0,684,684,1511,684,827,0
68,0,621,621,1380,621,759,0
69,0,856,856,1197,856,341,0
70,0,1364,1364,998,998,0,0
71,366,1479,1845,739,739,0,0
72,1106,763,1869,625,625,0,0
73,1244,580,1824,408,408,0,0
74,1416,531,1947,320,320,0,0
75,1627,106,1733,255,255,0,0
76,1478,151,1629,190,190,0,0
77,1439,0,1439,160,160,0,0
78,1279,0,1279,117,117,0,0
79,1162,0,1162,103,103,0,0
80,1059,0,1059,80,80,0,0
81,979,0,979,63,63,0,0
82,916,0,916,55,55,0,0
83,861,0,861,93,93,0,0
84,768,0,768,112,112,0,0
85,656,0,656,179,179,0,0
86,477,0,477,224,224,0,0
87,253,0,253,261,253,8,0
88,0,139,139,226,139,87,0
89,0,334,334,213,213,0,0
90,121,360,481,212,212,0,0
91,269,370,639,180,180,0,0
92,459,102,561,178,178,0,0
93,383,193,576,164,164,0,0
94,412,197,609,164,164,0,0
95,445,100,545,125,125,0,0
96,420,163,583,170,170,0,0
97,413,118,531,205,205,0,0
98,326,160,486,199,199,0,0
99,287,33,320,206,206,0,0
100,114,251,365,238,238,0,0
101,127,287,414,280,280,0,0
102,134,205,339,317,317,0,0
103,22,238,260,405,260,145,0
104,0,311,311,953,311,642,0
105,0,382,382,1542,382,1160,0
106,0,420,420,1890,420,1470,0
107,0,454,454,1769,454,1315,0
108,0,1287,1287,1240,1240,0,0
109,47,1736,1783,910,910,0,0
110,873,1617,2490,633,633,0,0
111,1857,857,2714,467,467,0,0
112,2247,442,2689,387,387,0,0
113,2302,0,2302,355,355,0,0
114,1947,0,1947,340,340,0,0
115,1607,0,1607,352,352,0,0
116,1255,0,1255,432,432,0,0
117,823,0,823,526,526,0,0
118,297,0,297,685,297,388,0
119,0,244,244,810,244,566,0
120,0,610,610,783,610,173,0
121,0,755,755,658,658,0,0
122,97,654,751,566,566,0,0
123,185,605,790,445,445,0,0
124,345,722,1067,409,409,0,0
125,658,440,1098,283,283,0,0
126,815,332,1147,247,247,0,0
127,900,147,1047,209,209,0,0
128,838,210,1048,221,221,0,0
129,827,0,827,279,279,0,0
130,548,53,601,374,374,0,0
131,227,64,291,458,291,167,0
132,0,201,201,639,201,438,0
133,0,395,395,618,395,223,0
134,0,586,586,550,550,0,0
135,36,521,557,553,553,0,0
136,4,595,599,459,459,0,0
137,140,523,663,548,548,0,0
138,115,471,586,469,469,0,0
139,117,551,668,478,478,0,0
140,190,249,439,459,439,20,0
141,0,680,680,428,428,0,0
142,252,317,569,521,521,0,0
143,48,469,517,574,517,57,0
144,0,383,383,612,383,229,0
145,0,354,354,757,354,403,0
146,0,703,703,697,697,0,0
147,6,655,661,690,661,29,0
148,0,508,508,660,508,152,0
149,0,649,649,535,535,0,0
150,114,704,818,403,403,0,0
151,415,660,1075,415,415,0,0
152,660,440,1100,387,387,0,0
153,713,280,993,385,385,0,0
154,608,72,680,444,444,0,0
155,236,310,546,481,481,0,0
156,65,291,356,569,356,213,0
157,0,346,346,553,346,207,0
158,0,561,561,380,380,0,0
159,181,577,758,354,354,0,0
160,404,559,963,332,332,0,0
161,631,385,1016,337,337,0,0
162,679,68,747,339,339,0,0
163,408,204,612,318,318,0,0
164,294,227,521,318,318,0,0
165,203,310,513,336,336,0,0
166,177,326,503,286,286,0,0
167,217,274,491,265,265,0,0
168,226,318,544,288,288,0,0
169,256,373,629,261,261,0,0
170,368,181,549,237,237,0,0
171,312,209,521,266,266,0,0
172,255,318,573,205,205,0,0
173,368,197,565,170,170,0,0
174,395,180,575,167,167,0,0
175,408,316,724,134,134,0,0
176,590,75,665,128,128,0,0
177,537,76,613,119,119,0,0
178,494,135,629,129,129,0,0
179,500,47,547,85,85,0,0
180,462,97,559,90,90,0,0
181,469,82,551,63,63,0,0
182,488,148,636,59,59,0,0
183,577,0,577,59,59,0,0
184,518,78,596,55,55,0,0
185,541,0,541,65,65,0,0
186,476,34,510,62,62,0,0
187,448,45,493,68,68,0,0
188,425,43,468,78,78,0,0
189,390,87,477,86,86,0,0
190,391,54,445,126,126,0,0
191,319,87,406,164,164,0,0
192,242,100,342,177,177,0,0
193,165,109,274,187,187,0,0
194,87,218,305,284,284,0,0
195,21,263,284,300,284,16,0
196,0,230,230,275,230,45,0
197,0,232,232,246,232,14,0
198,0,475,475,293,293,0,0
199,182,385,567,317,317,0,0
200,250,211,461,271,271,0,0
201,190,179,369,320,320,0,0
202,49,379,428,377,377,0,0
203,51,372,423,423,423,0,0
204,0,188,188,441,188,253,0
205,0,419,419,365,365,0,0
206,54,508,562,387,387,0,0
207,175,554,729,368,368,0,0
208,361,263,624,378,378,0,0
